Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SAURSH1000_RS01790	7	7	7	8	3	3	3	7	3	5	4	3	9	9	0	2	4	0	0	3	0	host	gene-SAURSH1000_RS01790
gene-SAURSH1000_RS11085	729	536	768	1444	569	845	1581	803	972	1621	1024	519	627	916	215	176	191	75	158	197	45	host	gene-SAURSH1000_RS11085
gene-SAURSH1000_RS12285	230	221	183	318	259	211	345	224	289	322	281	141	154	207	61	70	51	28	61	58	8	host	gene-SAURSH1000_RS12285
gene-SAURSH1000_RS11795	241	241	216	381	207	206	367	207	247	345	201	106	229	223	58	64	78	18	53	85	17	host	gene-SAURSH1000_RS11795
gene-SAURSH1000_RS07310	113	169	115	246	90	127	209	114	126	300	155	61	178	149	35	42	45	16	33	56	13	host	gene-SAURSH1000_RS07310
gene-SAURSH1000_RS00580	26	17	32	21	23	26	28	20	20	25	27	16	14	29	9	1	9	3	2	4	0	host	cap8M
gene-SAURSH1000_RS10715	6280	4737	4981	7073	3810	4681	6846	6685	3679	7326	10882	2327	3416	7654	1785	766	1276	653	680	1219	418	host	rplR
gene-SAURSH1000_RS04785	60	99	73	102	199	106	116	152	71	312	148	32	457	989	76	133	242	22	60	227	6	host	purC
gene-SAURSH1000_RS04285	449	553	487	519	649	476	649	480	517	537	393	192	234	322	79	81	97	29	56	116	21	host	gene-SAURSH1000_RS04285
gene-SAURSH1000_RS07540	809	621	828	1110	848	954	1278	1065	868	1314	1250	415	518	1006	218	167	230	96	132	267	56	host	yqeH
gene-SAURSH1000_RS03930	608	466	558	980	516	462	891	438	535	763	416	296	397	399	147	145	101	54	115	131	38	host	gene-SAURSH1000_RS03930
gene-SAURSH1000_RS00820	170	36	445	169	16	451	140	9	117	226	21	95	292	93	53	54	59	33	34	52	24	host	gene-SAURSH1000_RS00820
gene-SAURSH1000_RS02805	41	37	39	70	34	62	90	57	42	170	64	27	95	86	18	9	19	3	12	30	3	host	gene-SAURSH1000_RS02805
gene-SAURSH1000_RS12585	302	615	276	433	832	299	535	787	328	496	372	146	319	357	72	94	107	33	60	120	12	host	gene-SAURSH1000_RS12585
gene-SAURSH1000_RS04915	657	837	689	1141	1137	990	1292	922	767	1374	818	365	766	516	151	166	208	67	157	198	61	host	gene-SAURSH1000_RS04915
gene-CPT_phageK_gp088	0	0	0	13	0	1	127	12	63	2496	324	2338	5799	3345	2902	1021	1446	1378	701	556	676	phage	gene-CPT_phageK_gp088
gene-CPT_phageK_gp093	0	1	0	5	0	0	55	8	29	1198	164	1327	2578	1779	1497	427	610	586	324	319	380	phage	gene-CPT_phageK_gp093
gene-SAURSH1000_RS00020	1017	1414	957	1198	1089	992	1410	1171	926	1275	1328	545	862	1243	318	285	451	160	184	389	98	host	recF
gene-SAURSH1000_RS06730	7	581	16	16	131	8	11	59	8	45	34	10	270	614	16	195	427	31	103	668	6	host	gene-SAURSH1000_RS06730_gene_ald
gene-SAURSH1000_RS10535	21	17	15	24	15	16	31	18	14	27	23	15	12	8	3	9	7	1	6	1	0	host	gene-SAURSH1000_RS10535
gene-SAURSH1000_RS12705	208	134	156	328	203	170	369	169	243	310	260	122	170	223	71	65	78	25	68	68	24	host	gene-SAURSH1000_RS12705
gene-SAURSH1000_RS11635	1115	2539	843	1518	2926	753	2622	2996	1227	2028	3031	677	984	1435	287	491	335	164	243	348	75	host	gene-SAURSH1000_RS11635
gene-SAURSH1000_RS00860	93	98	76	90	79	71	106	67	83	172	85	45	109	152	28	32	41	9	11	45	4	host	gene-SAURSH1000_RS00860
gene-SAURSH1000_RS05890	328	299	308	400	328	382	484	447	296	450	496	144	205	343	89	56	96	26	63	90	25	host	gene-SAURSH1000_RS05890
gene-SAURSH1000_RS08985	2191	740	850	860	690	343	876	717	729	780	1133	660	501	710	217	1249	113	267	290	254	459	host	gene-SAURSH1000_RS08985
gene-SAURSH1000_RS03350	31	75	40	56	282	38	78	471	29	104	819	36	107	1128	17	15	171	9	7	26	4	host	gene-SAURSH1000_RS03350
gene-SAURSH1000_RS04750	16005	19680	12746	21299	13353	11478	25686	11790	14013	27713	12679	6957	17877	20021	4960	7066	6801	1998	4995	7170	1180	host	qoxB
gene-SAURSH1000_RS06610	104	111	128	170	95	137	202	113	115	285	125	82	203	206	82	49	67	18	36	65	14	host	arlR
gene-SAURSH1000_RS11800	409	362	470	631	731	498	773	701	650	521	634	365	174	345	140	92	87	46	55	65	29	host	gene-SAURSH1000_RS11800
gene-SAURSH1000_RS08870	763	655	609	1694	850	628	1753	1285	855	1428	1662	428	540	1227	116	215	285	44	323	362	37	host	gene-SAURSH1000_RS08870
gene-SAURSH1000_RS04555	4	8	6	8	10	9	3	3	4	7	8	6	8	3	1	1	0	1	3	4	1	host	gene-SAURSH1000_RS04555
gene-SAURSH1000_RS00960	126	197	117	140	81	84	136	62	79	161	100	56	160	372	47	129	146	26	77	214	16	host	gene-SAURSH1000_RS00960
gene-SAURSH1000_RS02945	1679	1796	1183	3112	1757	1149	2812	2017	1508	2558	2684	1024	1911	1717	489	855	607	316	675	516	183	host	sarA
gene-SAURSH1000_RS03335	344	246	241	652	359	336	583	565	327	635	673	190	455	561	82	112	158	41	110	112	21	host	norA
gene-SAURSH1000_RS00460	948	1547	1128	1073	1077	1154	1345	913	917	1317	981	512	1180	1196	492	486	516	229	292	717	128	host	deoB
gene-SAURSH1000_RS07815	66	39	42	101	47	59	100	52	56	102	46	29	55	29	14	29	14	13	29	14	16	host	gene-SAURSH1000_RS07815
gene-SAURSH1000_RS07890	170	186	115	234	236	196	238	302	149	279	306	98	133	230	32	31	50	15	28	64	9	host	yihA
gene-SAURSH1000_RS11950	32	77	22	30	66	52	29	35	32	77	22	15	137	55	27	14	39	6	14	25	2	host	gene-SAURSH1000_RS11950
gene-SAURSH1000_RS05010	370	325	343	646	282	316	653	282	400	451	295	217	237	314	83	95	78	30	102	73	20	host	gene-SAURSH1000_RS05010
gene-SAURSH1000_RS11710	13	19	20	19	26	15	25	18	25	28	22	12	17	26	3	5	5	1	5	6	0	host	bioB
gene-CPT_phageK_gp109	0	0	0	109	1	1	63	14	18	1608	197	2768	7454	4359	6199	8829	6783	9442	9638	6140	3865	phage	gene-CPT_phageK_gp109
gene-SAURSH1000_RS06755	615	544	618	647	972	620	866	1078	557	565	1040	308	307	671	112	138	180	39	106	210	32	host	gene-SAURSH1000_RS06755
gene-SAURSH1000_RS09885	1052	1175	1157	1324	945	1282	1793	1118	1168	1809	1541	726	886	1609	460	275	415	201	211	407	128	host	murF
gene-CPT_phageK_gp206	0	0	1	111	2	2	135	17	36	3601	498	4915	17317	9254	12843	12672	14124	17817	11727	11080	6825	phage	gene-CPT_phageK_gp206
gene-SAURSH1000_RS06020	8163	12634	5076	11716	14494	5535	11223	8352	6001	9756	5153	2458	9751	9930	2372	3065	3250	851	1782	3227	505	host	glnA
gene-SAURSH1000_RS04520	1017	1094	996	1522	1213	1067	1593	1504	1067	1405	1695	552	599	1260	247	210	270	96	176	316	69	host	gene-SAURSH1000_RS04520
gene-SAURSH1000_RS06190	937	866	643	1297	698	621	1434	858	756	1302	1124	434	633	1062	144	240	254	44	201	212	34	host	gene-SAURSH1000_RS06190
gene-SAURSH1000_RS06430	33	19	31	73	39	45	55	30	38	68	59	37	28	40	11	10	12	3	10	17	3	host	nikC
gene-SAURSH1000_RS02985	226	527	384	402	447	374	304	263	401	438	220	140	1217	283	101	264	170	47	201	128	22	host	mnhD2
gene-SAURSH1000_RS08795	284	550	316	395	518	350	548	519	340	563	585	159	333	871	107	104	158	48	72	216	34	host	hemE
gene-SAURSH1000_RS10185	195	183	209	252	156	204	290	170	197	221	192	85	124	196	38	50	61	10	42	59	3	host	gene-SAURSH1000_RS10185
gene-SAURSH1000_RS12400	12	5	14	22	2	20	15	7	4	19	8	11	12	10	16	4	4	3	1	3	2	host	gene-SAURSH1000_RS12400
gene-SAURSH1000_RS02125	104	150	110	155	111	103	148	125	145	151	149	56	103	144	35	35	37	9	22	35	12	host	gene-SAURSH1000_RS02125
gene-SAURSH1000_RS07380	123	225	171	225	175	195	293	172	186	321	210	101	223	272	83	48	94	36	28	68	16	host	gene-SAURSH1000_RS07380
gene-SAURSH1000_RS00350	78	11	102	64	12	87	66	19	57	46	16	21	14	20	8	4	8	12	2	2	5	host	sbnD
gene-SAURSH1000_RS00055	19	23	15	25	27	11	26	16	19	34	17	9	11	22	5	4	4	4	3	6	0	host	gene-SAURSH1000_RS00055
gene-CPT_phageK_gp104	0	0	0	42	0	3	40	8	9	886	137	1038	4177	2395	3216	2547	3317	3881	3850	3773	3426	phage	gene-CPT_phageK_gp104
gene-SAURSH1000_RS00730	66	47	218	62	10	211	56	10	37	97	20	42	196	39	44	12	28	14	17	78	10	host	murQ
gene-SAURSH1000_RS03220	373	611	392	589	608	443	606	538	457	682	544	205	392	489	123	129	162	54	68	186	45	host	gene-SAURSH1000_RS03220
gene-SAURSH1000_RS04120	594	595	757	841	491	620	1012	509	774	1000	710	407	572	590	201	242	224	119	167	219	70	host	gene-SAURSH1000_RS04120
gene-SAURSH1000_RS08860	4723	3880	4179	7863	3355	3903	8200	3366	4821	7411	4071	3288	5229	3728	1711	2083	1350	845	1301	1292	389	host	gene-SAURSH1000_RS08860
gene-SAURSH1000_RS02070	1131	1164	1498	1472	388	1671	1676	347	1075	1840	315	692	1487	1123	462	350	563	214	251	650	131	host	treR
gene-SAURSH1000_RS09805	557	690	675	865	452	791	981	610	643	1391	939	372	897	1151	320	191	410	106	130	314	49	host	gene-SAURSH1000_RS09805
gene-SAURSH1000_RS06550	141	204	154	195	128	134	210	119	151	134	122	75	119	113	33	43	37	19	27	51	16	host	gene-SAURSH1000_RS06550
gene-SAURSH1000_RS05885	462	584	513	628	614	575	731	861	492	701	936	196	268	610	110	90	153	43	70	183	30	host	gene-SAURSH1000_RS05885
gene-SAURSH1000_RS11150	260	259	212	322	242	187	289	218	210	214	203	96	170	161	47	78	54	15	68	65	7	host	gene-SAURSH1000_RS11150
gene-SAURSH1000_RS07860	864	965	780	977	787	881	1201	834	822	1102	1243	527	645	1358	318	287	423	161	230	492	100	host	hemL
gene-SAURSH1000_RS01060	164	124	142	207	113	149	253	149	147	229	188	61	168	340	34	57	71	8	35	89	7	host	gene-SAURSH1000_RS01060
gene-SAURSH1000_RS04390	13	8	10	7	9	9	15	9	8	17	7	3	16	6	1	4	1	0	4	1	0	host	gene-SAURSH1000_RS04390
gene-SAURSH1000_RS02305	343	315	314	538	366	376	586	472	353	503	594	201	275	461	83	83	111	37	65	122	21	host	folK
gene-CPT_phageK_gp089	0	1	0	7	3	1	73	10	19	1795	228	1923	4910	3216	2672	1035	1540	1123	722	607	611	phage	gene-CPT_phageK_gp089
gene-SAURSH1000_RS03555	941	375	1389	1549	264	1848	1891	211	1397	1593	273	541	976	480	312	221	136	152	161	154	98	host	gene-SAURSH1000_RS03555
gene-SAURSH1000_RS12330	19421	14246	13875	26017	11088	7696	26619	9157	14827	22696	11366	12729	19551	18841	9018	17973	8096	10922	20998	10580	9469	host	gene-SAURSH1000_RS12330
gene-SAURSH1000_RS01415	246	184	173	283	185	149	216	216	109	330	301	100	240	429	62	90	139	39	52	112	21	host	lip2
gene-SAURSH1000_RS08840	1096	1192	1028	1746	848	1116	1756	1134	986	1611	1485	643	849	1596	335	283	414	172	216	377	92	host	yhaM
gene-SAURSH1000_RS06785	1642	1594	1445	2135	1826	1354	2509	2130	1533	1855	2671	887	843	1769	372	361	383	144	265	429	103	host	recU
gene-CPT_phageK_gp134	0	0	0	91	2	1	153	30	62	3452	627	5299	15935	9211	15329	11605	11525	15540	8999	9556	5674	phage	gene-CPT_phageK_gp134
gene-SAURSH1000_RS05460	1644	1843	940	1807	3188	1034	1941	2139	1044	1381	666	232	1122	372	113	540	168	56	298	269	22	host	pyrR
gene-SAURSH1000_RS05115	36	6	30	47	11	43	48	30	25	59	21	17	17	19	9	2	5	3	3	8	0	host	isdE
gene-SAURSH1000_RS04805	164	650	168	154	888	180	234	493	131	217	314	75	473	540	58	110	203	33	70	166	21	host	purF
gene-SAURSH1000_RS05615	3204	3775	3431	3876	4284	4016	4188	4520	2920	3459	4029	1304	1328	2118	559	515	643	268	392	848	136	host	plsX
gene-SAURSH1000_RS11245	156	237	172	254	181	142	254	194	180	200	209	86	114	189	37	43	56	16	31	47	13	host	gene-SAURSH1000_RS11245
gene-SAURSH1000_RS07800	297	339	381	610	345	410	699	377	405	728	480	184	372	415	94	116	139	38	82	145	26	host	mreC
gene-SAURSH1000_RS08210	6885	2013	9722	7069	1066	8505	7991	957	6642	5845	1154	4074	3092	2311	2202	1027	807	997	552	1231	498	host	gene-SAURSH1000_RS08210
gene-SAURSH1000_RS01235	391	502	434	514	365	502	490	386	339	518	526	247	372	504	146	109	129	50	54	155	27	host	gene-SAURSH1000_RS01235
gene-SAURSH1000_RS10575	124	163	165	219	139	176	250	157	164	308	182	89	207	208	67	57	67	26	49	83	11	host	gene-SAURSH1000_RS10575
gene-SAURSH1000_RS06095	13	24	7	35	19	34	25	32	18	62	41	10	29	22	3	7	9	2	10	11	0	host	gene-SAURSH1000_RS06095
gene-SAURSH1000_RS08135	11665	8211	8086	14069	11747	6773	14901	11316	10574	12071	13766	5848	5275	8944	3125	3363	2810	1366	2947	2795	711	host	rpsD
gene-SAURSH1000_RS01495	44	42	20	61	31	24	48	43	30	47	26	12	35	35	6	10	14	1	11	10	1	host	gene-SAURSH1000_RS01495
gene-SAURSH1000_RS07830	10	9	4	12	13	8	14	9	8	12	9	3	9	8	0	2	5	3	4	1	0	host	gene-SAURSH1000_RS07830
gene-SAURSH1000_RS04660	402	417	362	515	657	404	616	655	365	636	761	181	335	587	90	120	194	22	100	183	23	host	gene-SAURSH1000_RS04660
gene-CPT_phageK_gp015	1	0	0	2	1	3	197	22	157	1253	217	547	1256	602	356	211	182	273	126	75	167	phage	gene-CPT_phageK_gp015
gene-SAURSH1000_RS06230	42	12	36	55	33	30	50	35	41	54	51	35	40	44	27	27	15	15	23	17	19	host	sosA
gene-SAURSH1000_RS06750	201	169	190	330	323	226	320	332	189	350	357	100	177	218	53	89	80	25	67	58	26	host	gene-SAURSH1000_RS06750
gene-SAURSH1000_RS02265	2114	2082	2281	4406	1647	2063	4097	1770	2384	3390	2132	1428	1806	1978	589	595	490	240	488	546	162	host	gene-SAURSH1000_RS02265
gene-SAURSH1000_RS11160	124	160	144	237	137	133	221	137	187	245	142	88	120	104	44	50	46	12	20	39	10	host	gene-SAURSH1000_RS11160
gene-SAURSH1000_RS01625	127	121	127	155	184	149	211	232	121	175	323	43	124	207	26	32	52	11	18	52	4	host	gene-SAURSH1000_RS01625
gene-SAURSH1000_RS06045	4	8	8	9	3	5	10	5	8	29	15	5	13	7	0	1	3	1	3	2	0	host	gene-SAURSH1000_RS06045
gene-SAURSH1000_RS01930	3	2	5	6	5	5	8	8	6	10	3	2	5	4	0	0	3	1	1	2	0	host	gene-SAURSH1000_RS01930
gene-SAURSH1000_RS07775	1033	1283	961	1216	1299	1003	1360	1717	842	1138	2464	457	548	1469	246	220	393	124	183	408	63	host	obgE
gene-SAURSH1000_RS01170	21	24	9	30	48	20	30	45	25	35	39	7	19	26	2	5	3	1	7	7	2	host	gene-SAURSH1000_RS01170
gene-SAURSH1000_RS04920	14574	12189	14248	16380	8461	12751	19154	8971	11210	17900	12174	7603	11467	13913	5445	3303	2778	2320	2013	3134	1310	host	pdhA
gene-SAURSH1000_RS00950	0	2	0	0	1	0	0	0	1	0	0	0	1	5	0	0	0	0	0	0	0	host	gene-SAURSH1000_RS00950
gene-SAURSH1000_RS03330	185	145	117	305	167	146	276	159	177	241	186	78	114	175	29	31	36	12	30	51	12	host	gene-SAURSH1000_RS03330
gene-SAURSH1000_RS10995	62	15	64	49	9	62	40	17	37	47	16	18	20	13	17	3	8	5	3	6	5	host	gene-SAURSH1000_RS10995
gene-SAURSH1000_RS06105	129	91	90	213	58	109	200	73	137	320	82	65	152	56	24	41	17	7	23	17	9	host	gene-SAURSH1000_RS06105
gene-SAURSH1000_RS02895	186	233	161	274	174	206	328	273	189	261	337	93	200	285	63	50	92	26	39	90	11	host	gene-SAURSH1000_RS02895
gene-SAURSH1000_RS08305	1410	1332	1229	2177	1270	1326	2499	1663	1484	1891	2369	853	1122	2446	435	447	675	184	366	632	92	host	gene-SAURSH1000_RS08305
gene-SAURSH1000_RS08865	208	233	167	293	384	233	292	412	221	282	422	98	139	232	41	43	61	23	37	61	13	host	gene-SAURSH1000_RS08865
gene-SAURSH1000_RS04610	264	23	182	474	46	159	487	70	143	544	133	107	289	253	48	85	64	18	91	53	11	host	gene-SAURSH1000_RS04610
gene-SAURSH1000_RS01305	42	37	45	62	49	58	62	69	26	111	72	31	47	44	16	10	17	3	5	20	5	host	gene-SAURSH1000_RS01305
gene-SAURSH1000_RS04885	315	468	206	424	491	238	387	288	276	943	262	148	591	919	136	265	225	59	199	292	27	host	gene-SAURSH1000_RS04885
gene-SAURSH1000_RS04465	403	304	322	531	327	358	664	468	385	677	649	258	319	565	113	115	135	38	77	143	23	host	mgtE
gene-SAURSH1000_RS07280	13	18	19	19	35	16	22	22	20	34	24	8	13	25	3	7	10	1	1	9	2	host	comGA
gene-SAURSH1000_RS12730	21	147	17	37	49	26	35	26	32	36	33	11	61	313	13	38	83	9	26	70	4	host	nrdG
gene-SAURSH1000_RS12925	326	489	324	421	319	360	409	399	269	492	630	171	428	548	180	100	181	69	73	146	38	host	secA2
gene-SAURSH1000_RS05270	25	13	20	19	10	8	31	10	15	21	35	11	28	41	4	29	41	14	20	108	7	host	hyl
gene-CPT_phageK_gp075	0	1	0	5	0	0	74	12	24	1256	167	1294	2904	2005	1660	584	789	611	294	242	301	phage	gene-CPT_phageK_gp075
gene-SAURSH1000_RS11300	103	122	152	152	105	114	217	87	149	154	109	66	76	80	27	45	21	13	20	26	11	host	gene-SAURSH1000_RS11300
gene-SAURSH1000_RS05990	89	162	141	208	194	134	245	188	166	203	209	92	145	205	39	30	75	18	26	55	4	host	miaA
gene-SAURSH1000_RS00845	46	14	41	94	25	23	100	58	19	122	176	20	102	171	12	46	42	7	62	48	7	host	gene-SAURSH1000_RS00845
gene-SAURSH1000_RS10245	266	376	305	442	350	339	522	310	346	428	285	201	232	259	104	80	101	69	61	101	39	host	gene-SAURSH1000_RS10245
gene-SAURSH1000_RS11455	416	483	398	681	463	414	622	449	444	654	538	242	317	403	105	115	114	47	91	141	30	host	gene-SAURSH1000_RS11455
gene-SAURSH1000_RS07760	809	920	711	857	869	661	1021	1298	603	967	1859	325	482	1110	206	153	258	96	118	285	56	host	ruvB
gene-CPT_phageK_gp140	0	0	1	25	3	0	290	24	121	3716	622	4377	11619	6908	8371	3416	4306	4118	1836	1867	1676	phage	gene-CPT_phageK_gp140
gene-SAURSH1000_RS01980	831	1593	506	1032	2754	442	844	2174	645	380	875	255	318	324	74	248	91	44	186	126	28	host	gene-SAURSH1000_RS01980
gene-SAURSH1000_RS10975	2331	892	2307	3329	1382	3071	3304	1753	2112	3030	2269	1135	1164	1146	596	283	274	255	241	319	138	host	gene-SAURSH1000_RS10975
gene-SAURSH1000_RS04385	6	2	1	3	6	5	5	6	1	9	6	1	1	5	0	1	0	2	4	3	0	host	gene-SAURSH1000_RS04385
gene-SAURSH1000_RS07180	493	498	550	843	560	579	912	709	501	897	806	237	407	641	121	112	182	57	103	192	30	host	nusB
gene-SAURSH1000_RS07220	222	255	243	382	275	237	426	303	292	490	338	138	263	345	100	73	110	45	68	98	17	host	gene-SAURSH1000_RS07220
gene-SAURSH1000_RS03475	411	518	652	664	814	728	705	765	639	633	611	315	406	479	128	134	180	69	91	136	53	host	gene-SAURSH1000_RS03475
gene-SAURSH1000_RS08365	324	267	237	440	416	260	423	413	309	300	432	156	96	333	50	71	76	21	39	58	23	host	gene-SAURSH1000_RS08365
gene-SAURSH1000_RS09235	654	675	769	961	675	698	1079	575	749	873	716	363	440	612	156	140	219	56	114	221	37	host	map
gene-SAURSH1000_RS01290	10	13	8	27	21	13	28	30	11	40	43	8	23	29	2	3	5	1	4	11	0	host	gene-SAURSH1000_RS01290
gene-SAURSH1000_RS07390	405	462	360	579	470	487	639	451	407	664	514	262	468	500	140	104	208	61	86	167	22	host	recO
gene-SAURSH1000_RS12645	171	1074	141	184	268	149	168	166	163	200	144	90	140	192	48	45	31	26	46	38	14	host	gene-SAURSH1000_RS12645
gene-SAURSH1000_RS00815	122	15	323	101	6	233	114	10	52	190	11	82	225	43	54	29	36	14	19	33	19	host	gene-SAURSH1000_RS00815
gene-SAURSH1000_RS12495	42	55	47	77	49	39	89	51	47	86	75	27	32	61	14	10	20	4	19	18	2	host	gene-SAURSH1000_RS12495
gene-SAURSH1000_RS02840	19	20	29	51	19	33	29	28	34	85	37	18	36	35	4	8	12	1	9	10	0	host	gene-SAURSH1000_RS02840
gene-SAURSH1000_RS00390	143	864	145	178	396	120	256	221	130	223	171	109	303	398	97	209	219	110	102	201	52	host	gene-SAURSH1000_RS00390
gene-SAURSH1000_RS00925	153	91	131	293	98	158	269	122	151	380	210	93	190	213	36	67	76	16	67	80	11	host	gene-SAURSH1000_RS00925
gene-CPT_phageK_gp149	0	0	0	124	1	1	173	19	75	2206	442	4192	8911	7554	9482	11384	9108	15673	12265	13059	10509	phage	gene-CPT_phageK_gp149
gene-SAURSH1000_RS05760	563	350	444	698	635	689	634	605	375	719	696	261	362	734	128	140	175	69	108	163	28	host	gene-SAURSH1000_RS05760
gene-SAURSH1000_RS10395	236	292	185	241	224	151	225	164	152	247	182	60	146	163	40	60	53	26	38	53	14	host	gene-SAURSH1000_RS10395
gene-SAURSH1000_RS04215	478	483	1342	614	310	1030	735	293	483	888	363	409	818	350	427	194	173	145	77	230	98	host	gene-SAURSH1000_RS04215
gene-SAURSH1000_RS02670	55	52	48	113	61	81	101	69	61	106	79	32	62	76	12	32	23	5	12	27	2	host	gene-SAURSH1000_RS02670
gene-SAURSH1000_RS09705	159	122	133	238	172	202	255	204	179	283	181	64	149	197	38	42	50	11	30	60	7	host	tsaE
gene-SAURSH1000_RS09730	8	49	11	10	21	10	12	16	12	9	13	7	15	15	2	6	7	7	8	6	3	host	ilvC
gene-SAURSH1000_RS03210	3	7	4	7	8	5	5	10	1	5	9	1	0	4	1	0	1	1	1	4	0	host	gene-SAURSH1000_RS03210
gene-SAURSH1000_RS11985	195	472	242	226	429	233	251	324	223	217	266	132	157	282	85	48	88	45	35	82	28	host	gene-SAURSH1000_RS11985
gene-SAURSH1000_RS07040	164	588	145	228	1010	151	322	647	183	277	566	103	178	414	67	97	99	23	60	83	11	host	xerD
gene-SAURSH1000_RS00090	638	211	296	267	199	87	322	180	230	448	270	215	193	337	89	212	54	75	105	88	51	host	gene-SAURSH1000_RS00090
gene-SAURSH1000_RS05825	3176	2929	2236	4063	2899	2451	3720	4696	2087	4568	6024	1548	2160	3507	942	630	935	408	488	981	248	host	infB
gene-SAURSH1000_RS07285	684	598	651	1085	570	853	1193	654	725	1218	766	418	903	971	255	343	342	150	242	297	86	host	gene-SAURSH1000_RS07285
gene-SAURSH1000_RS09030	1983	825	978	1000	1040	431	925	869	1389	697	1217	668	182	606	140	228	80	43	407	157	64	host	gene-SAURSH1000_RS09030
gene-SAURSH1000_RS01525	23	73	28	53	58	25	68	61	36	72	45	27	66	69	13	12	11	7	9	9	6	host	gene-SAURSH1000_RS01525
gene-SAURSH1000_RS08730	69	117	70	170	123	100	169	114	106	245	114	58	182	87	31	33	55	20	28	33	4	host	gene-SAURSH1000_RS08730
gene-SAURSH1000_RS04265	960	1045	991	1112	1010	1064	1385	1210	912	1320	1328	532	684	1316	310	244	308	143	134	365	66	host	addA
gene-SAURSH1000_RS03340	1050	796	800	1999	1386	772	1815	1386	970	1146	1411	445	498	631	108	249	170	42	316	240	33	host	gene-SAURSH1000_RS03340
gene-SAURSH1000_RS05065	154	162	176	405	171	242	327	188	230	431	218	114	176	171	47	42	68	16	47	48	15	host	gene-SAURSH1000_RS05065
gene-SAURSH1000_RS05175	675	840	683	807	945	831	882	1062	612	984	1275	351	440	736	230	160	213	103	134	252	66	host	gene-SAURSH1000_RS05175
gene-SAURSH1000_RS05865	397	449	409	660	583	463	602	695	377	695	802	248	437	625	141	224	193	98	211	254	57	host	gene-SAURSH1000_RS05865
gene-SAURSH1000_RS08800	7	14	4	8	9	4	10	9	8	8	8	2	5	5	0	0	3	1	1	2	0	host	gene-SAURSH1000_RS08800
gene-SAURSH1000_RS11905	88	75	105	144	96	109	164	84	70	117	68	42	79	99	15	28	28	6	28	35	4	host	gene-SAURSH1000_RS11905
gene-SAURSH1000_RS10705	5149	3591	3920	5725	2905	3404	6150	5102	3184	6172	8365	2086	2711	6843	1729	624	963	520	531	921	315	host	rpmD
gene-SAURSH1000_RS09060	8505	2492	3610	4029	2482	1020	4587	2605	2651	4482	3733	3240	1846	2980	861	2416	380	597	1154	775	566	host	gene-SAURSH1000_RS09060
gene-SAURSH1000_RS11280	30	29	29	65	38	21	64	34	43	49	56	27	40	66	12	25	12	7	8	9	5	host	gene-SAURSH1000_RS11280
gene-SAURSH1000_RS11620	206	252	246	435	217	295	499	257	313	490	291	148	271	350	82	82	94	27	51	108	26	host	gene-SAURSH1000_RS11620
gene-SAURSH1000_RS03125	2794	1452	1897	5132	2172	2386	4181	2955	2498	3138	3340	1323	1229	1770	419	574	425	199	643	547	135	host	gene-SAURSH1000_RS03125
gene-SAURSH1000_RS07445	566	401	562	664	518	698	644	542	539	590	489	240	271	383	123	104	89	45	68	117	35	host	gene-SAURSH1000_RS07445
gene-CPT_phageK_gp034	1	0	1	11	0	4	283	43	198	1605	618	1419	1887	1853	1514	569	689	1220	349	379	589	phage	gene-CPT_phageK_gp034
gene-SAURSH1000_RS02440	679	797	705	898	949	707	1245	1075	764	1031	1154	409	513	866	192	191	239	82	148	289	43	host	radA
gene-SAURSH1000_RS00795	26	39	20	33	28	19	41	33	22	34	27	9	21	17	4	1	4	2	6	8	1	host	gene-SAURSH1000_RS00795
gene-SAURSH1000_RS00705	201	55	322	223	47	287	227	45	211	260	48	125	137	45	70	27	26	38	22	25	15	host	gene-SAURSH1000_RS00705
gene-SAURSH1000_RS02565	2271	1870	3317	2964	698	3161	3721	671	2775	3719	778	1783	2299	1388	1344	725	633	592	338	569	268	host	gene-SAURSH1000_RS02565
gene-SAURSH1000_RS10600	5	4	3	10	3	6	5	7	2	8	4	4	4	2	0	1	2	0	0	1	0	host	gene-SAURSH1000_RS10600
gene-SAURSH1000_RS10375	175	232	170	296	289	191	201	330	172	254	256	72	137	112	21	44	34	11	49	33	9	host	sepA
gene-SAURSH1000_RS12775	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	host	gene-SAURSH1000_RS12775
gene-CPT_phageK_gp186	0	0	0	34	0	0	9	1	1	39	12	29	294	132	351	2385	1868	4183	4027	3704	2654	phage	gene-CPT_phageK_gp186
gene-SAURSH1000_RS01705	230	293	269	402	280	272	429	259	289	414	260	121	278	253	60	100	106	29	72	75	9	host	gene-SAURSH1000_RS01705
gene-SAURSH1000_RS03570	111	93	104	192	153	108	193	178	139	208	175	53	98	116	27	56	31	5	28	26	6	host	gene-SAURSH1000_RS03570
gene-SAURSH1000_RS10685	3831	2682	2850	4693	1995	2729	5575	3771	2616	5428	6837	1945	2440	5779	1212	570	868	416	485	797	277	host	infA
