Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-NWMN_RS02695	649	393	907	760	720	673	941	654	630	462	624	264	247	402	115	243	200	115	213	235	61	host	tilS
gene-NWMN_RS01160	67	34	33	43	36	32	75	39	35	29	30	33	24	61	18	33	22	21	34	15	14	host	gene-NWMN_RS01160
gene-NWMN_RS04985	1074	1274	1092	953	1189	873	951	655	980	665	685	495	312	746	223	335	217	269	334	194	174	host	gene-NWMN_RS04985
gene-NWMN_RS05860	4	9	37	13	11	27	19	11	33	10	11	40	9	9	10	24	11	15	24	7	21	host	gene-NWMN_RS05860
gene-NWMN_RS09910	2025	3636	2121	2579	2384	1609	3523	2183	1894	2440	2973	1234	1786	1306	946	451	776	736	482	523	824	host	gene-NWMN_RS09910
gene-NWMN_RS12115	60	35	64	59	46	66	39	30	39	53	34	29	21	36	16	23	23	23	35	24	16	host	lacG
gene-NWMN_RS03535	3508	3196	2035	2369	2708	1573	2450	1522	1751	1221	1047	739	616	1154	334	609	454	312	532	434	177	host	gene-NWMN_RS03535
gene-CPT_phageK_gp214	0	1	0	0	3	3	66	11	158	626	86	1642	1472	1311	2141	3207	2502	2075	1492	1550	912	phage	gene-CPT_phageK_gp214
gene-NWMN_RS00670	33	49	45	35	54	35	23	28	31	28	29	19	11	21	15	31	11	18	30	17	8	host	gene-NWMN_RS00670
gene-NWMN_RS04565	1979	1617	1324	1892	1337	1043	1470	740	1188	1023	832	585	588	558	314	475	311	281	354	289	159	host	gene-NWMN_RS04565
gene-NWMN_RS04415	124	128	168	140	177	183	128	113	155	152	154	170	103	228	89	57	70	58	67	32	48	host	gene-NWMN_RS04415
gene-NWMN_RS12130	4	4	20	10	7	8	15	6	5	9	14	9	6	5	6	1	3	5	7	3	1	host	lacD
gene-NWMN_RS05765	14	3	24	8	7	17	10	5	8	9	3	8	6	7	8	3	9	7	7	5	4	host	gene-NWMN_RS05765
gene-NWMN_RS11920	329	260	280	348	308	164	405	221	235	196	219	145	117	327	73	98	105	54	63	72	30	host	rocF
gene-NWMN_RS13360	17	17	17	15	17	13	19	7	10	7	8	7	4	13	8	7	4	3	2	4	4	host	gene-NWMN_RS13360
gene-NWMN_RS09860	123	190	148	135	234	94	83	113	95	75	89	119	94	139	50	96	90	41	53	39	24	host	gene-NWMN_RS09860
gene-NWMN_RS13960	39	50	33	18	29	20	13	30	15	19	14	12	12	18	8	20	12	11	15	8	4	host	gene-NWMN_RS13960
gene-NWMN_RS09010	2243	1728	1585	1747	1981	1214	1672	1204	1371	1131	977	796	639	1034	396	615	444	378	517	416	203	host	tpx
gene-NWMN_RS00900	437	493	306	274	465	265	324	357	238	257	224	95	199	380	67	136	123	67	119	92	33	host	gene-NWMN_RS00900
gene-NWMN_RS00975	1	4	2	0	1	1	2	3	6	0	0	3	2	1	0	0	0	0	2	0	0	host	gene-NWMN_RS00975
gene-NWMN_RS09950	1081	1934	961	1351	1142	691	1128	991	1531	686	1178	430	377	353	292	170	307	245	211	228	219	host	gene-NWMN_RS09950
gene-NWMN_RS13505	79	71	78	70	79	64	56	47	61	55	45	52	48	100	28	86	86	30	66	90	32	host	gene-NWMN_RS13505
gene-NWMN_RS00780	69	77	114	79	152	92	103	108	74	84	89	114	58	207	38	61	83	39	31	30	17	host	gene-NWMN_RS00780
gene-NWMN_RS02310	3	5	14	3	2	13	7	6	11	6	8	9	5	10	3	3	5	4	1	2	3	host	lpl7
gene-NWMN_RS09210	282	281	176	181	253	116	176	174	158	113	95	87	68	194	44	67	53	49	64	52	29	host	gene-NWMN_RS09210
gene-NWMN_RS14800	10	12	28	6	21	13	9	11	12	11	7	7	13	15	6	8	6	5	6	4	3	host	gene-NWMN_RS14800
gene-NWMN_RS05995	1551	1775	2620	1801	2567	2037	2170	2080	1970	2690	2495	2016	1550	2589	1006	762	1039	864	641	499	558	host	sdhB
gene-NWMN_RS01825	70	44	174	115	115	131	100	82	117	86	102	77	39	60	61	64	35	36	65	46	22	host	gene-NWMN_RS01825
gene-NWMN_RS10705	521	505	459	432	550	396	536	442	423	315	343	226	150	386	99	187	138	111	164	136	66	host	gene-NWMN_RS10705
gene-NWMN_RS14610	993	787	1296	1079	1124	1062	1031	826	920	736	699	540	396	623	270	336	382	217	283	300	127	host	gene-NWMN_RS14610
gene-NWMN_RS12320	6099	4116	15303	9086	8322	10586	10284	6801	8275	8824	9065	7539	3083	7321	2952	2979	2421	2400	3974	2163	1751	host	gene-NWMN_RS12320
gene-NWMN_RS02710	684	606	1170	1037	1191	932	772	870	786	2647	695	473	237	335	235	271	254	230	312	235	162	host	hslO
gene-NWMN_RS00065	1075	873	885	842	975	694	815	645	713	585	561	362	300	491	164	304	228	159	305	232	105	host	gene-NWMN_RS00065
gene-NWMN_RS06120	125	84	107	89	99	100	72	72	84	98	74	108	90	330	91	93	82	51	86	66	37	host	gene-NWMN_RS06120
gene-NWMN_RS07735	811	682	775	626	780	548	771	656	614	436	453	330	226	475	179	264	168	163	263	201	94	host	gene-NWMN_RS07735
gene-NWMN_RS06295	1395	1550	2442	2607	8762	2179	3164	10996	2844	2163	10302	1919	1402	1743	1045	2056	1032	1076	2171	836	766	host	carB
gene-NWMN_RS08785	144	97	210	153	234	163	182	196	163	106	129	62	56	113	41	55	43	32	59	61	17	host	yihA
gene-NWMN_RS12765	152	122	112	97	168	100	150	89	90	99	65	68	63	119	43	48	57	40	40	38	29	host	gene-NWMN_RS12765
gene-NWMN_RS03025	310	225	366	331	301	270	406	272	277	193	230	166	107	238	76	124	90	72	118	86	42	host	gene-NWMN_RS03025
gene-NWMN_RS14860	651	589	541	509	524	421	545	384	496	493	440	360	336	607	203	261	292	155	168	144	69	host	gene-NWMN_RS14860
gene-NWMN_RS08095	412	266	670	499	568	475	576	341	449	380	347	323	212	355	151	232	186	141	204	176	78	host	gene-NWMN_RS08095
gene-NWMN_RS14395	41	41	78	73	67	65	76	47	57	70	64	47	30	59	22	34	23	25	52	32	26	host	betA
gene-CPT_phageK_gt002	0	0	0	0	3	1	17	9	43	189	41	289	689	366	1287	4122	1771	3148	3195	3405	1617	phage	tRNA-Trp
gene-NWMN_RS02975	1201	1140	1765	1620	1905	1078	2102	1297	1229	1346	1427	915	750	1127	535	643	661	432	458	466	212	host	gene-NWMN_RS02975
gene-NWMN_RS09120	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	0	3	0	0	host	gene-NWMN_RS09120
gene-NWMN_RS13350	63	57	84	54	60	176	63	46	174	48	50	89	45	80	87	69	69	72	66	51	42	host	hlgC
gene-NWMN_RS09885	1983	2576	1309	2091	1740	988	1335	1215	1408	1151	1698	612	353	418	543	297	212	271	347	276	215	host	gene-NWMN_RS09885
gene-NWMN_RS12850	134	213	236	175	260	301	101	118	210	230	126	334	192	450	216	202	212	161	141	128	104	host	gene-NWMN_RS12850
gene-NWMN_RS00295	13	10	13	9	16	7	8	1	5	3	3	8	4	8	4	5	5	5	6	1	1	host	gene-NWMN_RS00295
gene-NWMN_RS02605	154	113	389	231	302	289	308	256	291	198	298	156	75	163	56	75	80	62	86	96	37	host	rsmA
gene-NWMN_RS10740	491	307	468	357	277	310	440	250	377	282	217	155	145	324	94	187	90	99	169	109	57	host	pmtA
gene-NWMN_RS10650	40	47	47	47	44	47	71	44	30	57	42	41	39	118	24	25	31	19	21	18	13	host	gene-NWMN_RS10650
gene-NWMN_RS05075	574	379	524	474	610	426	954	566	539	458	500	274	232	620	140	186	177	118	189	156	74	host	gene-NWMN_RS05075
gene-NWMN_RS09850	265	222	404	337	372	300	401	337	328	275	340	153	143	246	108	110	117	80	162	112	42	host	queG
gene-NWMN_RS11540	6978	6430	3605	4956	5954	2873	4175	4503	3644	2401	2564	1450	1213	2071	713	1271	893	721	1143	880	393	host	yidC
gene-NWMN_RS06400	18541	17168	14837	17873	13595	12259	18587	9729	14050	16586	9967	11468	11078	13032	8605	9392	7715	10446	6978	5881	3809	host	rpmB
gene-NWMN_RS08230	279	205	233	228	267	157	291	208	196	138	129	74	65	134	45	97	54	42	123	63	19	host	gene-NWMN_RS08230
gene-NWMN_RS12705	1484	837	2066	1537	1053	1549	1519	736	1319	1368	891	934	724	1835	430	674	517	368	650	481	196	host	gene-NWMN_RS12705
gene-NWMN_RS08745	349	237	208	212	241	155	232	137	146	101	95	92	71	129	59	122	64	59	94	77	42	host	gene-NWMN_RS08745
gene-NWMN_RS13710	40	25	74	50	50	56	71	48	52	52	53	35	23	34	16	25	17	13	30	26	7	host	gene-NWMN_RS13710
gene-NWMN_RS03585	962	440	514	551	566	440	754	407	497	439	317	246	245	474	152	353	180	140	390	189	83	host	vraG
gene-NWMN_RS01280	65	32	31	39	44	49	34	31	50	19	29	17	15	38	10	25	18	13	15	19	4	host	gene-NWMN_RS01280
gene-NWMN_RS07755	6	2	7	6	11	1	16	8	5	2	5	4	0	8	2	3	0	1	2	0	0	host	gene-NWMN_RS07755
gene-NWMN_RS11500	1264	1212	745	804	1007	536	800	613	586	458	393	327	303	547	142	222	208	133	181	153	50	host	gene-NWMN_RS11500
gene-NWMN_RS08355	843	423	1453	1048	1002	979	1007	743	913	667	651	658	465	596	406	790	509	556	790	509	382	host	grpE
gene-NWMN_RS03955	272	385	449	251	585	359	266	300	224	311	214	222	180	437	95	134	116	77	136	71	54	host	nrdI
gene-NWMN_RS00010	1600	1634	1396	1263	2074	1145	1527	1606	1247	1040	1173	684	555	1091	337	428	440	323	424	359	209	host	dnaN
gene-NWMN_RS06190	624	434	652	635	615	555	667	619	561	456	565	373	250	675	179	233	228	124	196	183	70	host	mraY
gene-NWMN_RS13705	51	31	72	46	55	64	51	34	38	36	29	35	29	44	16	37	20	22	40	24	7	host	gene-NWMN_RS13705
gene-NWMN_RS13755	87	72	56	52	77	45	49	56	41	43	28	19	27	43	7	21	19	17	14	20	6	host	scrA
gene-NWMN_RS02235	133	92	138	104	112	97	113	73	120	59	37	93	48	97	45	90	69	69	75	57	53	host	gene-NWMN_RS02235
gene-NWMN_RS11470	4	2	2	1	4	0	4	4	2	3	2	0	1	2	2	5	0	1	0	2	0	host	kdpF
gene-NWMN_RS00960	12	45	23	13	40	19	11	23	14	10	9	9	13	24	10	23	27	8	9	4	6	host	gene-NWMN_RS00960
gene-NWMN_RS02230	3958	4597	2088	2294	4031	945	1170	1596	665	1098	633	595	1020	1932	381	1457	1295	376	700	958	175	host	gene-NWMN_RS02230
gene-NWMN_RS07975	807	670	662	651	729	527	728	583	527	448	392	300	272	508	176	258	196	132	225	156	84	host	gene-NWMN_RS07975
gene-CPT_phageK_gp185	1	0	0	0	1	0	4	0	20	30	12	76	132	115	559	4871	1010	2773	6817	4111	2114	phage	gene-CPT_phageK_gp185
gene-NWMN_RS14630	298	279	449	303	366	390	315	268	301	321	277	385	226	745	239	219	257	161	178	125	83	host	gtfA
gene-NWMN_RS12360	1922	860	5611	3513	2619	3701	3913	2634	2882	2669	3559	2138	1000	1703	903	985	771	807	1417	800	597	host	gene-NWMN_RS12360
gene-NWMN_RS00705	16	14	29	24	13	29	13	17	21	10	16	14	9	16	11	17	8	10	16	9	1	host	argC
gene-NWMN_RS05925	7	4	7	5	4	4	6	5	1	7	3	4	1	4	2	1	2	0	1	1	0	host	gene-NWMN_RS05925
gene-CPT_phageK_gp092	0	0	0	0	5	7	135	34	408	894	138	2095	1346	1456	1542	1242	1425	1144	913	684	759	phage	gene-CPT_phageK_gp092
gene-NWMN_RS07680	243	226	415	324	427	317	279	278	247	177	219	137	127	187	105	148	138	97	148	102	44	host	nth
gene-NWMN_RS13240	816	564	469	535	651	434	680	413	553	561	434	333	296	646	144	237	226	78	174	176	40	host	gene-NWMN_RS13240
gene-NWMN_RS12460	1391	1302	895	1142	1408	698	1066	1015	741	720	782	451	358	669	232	329	214	147	248	164	107	host	gene-NWMN_RS12460
gene-NWMN_RS08395	276	174	228	236	224	157	227	165	221	158	148	116	88	198	62	123	74	74	96	74	29	host	gene-NWMN_RS08395
gene-NWMN_RS00645	9	63	17	15	108	15	14	114	22	11	90	9	10	21	4	10	11	1	5	6	3	host	gene-NWMN_RS00645
gene-NWMN_RS00915	456	141	427	475	326	295	682	469	314	222	279	162	93	104	84	143	79	65	192	114	60	host	gene-NWMN_RS00915
gene-NWMN_RS14180	11858	8399	8959	10672	8431	6622	7641	5983	7388	5337	5305	2699	2300	2581	1783	3082	1493	2056	4278	2379	1446	host	isaA
gene-NWMN_RS07565	320	120	201	203	170	149	228	155	202	126	110	92	97	111	64	159	58	61	173	62	38	host	gene-NWMN_RS07565
gene-NWMN_RS04295	6830	5076	4945	5473	4705	2971	5166	3058	3417	3715	2510	2158	2404	3299	1242	2761	1922	1383	1998	1561	633	host	gene-NWMN_RS04295
gene-NWMN_RS10520	1096	1146	956	940	1452	955	1169	1153	1180	1063	1073	865	829	1579	610	920	646	659	822	533	373	host	ftnA
gene-NWMN_RS08390	159	101	112	91	131	84	118	104	108	69	58	61	43	85	36	71	26	42	51	35	24	host	gene-NWMN_RS08390
gene-NWMN_RS09155	1160	1141	785	901	1064	616	833	738	782	560	604	412	321	699	208	236	216	138	220	168	87	host	gene-NWMN_RS09155
gene-NWMN_RS11505	895	1214	658	623	1181	667	863	712	661	723	525	703	490	2139	414	428	541	457	303	276	192	host	gene-NWMN_RS11505
gene-NWMN_RS14700	23	20	24	18	14	10	12	11	20	16	5	11	9	12	3	10	3	4	8	6	4	host	gene-NWMN_RS14700
gene-NWMN_RS01005	18	10	18	13	16	17	12	9	14	16	11	6	9	7	5	14	4	11	14	9	4	host	gene-NWMN_RS01005
gene-CPT_phageK_gp054	1	2	0	0	0	2	113	22	324	1080	156	2293	1807	1692	1758	1748	1710	1154	1014	672	638	phage	gene-CPT_phageK_gp054
gene-NWMN_RS14920	27284	41434	10682	20373	32692	9829	10456	15532	6790	5791	7276	3265	1910	3468	1104	1713	1355	1072	2166	1255	548	host	gene-NWMN_RS14920
gene-NWMN_RS00380	56	30	53	47	39	39	42	13	55	34	20	31	18	31	17	30	15	24	34	11	10	host	sbnI
gene-CPT_phageK_gp116	1	0	2	5	4	3	8	3	19	157	29	226	533	296	842	5540	1369	3255	30350	6942	12036	phage	gene-CPT_phageK_gp116
gene-CPT_phageK_gp127	0	0	0	0	2	1	82	5	202	359	71	744	716	820	1406	7101	2161	4967	6505	5989	2126	phage	gene-CPT_phageK_gp127
gene-NWMN_RS05720	3	6	50	24	18	32	20	10	25	26	14	31	10	10	22	25	11	17	43	14	17	host	gene-NWMN_RS05720
gene-NWMN_RS08565	66	85	90	90	121	77	71	65	56	61	49	74	39	67	30	46	32	22	38	26	20	host	gene-NWMN_RS08565
gene-NWMN_RS05085	43	35	65	50	42	43	55	44	42	40	31	33	24	21	13	24	14	23	42	25	13	host	gene-NWMN_RS05085
gene-NWMN_RS09990	2603	4796	2677	3469	3147	2010	4505	3156	2358	2707	3324	1303	1560	1218	816	402	746	694	533	576	781	host	gene-NWMN_RS09990
gene-NWMN_RS09560	12	9	13	15	13	11	10	8	4	7	3	3	6	10	4	6	1	5	6	2	2	host	splF
gene-NWMN_RS09955	905	1969	951	1145	1121	820	908	910	808	675	1141	394	894	431	329	149	345	244	470	328	381	host	gene-NWMN_RS09955
gene-NWMN_RS12475	283	181	194	207	217	123	198	110	141	106	111	65	55	92	33	40	27	30	51	37	22	host	gene-NWMN_RS12475
gene-NWMN_RS00275	37	44	75	49	47	62	46	29	62	90	37	105	88	309	84	112	131	43	62	55	34	host	gene-NWMN_RS00275
gene-NWMN_RS03295	645	532	505	590	509	377	612	423	428	322	303	203	188	371	112	168	149	113	139	151	59	host	gene-NWMN_RS03295
gene-NWMN_RS11590	1152	1287	2573	1932	2691	2178	1757	1917	1709	1574	1779	1620	907	2069	769	749	887	3067	674	619	293	host	murA
gene-NWMN_RS00135	30	17	26	15	25	22	35	19	17	8	10	8	7	20	5	8	13	4	5	7	3	host	gene-NWMN_RS00135
gene-NWMN_RS02160	49	23	21	27	27	27	35	23	18	13	12	17	9	20	9	13	6	10	12	6	5	host	gene-NWMN_RS02160
gene-NWMN_RS10040	408	387	566	416	604	387	410	371	395	326	329	251	143	283	130	158	117	120	168	131	89	host	gene-NWMN_RS10040
gene-NWMN_RS09550	146	114	333	232	268	239	264	197	225	268	338	136	119	142	83	67	104	46	71	60	29	host	gene-NWMN_RS09550
gene-NWMN_RS12240	111	85	176	126	195	130	191	147	128	123	137	98	59	169	54	72	58	43	57	64	31	host	gene-NWMN_RS12240
gene-NWMN_RS13025	18	35	20	19	24	16	19	22	17	8	17	16	6	11	12	17	9	7	9	3	7	host	gene-NWMN_RS13025
gene-NWMN_RS08075	459	299	610	482	585	408	619	527	476	308	385	233	168	289	106	159	127	96	157	118	60	host	gene-NWMN_RS08075
gene-NWMN_RS14215	49	32	104	83	96	86	71	62	70	60	49	56	41	43	26	53	26	29	65	32	27	host	gene-NWMN_RS14215
gene-NWMN_RS01375	284	161	529	357	333	304	507	249	353	496	421	234	199	389	87	170	163	84	161	143	45	host	gene-NWMN_RS01375
gene-NWMN_RS13060	657	592	445	424	577	375	359	342	415	341	276	231	193	420	128	192	137	90	147	117	71	host	gene-NWMN_RS13060
gene-NWMN_RS13140	822	357	478	489	413	372	736	287	458	372	260	276	204	465	99	183	115	91	110	115	44	host	gene-NWMN_RS13140
gene-NWMN_RS01135	172	206	214	165	216	138	180	147	216	139	136	157	109	207	74	91	119	60	66	61	40	host	rbsK
gene-NWMN_RS02725	90	70	188	150	150	153	119	136	134	94	131	70	44	60	35	66	53	54	53	36	40	host	folB
gene-NWMN_RS11545	35	25	55	44	43	38	41	28	32	35	33	21	18	24	12	29	24	17	14	12	10	host	thiE
gene-NWMN_RS07415	740	650	922	770	987	668	727	606	555	442	443	426	294	496	229	347	341	198	233	233	113	host	gene-NWMN_RS07415
gene-NWMN_RS07435	315	261	524	382	422	395	414	302	329	272	305	189	121	212	95	171	122	99	156	114	55	host	gene-NWMN_RS07435
gene-NWMN_RS08360	1172	643	1602	1155	1190	1084	1250	816	1051	820	739	716	580	838	467	885	595	618	897	615	446	host	hrcA
gene-NWMN_RS11585	643	562	871	831	1112	746	724	825	674	635	685	586	428	1054	321	364	395	251	238	259	148	host	fabZ
gene-NWMN_RS13105	92	112	118	120	141	82	102	122	87	64	66	54	41	32	25	51	30	31	55	29	28	host	gene-NWMN_RS13105
gene-NWMN_RS09450	235	269	197	209	272	131	210	161	174	188	154	127	77	146	51	71	63	62	55	47	28	host	yidD
gene-NWMN_RS13320	362	420	366	243	348	231	258	208	241	280	196	414	281	1151	242	196	267	207	127	90	74	host	gene-NWMN_RS13320
gene-NWMN_RS14170	3645	2386	3219	3076	2738	2249	3128	1908	2528	1923	1579	1176	1014	1993	671	1205	770	662	1148	838	432	host	gene-NWMN_RS14170
gene-NWMN_RS13815	160	193	533	315	296	292	434	158	309	517	567	580	287	381	262	149	224	166	135	114	105	host	gntK
gene-NWMN_RS05845	7	2	17	20	9	20	15	4	17	8	6	25	8	5	11	9	6	13	17	10	10	host	gene-NWMN_RS05845
gene-NWMN_RS10670	3210	2657	2480	2590	3030	1928	2577	2213	2296	2185	1749	1384	1297	2386	803	1021	938	623	792	644	321	host	gene-NWMN_RS10670
gene-NWMN_RS05500	1033	923	1028	778	1260	785	1148	842	880	767	786	530	378	1044	206	307	251	174	307	199	114	host	gene-NWMN_RS05500
gene-NWMN_RS08530	736	577	842	708	904	628	874	651	660	505	533	427	267	546	226	326	264	235	282	239	117	host	ruvX
gene-NWMN_RS10095	74	46	96	55	126	101	118	68	89	47	56	54	43	90	21	53	50	25	47	39	13	host	recX
gene-NWMN_RS10865	52	26	124	59	56	110	60	44	57	68	44	93	45	107	71	69	82	58	79	33	40	host	gene-NWMN_RS10865
gene-NWMN_RS14280	1058	1804	874	895	1777	674	678	1140	587	628	561	320	385	586	146	254	238	110	238	240	85	host	gene-NWMN_RS14280
gene-NWMN_RS14705	7	8	7	18	15	6	4	8	3	4	4	8	4	8	2	11	3	3	5	3	3	host	gene-NWMN_RS14705
gene-NWMN_RS04430	3712	5150	2191	1926	4426	2419	1962	1962	2365	2471	1230	3988	2697	9033	2224	2814	2912	2195	1518	1513	863	host	gene-NWMN_RS04430
gene-CPT_phageK_gp013	0	0	0	0	0	3	70	10	190	321	30	605	744	690	894	1178	749	1278	702	585	511	phage	gene-CPT_phageK_gp013
gene-NWMN_RS13055	2414	7639	1532	655	6437	2139	447	1868	1675	3763	1891	4042	4752	11082	1789	3123	4227	1113	1133	1359	496	host	gene-NWMN_RS13055
gene-NWMN_RS07870	32	26	71	32	48	53	62	44	47	39	39	19	21	32	16	27	16	24	23	22	9	host	gene-NWMN_RS07870
gene-NWMN_RS14555	20	18	30	21	30	13	24	18	28	21	23	22	16	25	12	21	8	10	16	8	8	host	argF
gene-NWMN_RS05640	2078	1454	1095	1359	1562	919	1770	1185	1145	955	833	667	516	1321	340	408	390	288	371	347	136	host	gene-NWMN_RS05640
gene-NWMN_RS09475	494	324	1017	846	1071	722	1253	1014	648	955	1265	633	441	747	310	396	450	305	317	347	162	host	gene-NWMN_RS09475
gene-NWMN_RS10130	21	13	79	30	26	58	29	15	53	26	16	64	26	17	39	44	14	40	36	13	32	host	gene-NWMN_RS10130
gene-NWMN_RS01195	36	23	33	23	19	15	28	12	34	22	18	16	11	32	13	18	8	8	25	9	4	host	gene-NWMN_RS01195
gene-NWMN_RS09935	930	1957	874	1042	1250	637	862	975	821	2171	1258	363	283	360	205	131	255	215	204	241	334	host	gene-NWMN_RS09935
gene-NWMN_RS03005	708	397	373	506	417	307	522	373	381	268	277	118	107	231	54	105	89	67	95	103	41	host	gene-NWMN_RS03005
gene-NWMN_RS07255	294	248	186	169	247	167	218	185	162	145	140	72	77	126	30	45	46	35	50	45	10	host	gene-NWMN_RS07255
gene-NWMN_RS12325	13152	8144	24285	15822	14196	17409	19505	12203	14553	14860	14638	12853	6077	13007	4966	5267	4281	4073	6598	3798	2861	host	secY
gene-NWMN_RS06485	496	368	681	668	585	480	768	775	633	420	838	271	188	301	149	184	113	150	227	154	90	host	trmD
gene-NWMN_RS07650	373	455	580	495	779	572	430	407	439	323	300	427	286	617	243	379	376	188	236	222	94	host	gene-NWMN_RS07650
gene-NWMN_RS14080	52	93	94	50	141	57	33	28	37	52	57	59	42	89	23	39	58	21	34	30	12	host	feoB
gene-NWMN_RS05450	638	719	432	493	676	374	527	512	400	463	386	328	290	770	145	241	277	194	193	162	101	host	gene-NWMN_RS05450
gene-NWMN_RS02145	1836	1341	2320	1777	2611	1801	1821	1750	1775	1389	2206	613	591	1097	308	434	425	259	501	404	153	host	gene-NWMN_RS02145
gene-NWMN_RS02420	75	146	88	77	146	73	66	79	74	81	74	70	47	116	46	59	48	40	33	22	17	host	gmpC
gene-NWMN_RS12195	158	136	162	121	157	112	171	131	125	101	91	72	87	160	43	100	77	47	48	64	26	host	gene-NWMN_RS12195
gene-NWMN_RS06645	2126	1414	5170	3467	3260	3571	4022	3248	3580	2737	3322	2675	1314	2040	1330	1723	1232	1278	1748	1140	828	host	infB
gene-NWMN_RS12890	189	167	200	215	184	165	219	154	171	172	149	125	103	285	43	78	77	44	68	48	23	host	gene-NWMN_RS12890
gene-NWMN_RS09170	4006	3841	3087	2583	3750	3025	2400	2048	2824	3072	1723	3270	2034	5719	1393	1453	1454	1073	1074	855	484	host	gene-NWMN_RS09170
gene-NWMN_RS11935	3783	8347	3418	5091	4794	2878	6010	4677	3386	4197	5160	2341	2136	2319	1960	654	1775	2185	885	1116	1996	host	gene-NWMN_RS11935
gene-NWMN_RS13610	85	75	61	76	81	50	86	64	56	68	46	27	22	27	11	30	21	8	28	12	8	host	gene-NWMN_RS13610
gene-NWMN_RS04890	523	486	386	380	519	283	414	332	286	242	207	190	184	460	108	188	186	81	134	121	58	host	yjbH
gene-NWMN_RS01940	139	103	192	146	143	126	152	126	148	145	122	115	73	181	62	85	60	64	88	44	35	host	gene-NWMN_RS01940
gene-CPT_phageK_gp104	1	0	0	2	3	3	46	14	141	718	99	1462	1915	1430	3109	6790	3927	4369	8156	4725	2989	phage	gene-CPT_phageK_gp104
gene-NWMN_RS05595	51	30	48	32	43	38	37	25	26	31	24	31	16	22	18	36	8	18	32	8	15	host	gene-NWMN_RS05595
gene-NWMN_RS10575	922	1197	731	692	1103	765	711	713	717	653	693	338	317	665	215	264	261	174	224	184	102	host	putP
gene-NWMN_RS09625	12	14	9	9	11	6	9	8	6	5	11	3	9	8	1	14	5	6	10	5	7	host	gene-NWMN_RS09625
gene-NWMN_RS03530	50	62	84	87	63	47	115	47	63	75	60	38	35	61	27	53	34	20	31	36	7	host	dhaM
gene-NWMN_RS03740	297	360	313	215	329	278	242	261	287	261	190	259	221	755	151	196	183	111	142	134	60	host	gene-NWMN_RS03740
gene-NWMN_RS00710	28	31	31	21	33	34	26	29	27	26	14	19	17	19	12	34	7	8	29	7	10	host	rocD
gene-NWMN_RS11120	153	113	343	145	262	520	216	143	317	183	185	299	147	356	134	195	222	121	159	154	67	host	lukG
gene-NWMN_RS04725	635	458	1160	891	1020	871	886	857	851	591	766	595	328	496	266	374	302	250	355	291	187	host	addA
gene-NWMN_RS00015	287	263	440	336	384	350	312	263	315	279	272	271	150	214	131	112	127	116	92	89	60	host	yaaA
gene-NWMN_RS10770	5645	3284	13956	6440	6818	8258	5618	3404	6062	4403	2707	6619	4543	7390	4792	7401	7837	5300	4442	5279	3208	host	eap
gene-NWMN_RS00685	404	253	361	330	302	242	269	185	276	228	153	186	137	263	114	208	106	144	207	125	77	host	gene-NWMN_RS00685
gene-NWMN_RS03910	1417	1070	1822	1574	1775	1320	1234	1100	1163	723	746	677	451	1054	348	536	539	348	426	551	195	host	gene-NWMN_RS03910
gene-NWMN_RS14030	25813	23337	13813	19143	19216	12006	24825	15215	13973	16711	12138	12067	11306	20023	9500	15117	11060	13455	12696	10769	8640	host	gene-NWMN_RS14030
gene-NWMN_RS00605	52	46	167	77	87	120	73	67	118	62	57	120	41	78	82	56	43	71	76	32	49	host	cap8O
gene-NWMN_RS14995	17768	34622	18480	21663	27716	15141	21494	18732	16205	22626	19209	13736	13541	20950	10287	7888	11672	10880	6495	8336	6278	host	ssrS
gene-NWMN_RS04800	1775	1100	1989	2026	1969	1257	1772	1306	1116	994	1059	609	453	640	255	477	398	269	472	508	151	host	gene-NWMN_RS04800
gene-NWMN_RS04625	858	590	502	492	599	357	610	472	421	376	316	276	228	403	126	236	158	107	171	130	60	host	mnhE1
gene-NWMN_RS09190	574	390	676	541	623	490	598	520	486	327	370	238	212	422	141	203	163	95	172	165	57	host	gene-NWMN_RS09190
gene-NWMN_RS06630	655	403	1894	1291	1217	1364	1340	1283	1404	907	1268	826	439	660	451	670	467	410	662	498	261	host	nusA
gene-NWMN_RS05540	536	449	465	454	487	364	505	368	461	282	250	190	134	302	117	192	103	93	169	142	55	host	coaD
gene-NWMN_RS02760	4098	7606	3243	4961	5085	2728	6239	4267	2822	2829	3478	1223	1491	1960	697	616	879	661	749	640	516	host	gene-NWMN_RS02760
gene-NWMN_RS00045	1479	1358	1514	1489	1717	1365	1742	971	1503	1501	1284	1495	1130	1875	686	629	700	438	378	380	220	host	serS
gene-NWMN_RS02580	100	104	249	208	217	216	169	211	140	126	215	86	66	110	56	78	65	44	65	64	29	host	rsmI
gene-NWMN_RS02065	275	183	227	196	180	175	188	110	254	167	121	127	119	176	98	126	94	120	108	85	66	host	gene-NWMN_RS02065
