Geneid	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-Saur515_RS07140	9166	10657	10067	3399	4009	6390	6231	3981	2577	host	treP
gene-Saur515_RS04385	23	24	34	12	11	18	10	9	8	host	gene-Saur515_RS04385
gene-Saur515_RS08030	31	21	35	6	6	11	16	16	7	host	gene-Saur515_RS08030
gene-Saur515_RS07385	38	37	57	16	14	37	19	17	9	host	gene-Saur515_RS07385
gene-Saur515_RS12175	793	753	805	222	277	435	353	245	157	host	hemH
gene-Saur515_RS03040	356	358	411	86	69	132	113	100	47	host	gene-Saur515_RS03040
gene-Saur515_RS08280	103	113	137	45	47	59	46	25	27	host	gene-Saur515_RS08280
gene-Saur515_RS06025	570	581	654	223	208	342	330	225	151	host	gene-Saur515_RS06025
gene-phage515_00075	204	276	240	1967	1997	3488	10278	5879	5399	phage	gene-phage515_00075
gene-Saur515_RS05830	1621	1682	1883	442	387	685	660	449	309	host	xerC
gene-Saur515_RS04775	175	189	187	47	30	67	55	74	21	host	gene-Saur515_RS04775
gene-Saur515_RS01175	862	940	1007	285	281	466	421	356	243	host	gene-Saur515_RS01175
gene-Saur515_RS07155	103	92	107	105	121	159	237	124	106	host	gltB
gene-Saur515_RS02080	3	3	9	0	1	0	1	2	0	host	gene-Saur515_RS02080
gene-Saur515_RS11060	2306	2299	2477	694	646	1045	892	642	442	host	polA
gene-Saur515_RS10560	1000	962	1087	251	236	458	447	367	199	host	gene-Saur515_RS10560
gene-Saur515_RS13230	124	119	161	57	63	65	76	79	48	host	gene-Saur515_RS13230
gene-Saur515_RS06475	2440	2695	2810	531	489	839	884	621	404	host	gene-Saur515_RS06475
gene-Saur515_RS00690	352	400	421	104	135	213	291	131	92	host	gene-Saur515_RS00690_gene_deoD
gene-Saur515_RS07055	25	34	35	4	1	8	8	4	3	host	gene-Saur515_RS07055
gene-Saur515_RS08110	183	197	186	154	107	196	130	134	83	host	purS
gene-Saur515_RS08410	2708	2956	3297	793	634	1124	1074	863	426	host	rpmF
gene-Saur515_RS00695	187	201	230	54	40	94	96	91	57	host	gene-Saur515_RS00695
gene-Saur515_RS10630	60	53	77	12	4	13	4	12	5	host	gene-Saur515_RS10630
gene-Saur515_RS06985	14	15	11	3	4	6	6	2	2	host	gene-Saur515_RS06985
gene-Saur515_RS10875	32	35	37	8	8	9	5	3	3	host	gene-Saur515_RS10875
gene-Saur515_RS02050	58	67	58	20	18	30	32	25	14	host	gene-Saur515_RS02050
gene-Saur515_RS08880	541	569	697	208	178	315	257	206	132	host	gene-Saur515_RS08880_gene_rpmG
gene-Saur515_RS07620	440	410	458	105	85	122	125	70	55	host	gene-Saur515_RS07620
gene-Saur515_RS09885	338	310	459	131	94	199	154	177	77	host	gene-Saur515_RS09885
gene-Saur515_RS03880	23	37	33	5	2	13	14	8	1	host	gene-Saur515_RS03880
gene-Saur515_RS05540	462	471	578	129	108	204	158	180	90	host	gene-Saur515_RS05540
gene-Saur515_RS06015	49	59	104	25	16	36	42	25	25	host	gene-Saur515_RS06015
gene-Saur515_RS11520	82	79	76	51	56	58	53	40	35	host	sdaAB
gene-Saur515_RS13090	482	514	614	145	73	206	227	224	95	host	gene-Saur515_RS13090
gene-Saur515_RS13695	338	349	400	108	77	125	116	109	59	host	hflX
gene-Saur515_RS05655	891	1013	1036	366	327	514	404	247	157	host	rsmB
gene-Saur515_RS12020	968	1010	1088	258	213	327	241	161	108	host	tilS
gene-Saur515_RS10120	288	395	333	50	47	76	95	55	36	host	gene-Saur515_RS10120
gene-phage515_00169	1600	1813	1557	6628	7649	10471	12247	6633	5990	phage	gene-phage515_00169
gene-Saur515_RS05390	13	19	7	2	3	3	5	4	3	host	gene-Saur515_RS05390
gene-phage515_00108	3073	3745	3294	3518	3120	4692	3950	4250	2416	phage	mbpX
gene-Saur515_RS11785	796	748	841	139	105	239	358	290	105	host	gene-Saur515_RS11785
gene-Saur515_RS09535	344	338	333	96	104	166	155	74	56	host	gene-Saur515_RS09535
gene-Saur515_RS14185	41	60	62	22	27	45	43	27	26	host	gene-Saur515_RS14185
gene-Saur515_RS11990	1393	1381	1399	395	350	640	456	312	222	host	mfd
gene-phage515_00082	15	8	13	19	43	52	9386	3237	3734	phage	mbpC
gene-Saur515_RS06850	7	10	6	5	2	6	14	4	2	host	gene-Saur515_RS06850
gene-phage515_00189B	2166	2241	2039	3364	3008	4345	2752	2124	1570	phage	gene-phage515_00189B
gene-Saur515_RS00095	1940	2147	2147	571	495	832	628	423	282	host	gene-Saur515_RS00095
gene-Saur515_RS04160	124	117	155	25	17	22	16	24	10	host	lnsA
gene-Saur515_RS08070	23043	24523	24962	7379	7214	11332	11470	7836	4315	host	qoxB
gene-Saur515_RS02320	356	295	453	146	93	207	209	257	148	host	gene-Saur515_RS02320
gene-Saur515_RS00445	19	12	16	4	4	6	4	6	5	host	argC
gene-Saur515_RS06700	88	92	96	10	22	33	40	41	10	host	gene-Saur515_RS06700
gene-Saur515_RS10910	2496	2682	2713	876	853	1187	1454	1363	771	host	gene-Saur515_RS10910
gene-Saur515_RS02160	211	172	206	39	42	74	58	36	29	host	gene-Saur515_RS02160
gene-Saur515_RS05415	232	202	315	62	55	99	116	97	65	host	gene-Saur515_RS05415
gene-Saur515_RS11905	150	191	204	51	52	93	72	60	41	host	gene-Saur515_RS11905
gene-phage515_00148	1795	2140	1754	12214	10363	17530	17275	12862	8753	phage	I-KsaIII
gene-Saur515_RS01720	28	22	18	11	10	17	32	20	15	host	arcA
gene-Saur515_RS05140	2	5	3	0	1	5	2	4	1	host	gene-Saur515_RS05140
gene-Saur515_RS08325	449	399	521	135	74	214	117	126	78	host	gene-Saur515_RS08325
gene-phage515_00154	3319	3970	2873	30761	25678	46782	92618	59940	47529	phage	gene-phage515_00154
gene-Saur515_RS12975	2589	2790	3082	695	550	1033	1032	662	372	host	fabI
gene-Saur515_RS13525	128	120	146	80	67	98	180	80	76	host	gene-Saur515_RS13525
gene-Saur515_RS13100	301	365	369	90	79	109	128	114	65	host	gene-Saur515_RS13100
gene-Saur515_RS00285	67	66	53	36	50	147	139	127	61	host	uhpT
gene-Saur515_RS07670	373	399	372	156	160	228	202	184	92	host	gene-Saur515_RS07670
gene-Saur515_RS05295	414	457	475	208	211	289	277	177	136	host	gene-Saur515_RS05295
gene-Saur515_RS14010	1862	2116	2122	430	289	538	624	423	165	host	metK
gene-Saur515_RS10065	281	289	272	73	61	87	94	65	38	host	gene-Saur515_RS10065
gene-Saur515_RS02555	46	31	51	7	13	14	17	14	6	host	gene-Saur515_RS02555
gene-Saur515_RS12590	1419	1595	1544	395	324	513	550	404	185	host	gene-Saur515_RS12590
gene-Saur515_RS01360	9	13	11	3	2	6	5	6	0	host	gene-Saur515_RS01360_gene_vraH
gene-Saur515_RS04370	37	47	37	14	10	25	21	11	5	host	gene-Saur515_RS04370
gene-Saur515_RS04825	1331	1528	1545	367	274	489	555	366	207	host	gene-Saur515_RS04825
gene-Saur515_RS01315	99	113	138	30	34	67	44	39	21	host	rnpA
gene-Saur515_RS06690	367	403	476	197	165	289	235	198	108	host	gene-Saur515_RS06690
gene-Saur515_RS10035	63	70	61	12	17	27	13	16	9	host	gene-Saur515_RS10035
gene-phage515_00013	425	430	611	1012	712	1588	1655	1632	886	phage	gene-phage515_00013_gene_treM
gene-Saur515_RS03910	443	436	545	146	89	198	155	157	86	host	gene-Saur515_RS03910
gene-Saur515_RS11675	30	35	25	8	10	14	8	5	5	host	esaC
gene-Saur515_RS03780	246	253	270	54	58	94	70	46	37	host	lacD
gene-Saur515_RS10350	13083	13938	15188	4154	2716	5714	6215	3860	1996	host	rplJ
gene-Saur515_RS05420	593	604	685	82	108	146	241	195	77	host	gene-Saur515_RS05420
gene-Saur515_RS09915	233	227	256	63	41	76	71	34	22	host	gene-Saur515_RS09915
gene-Saur515_RS05165	1271	1342	1399	285	264	607	558	493	245	host	gene-Saur515_RS05165
gene-Saur515_RS06180	860	961	1019	274	275	360	320	222	108	host	gene-Saur515_RS06180
gene-Saur515_RS13810	39	37	49	7	7	24	15	14	7	host	gene-Saur515_RS13810
gene-Saur515_RS04700	199	221	220	72	48	93	76	53	24	host	gene-Saur515_RS04700
gene-Saur515_RS07805	250	256	248	102	71	143	108	90	49	host	gene-Saur515_RS07805
gene-Saur515_RS07120	22	34	28	10	14	11	14	4	6	host	gene-Saur515_RS07120
gene-Saur515_RS03770	173	153	164	38	29	66	72	41	30	host	lacB
gene-Saur515_RS12895	15	22	15	2	5	4	10	9	6	host	gene-Saur515_RS12895
gene-Saur515_RS09455	1	0	0	0	0	0	0	0	1	host	kdpF
gene-Saur515_RS04960	1581	1754	1851	431	471	757	715	575	297	host	gene-Saur515_RS04960
gene-Saur515_RS08345	3065	3319	3391	599	605	1039	954	603	304	host	gene-Saur515_RS08345
gene-Saur515_RS11810	104	112	114	24	24	36	22	20	14	host	gene-Saur515_RS11810
gene-Saur515_RS12670	13	16	15	6	5	5	8	7	5	host	gene-Saur515_RS12670
gene-Saur515_RS06375	6550	6498	6998	1866	1737	3461	2969	2492	1304	host	gene-Saur515_RS06375
gene-Saur515_RS08200	1232	1494	1514	598	494	718	350	355	189	host	gene-Saur515_RS08200
gene-Saur515_RS04740	9759	10323	11836	3381	2339	5234	4691	3347	1736	host	mgrA
gene-Saur515_RS03905	585	590	701	190	133	262	251	186	138	host	gene-Saur515_RS03905
gene-Saur515_RS13255	3425	4193	3651	759	865	1256	1139	885	450	host	groL
gene-Saur515_RS06065	410	438	404	92	62	107	131	60	42	host	gene-Saur515_RS06065
gene-phage515_00193	3051	3612	2805	16660	17099	24496	23943	24105	14309	phage	gene-phage515_00193
gene-Saur515_RS08255	24167	25781	25238	11210	10170	16356	19021	10257	6783	host	gene-Saur515_RS08255_gene_lpdA
gene-Saur515_RS04630	458	499	535	251	255	533	423	317	181	host	gene-Saur515_RS04630
gene-Saur515_RS12825	15	23	14	9	4	9	12	4	2	host	gene-Saur515_RS12825
gene-Saur515_RS07060	11	4	7	1	0	2	0	2	4	host	gene-Saur515_RS07060
gene-Saur515_RS00035	3	4	2	1	0	1	3	3	0	host	gene-Saur515_RS00035
gene-Saur515_RS08135	436	531	424	126	121	119	129	67	68	host	purN
gene-Saur515_RS03070	65	53	53	13	14	36	34	33	18	host	hutU
gene-Saur515_RS02335	117	107	128	35	32	48	60	75	38	host	gene-Saur515_RS02335
gene-phage515_00031	364	436	353	1719	1928	2784	17570	9578	7853	phage	gene-phage515_00031
gene-phage515_00127	5740	6279	5661	13900	16275	22452	38719	19059	18420	phage	dhlA
gene-Saur515_RS02170	14	29	21	5	10	7	5	6	2	host	gene-Saur515_RS02170
gene-Saur515_RS04455	613	618	650	181	151	276	195	173	100	host	gene-Saur515_RS04455
gene-Saur515_RS11045	616	644	713	205	181	337	282	285	164	host	gene-Saur515_RS11045
gene-Saur515_RS06695	134	156	170	80	67	112	94	64	39	host	gene-Saur515_RS06695
gene-Saur515_RS05765	235	233	262	63	52	90	98	56	32	host	rimM
gene-Saur515_RS11585	54	51	73	11	8	23	24	13	11	host	gene-Saur515_RS11585
gene-Saur515_RS00135	15	21	20	2	8	14	7	3	3	host	gene-Saur515_RS00135
gene-Saur515_RS11535	222	196	239	47	32	63	72	54	31	host	gene-Saur515_RS11535
gene-Saur515_RS06510	1144	1312	1378	393	356	580	501	365	260	host	gene-Saur515_RS06510
gene-Saur515_RS02740	8148	8290	9049	4365	4199	6390	2271	1469	1296	host	narH
gene-Saur515_RS01115	4	6	4	2	0	2	1	1	1	host	gene-Saur515_RS01115
gene-phage515_00132	6135	6428	5968	21599	23299	30406	21573	10168	12290	phage	rncB
gene-Saur515_RS03130	182	172	229	45	33	63	52	63	27	host	gene-Saur515_RS03130
gene-Saur515_RS11310	566	627	620	133	99	210	184	103	75	host	gene-Saur515_RS11310
gene-Saur515_RS06135	1218	1360	1353	270	211	426	356	268	169	host	gene-Saur515_RS06135
gene-Saur515_RS08005	60	55	50	12	10	20	20	18	8	host	sspB
gene-Saur515_RS12155	77	89	76	6	13	25	39	26	14	host	gene-Saur515_RS12155
gene-Saur515_RS10480	1036	1043	1129	277	273	429	375	259	172	host	gene-Saur515_RS10480
gene-Saur515_RS12390	583	699	735	152	109	200	182	126	69	host	gene-Saur515_RS12390_gene_lepB
gene-Saur515_RS12275	1755	1852	1873	341	360	593	514	421	189	host	fumC
gene-Saur515_RS09260	1167	1387	1268	360	344	521	471	295	178	host	prmC
gene-Saur515_RS09050	421	448	476	125	114	179	209	184	117	host	gene-Saur515_RS09050
gene-Saur515_RS04550	34	49	28	20	28	22	24	13	5	host	hisC
gene-Saur515_RS07135	3428	4156	3848	1225	1457	2165	1551	966	646	host	treC
gene-Saur515_RS01740	178	183	232	70	53	71	71	55	35	host	gene-Saur515_RS01740
gene-Saur515_RS11435	2137	2314	2296	274	333	649	583	494	281	host	gene-Saur515_RS11435
gene-Saur515_RS10935	1108	1252	1231	432	413	635	528	384	243	host	gene-Saur515_RS10935
gene-Saur515_RS09865	471	534	519	138	123	236	188	163	87	host	gene-Saur515_RS09865
gene-Saur515_RS10355	6555	7262	6801	2117	1757	2665	3087	1383	1003	host	rplA
gene-Saur515_RS10220	948	1046	1017	153	175	289	378	306	119	host	gene-Saur515_RS10220
gene-Saur515_RS04860	1379	1695	1690	313	290	449	584	364	228	host	gene-Saur515_RS04860
gene-Saur515_RS10300	516	591	608	128	106	163	136	101	50	host	gene-Saur515_RS10300
gene-phage515_00200	2162	2529	2327	4570	4474	6394	5649	4783	3079	phage	gene-phage515_00200
gene-Saur515_RS11035	1110	1047	1162	381	314	570	636	515	299	host	gene-Saur515_RS11035
gene-Saur515_RS02885	43168	44543	47199	9551	10220	17262	16273	13091	6546	host	gene-Saur515_RS02885
gene-Saur515_RS01815	383	450	455	118	111	170	219	183	94	host	gene-Saur515_RS01815
gene-Saur515_RS00110	1827	1888	1984	395	394	637	616	438	240	host	tarK
gene-Saur515_RS08710	45	50	55	9	8	8	7	4	3	host	gene-Saur515_RS08710
gene-Saur515_RS03015	410	432	395	88	85	148	145	89	63	host	gene-Saur515_RS03015
gene-Saur515_RS12475	119	117	144	25	25	44	35	22	14	host	gene-Saur515_RS12475
gene-Saur515_RS10150	2249	2387	2647	529	349	758	761	583	282	host	thiD
gene-Saur515_RS14040	479	488	557	213	245	395	475	393	218	host	mobV
gene-Saur515_RS13465	5	2	4	2	1	4	1	1	1	host	gene-Saur515_RS13465
gene-Saur515_RS13065	5	5	6	1	1	1	2	2	0	host	gene-Saur515_RS13065
gene-Saur515_RS10825	700	818	847	199	190	324	286	230	112	host	gene-Saur515_RS10825
gene-Saur515_RS12820	38	32	48	13	4	32	19	15	7	host	gene-Saur515_RS12820
gene-Saur515_RS01960	31	41	51	8	15	11	19	15	12	host	gene-Saur515_RS01960
gene-Saur515_RS04965	661	783	733	142	117	198	226	95	82	host	pbp4
gene-Saur515_RS01710	6	8	8	5	3	6	20	6	5	host	gene-Saur515_RS01710
gene-phage515_00093	185	192	196	544	696	1028	8134	4501	4268	phage	gene-phage515_00093
gene-Saur515_RS03430	1750	1960	1821	642	598	886	816	425	331	host	gene-Saur515_RS03430
gene-Saur515_RS03830	29530	27681	33516	13844	11730	19742	19902	18824	10748	host	gene-Saur515_RS03830
gene-Saur515_RS11595	73	65	64	12	6	13	21	10	9	host	gene-Saur515_RS11595
gene-Saur515_RS00875	59	70	49	11	8	24	13	8	11	host	gene-Saur515_RS00875
gene-Saur515_RS06490	1212	1175	1240	326	277	519	383	326	208	host	gene-Saur515_RS06490
gene-Saur515_RS07255	1929	2149	2228	648	590	848	486	364	245	host	gene-Saur515_RS07255
gene-Saur515_RS02950	340	324	331	92	105	131	135	95	55	host	gene-Saur515_RS02950
gene-Saur515_RS12565	24	25	32	9	9	18	13	7	7	host	leuD
gene-Saur515_RS06625	732	748	783	204	199	313	298	141	122	host	gene-Saur515_RS06625
gene-Saur515_RS09870	72	91	71	15	13	41	19	24	14	host	gene-Saur515_RS09870
gene-phage515_00014	1847	2006	2253	612	516	969	730	573	374	phage	gene-phage515_00014
gene-Saur515_RS10570	3270	3193	3813	809	621	1205	1141	991	548	host	gpsB
gene-Saur515_RS01340	63	56	57	14	23	38	50	35	23	host	gene-Saur515_RS01340
gene-Saur515_RS10525	4419	4978	4904	1201	1003	1843	1697	1100	633	host	asnS
gene-Saur515_RS09720	2023	2166	2133	617	636	1044	801	567	336	host	dat
gene-phage515_00134	2462	2501	2341	12646	13775	17753	15353	8057	8862	phage	pri
gene-Saur515_RS08290	2785	3178	3287	710	590	1093	1127	927	479	host	gene-Saur515_RS08290
gene-phage515_00071	1531	1899	1535	3846	3842	6060	21308	9048	9223	phage	lysK.1
gene-Saur515_RS09785	3	7	2	3	1	0	4	1	1	host	gene-Saur515_RS09785
gene-Saur515_RS12885	14	24	19	7	6	13	12	12	2	host	gene-Saur515_RS12885
gene-Saur515_RS13190	242	225	201	104	94	120	208	111	59	host	gene-Saur515_RS13190
gene-Saur515_RS06680	722	708	814	217	248	386	350	301	158	host	gene-Saur515_RS06680
gene-Saur515_RS03625	2658	2618	2629	738	625	1008	1219	689	436	host	rplQ
gene-phage515_00090	933	1156	957	7465	9810	12666	46255	28933	24152	phage	gene-phage515_00090
gene-Saur515_RS06175	371	417	462	98	94	107	119	104	49	host	gene-Saur515_RS06175
gene-Saur515_RS05670	1485	1551	1592	418	472	598	563	303	190	host	pknB
gene-Saur515_RS12660	336	344	397	94	76	151	155	116	79	host	gene-Saur515_RS12660
gene-Saur515_RS08725	401	507	563	153	135	205	247	172	90	host	gene-Saur515_RS08725
gene-Saur515_RS13000	1080	1134	1167	286	250	447	482	419	205	host	gene-Saur515_RS13000
gene-Saur515_RS05340	108	142	132	42	31	61	88	54	34	host	gene-Saur515_RS05340
gene-Saur515_RS10405	843	762	900	204	190	352	279	227	128	host	cysE
gene-Saur515_RS04310	1300	1275	1397	593	521	759	705	661	379	host	whiA
gene-Saur515_RS13305	271	307	398	86	50	141	103	78	58	host	qacR
gene-Saur515_RS10785	1378	1468	1434	452	388	625	432	261	199	host	pcrA
gene-Saur515_RS06115	643	683	856	348	238	521	406	360	202	host	gene-Saur515_RS06115
gene-Saur515_RS09230	589	607	661	223	195	324	354	209	125	host	gene-Saur515_RS09230
gene-Saur515_RS06565	1807	1986	2052	415	436	630	623	297	208	host	gcvPB
gene-Saur515_RS10685	3115	3097	3405	850	708	1239	1270	934	513	host	gene-Saur515_RS10685
gene-Saur515_RS14270	1677	1626	1684	551	578	863	842	606	391	host	gene-Saur515_RS14270
gene-phage515_00082A	68	46	72	747	939	1417	7799	5259	3908	phage	mbpW
gene-Saur515_RS07050	5	6	3	4	2	2	4	4	1	host	gene-Saur515_RS07050
gene-Saur515_RS09575	152	132	196	57	33	72	75	44	29	host	gene-Saur515_RS09575
gene-phage515_00122	8494	9781	7707	54838	64771	84902	172713	66672	78091	phage	tmpG
gene-Saur515_RS06100	108	126	117	43	40	59	49	42	21	host	gene-Saur515_RS06100
gene-Saur515_RS08510	332	343	374	80	41	76	116	55	30	host	gene-Saur515_RS08510_gene_brnQ
gene-Saur515_RS14205	40	52	59	15	13	20	25	10	12	host	gene-Saur515_RS14205
gene-Saur515_RS04595	87	132	124	36	22	59	50	33	19	host	gene-Saur515_RS04595
gene-Saur515_RS08560	104	105	108	30	28	29	26	24	13	host	gene-Saur515_RS08560
gene-Saur515_RS06865	3	2	1	1	2	3	5	1	2	host	gene-Saur515_RS06865
gene-phage515_00115	2107	2475	2059	7058	7758	10202	16639	8571	7564	phage	gene-phage515_00115
gene-Saur515_RS01920	89	88	80	15	20	26	37	27	23	host	gene-Saur515_RS01920
gene-Saur515_RS02650	6044	6661	6403	1456	1430	2285	2310	1526	840	host	gene-Saur515_RS02650
gene-Saur515_RS01150	253	296	356	75	44	115	72	70	34	host	gene-Saur515_RS01150
gene-Saur515_RS04420	698	793	801	188	172	265	271	218	92	host	gene-Saur515_RS04420
gene-Saur515_RS11775	132	160	171	32	31	43	37	16	26	host	gene-Saur515_RS11775
gene-Saur515_RS02705	1288	1522	1504	245	254	482	516	283	159	host	gene-Saur515_RS02705
gene-Saur515_RS03390	1071	1196	1268	416	340	601	512	371	240	host	moaA
gene-Saur515_RS11575	301	313	388	103	86	149	142	129	71	host	gene-Saur515_RS11575
gene-Saur515_RS05770	367	377	406	113	96	144	207	98	56	host	trmD
gene-Saur515_RS11805	677	679	690	282	277	382	446	431	249	host	gene-Saur515_RS11805
gene-Saur515_RS08000	17	33	30	4	9	14	6	8	6	host	sspC
gene-Saur515_RS06710	975	1065	1153	220	207	294	348	275	144	host	gene-Saur515_RS06710
gene-Saur515_RS05440	0	0	3	0	0	1	0	0	2	host	gene-Saur515_RS05440
gene-Saur515_RS08240	11830	12178	12797	3393	3145	5147	4777	3051	1883	host	pdhA
gene-Saur515_RS00735	17	20	15	3	2	9	13	3	2	host	gene-Saur515_RS00735
gene-Saur515_RS13280	518	552	558	132	86	214	162	178	88	host	gene-Saur515_RS13280
gene-Saur515_RS05410	123	121	123	44	37	68	83	75	47	host	gene-Saur515_RS05410
gene-phage515_00217	1135	1180	1110	1352	1063	1727	1119	1077	604	phage	treB
gene-Saur515_RS14330	232	169	222	127	119	195	233	158	117	host	gene-Saur515_RS14330
gene-Saur515_RS06425	1821	1982	2082	604	492	852	729	594	362	host	dnaG
gene-Saur515_RS08440	3	2	0	2	3	2	1	1	4	host	gene-Saur515_RS08440
gene-Saur515_RS14160	61	96	90	32	32	45	57	20	24	host	gene-Saur515_RS14160
gene-Saur515_RS00840	56	42	59	10	5	17	14	9	6	host	gene-Saur515_RS00840
gene-Saur515_RS03655	8523	10290	10320	1000	841	1379	2860	1358	736	host	rpsI
gene-Saur515_RS14125	21	35	49	14	20	41	36	14	9	host	gene-Saur515_RS14125
gene-Saur515_RS04365	349	342	386	38	44	92	91	125	44	host	gene-Saur515_RS04365
gene-Saur515_RS14015	2013	2233	2602	485	345	772	633	498	247	host	gene-Saur515_RS14015
gene-Saur515_RS00650	22	24	25	4	2	4	6	2	1	host	gene-Saur515_RS00650
gene-Saur515_RS01080	354	319	368	87	78	140	142	85	52	host	gene-Saur515_RS01080
gene-Saur515_RS05885	752	840	852	204	163	252	210	147	87	host	gene-Saur515_RS05885
gene-Saur515_RS12240	8	4	10	3	2	2	1	4	2	host	gene-Saur515_RS12240
gene-phage515_00174	560	667	502	2142	2289	3341	5388	4135	2684	phage	mbpH
gene-Saur515_RS11565	988	1014	1159	380	324	561	595	556	290	host	gene-Saur515_RS11565
gene-phage515_00198	3992	4816	4062	13169	12535	19059	21617	14412	11014	phage	gene-phage515_00198
gene-Saur515_RS12490	907	888	997	229	227	369	294	184	115	host	gene-Saur515_RS12490
gene-Saur515_RS00395	390	473	440	119	151	230	197	168	88	host	gene-Saur515_RS00395
gene-Saur515_RS01875	45	49	70	15	12	20	30	15	15	host	betB
gene-Saur515_RS13725	876	1053	926	158	225	272	252	126	94	host	glpK
gene-Saur515_RS11495	909	1017	1254	188	126	270	227	214	100	host	srtA
gene-Saur515_RS10980	805	775	916	308	285	584	594	553	267	host	gene-Saur515_RS10980
gene-Saur515_RS03950	351	394	458	108	88	141	150	96	49	host	gene-Saur515_RS03950
gene-Saur515_RS10575	11798	12864	14220	3896	4731	7298	13533	9218	7865	host	rnpB
gene-Saur515_RS07320	23	32	33	11	7	10	8	4	3	host	lpl7
gene-Saur515_RS11285	683	644	682	214	200	323	314	183	120	host	queA
gene-Saur515_RS12085	60	82	75	14	16	31	55	20	20	host	gene-Saur515_RS12085
gene-Saur515_RS13080	85	75	83	26	11	29	31	34	12	host	gene-Saur515_RS13080
gene-Saur515_RS12315	390	444	472	100	91	136	118	104	37	host	gene-Saur515_RS12315
gene-Saur515_RS09875	231	194	245	40	49	87	79	40	30	host	serA
gene-Saur515_RS10930	2170	2273	2404	726	729	1051	925	687	404	host	gene-Saur515_RS10930
gene-Saur515_RS03640	486	571	550	167	131	237	172	125	80	host	gene-Saur515_RS03640
gene-Saur515_RS07025	17	12	25	4	7	12	9	6	1	host	gene-Saur515_RS07025
gene-Saur515_RS06660	3084	3447	3342	1389	1376	2163	1551	1061	807	host	gene-Saur515_RS06660
gene-Saur515_RS01545	48	51	59	11	11	17	30	12	8	host	icaC
gene-Saur515_RS01965	21	26	29	11	2	9	11	3	4	host	gene-Saur515_RS01965
gene-Saur515_RS01770	232	246	288	73	69	113	95	68	40	host	gene-Saur515_RS01770
gene-Saur515_RS06785	2924	3026	3174	613	675	1200	1274	937	475	host	srrB
gene-Saur515_RS08475	560	626	662	145	144	244	270	249	137	host	arlS
gene-Saur515_RS13200	135	118	144	47	57	98	121	60	57	host	lukG
gene-Saur515_RS09315	3440	3607	3681	1327	1223	1936	1356	522	636	host	gene-Saur515_RS09315
gene-Saur515_RS06170	1375	1384	1539	535	364	827	683	507	289	host	gene-Saur515_RS06170
gene-Saur515_RS09360	258	249	321	59	38	100	77	92	45	host	gene-Saur515_RS09360
gene-Saur515_RS03420	218	213	242	55	48	86	63	63	36	host	gene-Saur515_RS03420
gene-Saur515_RS09760	1030	1022	1002	275	266	408	307	155	155	host	ytpR
