Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol
gene-EST35_0275	0	0	0	0	1398	1718	112	7934	17927	6763	37830	24184	34619	phage	gene-EST35_0275
gene-PA3368	43	38	81	53	117	51	63	73	9	19	41	2	5	host	gene-PA3368
gene-PA0018	124	130	194	340	261	165	364	103	34	88	43	13	17	host	fmt
gene-PA3382	4	1	7	3	4	6	5	0	1	3	27	2	3	host	phnE
gene-PA4007	967	743	1068	1634	1591	620	1081	558	236	493	204	55	94	host	proA
gene-PA3725	398	286	341	587	495	215	345	115	58	149	88	22	18	host	recJ
gene-PA1563	275	197	353	426	255	131	244	63	29	79	29	11	5	host	gene-PA1563
gene-PA0559	283	171	254	320	326	119	188	84	40	65	38	14	13	host	gene-PA0559
gene-PA4276.1	2648	1603	2656	3035	4919	2684	4305	2124	627	1497	396	112	298	host	gene-PA4276.1
gene-PA0177	14	14	36	34	23	25	50	7	6	24	23	4	7	host	gene-PA0177
gene-PA2968	1870	912	1364	2137	1887	667	2288	742	229	657	194	35	72	host	fabD
gene-PA5079	82	55	76	78	140	81	77	47	23	45	20	4	6	host	gene-PA5079
gene-PA2511	19	19	22	32	38	22	46	11	10	11	39	2	2	host	gene-PA2511
gene-PA1502	40	32	37	31	62	29	53	17	17	10	55	15	24	host	gcl
gene-PA3028	281	216	259	367	412	191	393	131	39	112	47	8	18	host	moeA2
gene-PA4280	195	151	177	222	244	123	144	58	53	57	86	11	16	host	birA
gene-PA1894	5	0	11	12	14	11	7	3	9	5	34	2	2	host	gene-PA1894
gene-PA4864	10	10	24	42	36	15	459	8	0	4	20	5	2	host	ureD
gene-PA0427	1769	1228	1725	2516	3180	1446	1793	2013	296	571	930	110	117	host	oprM
gene-PA4804	106	79	134	210	132	91	129	38	12	19	57	2	8	host	gene-PA4804
gene-PA5045	1293	1009	1798	2110	1283	619	1206	450	192	395	202	36	47	host	ponA
gene-EST35_0293	0	0	0	0	43	385	16	49346	31897	6062	145967	67291	62802	phage	gene-EST35_0293
gene-PA4945	3707	2186	4105	3992	4367	1634	3944	1394	438	832	478	123	168	host	miaA
gene-PA5423	103	85	110	152	149	123	191	23	36	78	52	16	15	host	gene-PA5423
gene-PA0830	15	22	30	31	18	68	48	3	17	32	20	5	7	host	gene-PA0830
gene-PA3423	66	70	126	117	107	41	78	21	11	20	32	3	3	host	gene-PA3423
gene-PA1274	208	157	220	370	311	171	238	100	25	53	42	6	6	host	gene-PA1274
gene-EST35_0365	0	0	0	0	3731	1132	63	19315	11762	9933	19066	13489	18388	phage	gene-EST35_0365
gene-PA3556	177	138	161	337	247	69	143	89	13	28	52	4	3	host	arnT
gene-PA1453	990	545	753	1120	1222	565	1192	295	90	193	94	32	29	host	flhF
gene-PA3264	67	50	71	124	83	59	111	10	9	26	31	5	4	host	gene-PA3264
gene-PA5506	145	142	219	213	188	84	93	57	23	36	40	10	8	host	gene-PA5506
gene-PA1925	2	2	3	1	2	2	6	1	3	2	8	1	1	host	gene-PA1925
gene-PA4930	312	230	300	446	425	212	364	150	69	129	76	17	4	host	alr
gene-PA0193	4	3	17	13	15	10	11	6	5	3	33	1	1	host	gene-PA0193
gene-PA2847	20	12	26	30	26	27	41	12	7	10	31	4	1	host	gene-PA2847
gene-PA4832	82	43	81	71	109	45	37	24	5	12	42	6	2	host	gene-PA4832
gene-EST35_0102	0	0	0	0	7508	17063	13774	6135	3654	6216	1668	878	1493	phage	gene-EST35_0102
gene-PA2762	21	13	29	25	13	15	24	6	7	8	13	3	1	host	gene-PA2762
gene-PA5497	288	226	362	514	327	169	907	118	55	115	137	16	28	host	nrdJa
gene-PA1123	78	44	74	91	108	73	121	27	28	36	23	7	14	host	gene-PA1123
gene-EST35_0287	0	0	0	0	390	747	79	12590	13939	4544	32998	24868	24782	phage	gene-EST35_0287
gene-PA0680	5	2	6	9	5	4	7	1	0	0	8	0	0	host	gene-PA0680
gene-PA0652	705	588	949	893	351	231	482	60	60	102	54	27	19	host	vfr
gene-PA0009	331	262	402	632	286	295	280	66	134	234	82	33	61	host	glyQ
gene-PA0105	84	53	129	92	72	113	87	26	22	34	62	14	16	host	coxB
gene-PA0792	58	33	70	56	63	68	85	20	18	45	48	7	16	host	prpD
gene-PA1309	99	80	113	172	161	87	164	32	14	46	53	6	8	host	gene-PA1309
gene-PA0903	1511	936	1640	1731	2210	1098	1257	915	401	642	283	95	131	host	alaS
gene-PA3067	27	21	21	28	50	20	70	11	11	9	16	2	1	host	gene-PA3067
gene-PA4934	5477	4053	7508	7372	4328	2168	2743	703	1010	1954	161	208	289	host	rpsR
gene-PA0461	348	235	479	474	346	240	434	64	93	220	47	70	40	host	gene-PA0461
gene-PA4673.1	343	242	507	354	301	74	83	203	9	17	156	2	3	host	gene-PA4673.1
gene-PA5248	505	379	615	769	649	461	523	317	73	122	168	22	20	host	gene-PA5248
gene-PA3705	108	88	122	159	144	64	140	28	18	24	29	3	4	host	wspD
gene-PA5395	10	2	11	7	18	6	9	13	8	1	43	1	1	host	gene-PA5395
gene-PA3221	25	19	31	45	23	29	57	8	11	11	7	0	3	host	csaA
gene-PA1568	6	5	11	5	3	6	11	5	4	2	8	1	1	host	gene-PA1568
gene-PA2899	39	48	53	63	77	46	81	11	7	17	27	4	5	host	gene-PA2899
gene-PA2062	156	98	204	164	495	182	224	167	45	46	40	12	6	host	gene-PA2062
gene-PA3867	52	29	69	39	45	26	45	4	10	8	14	4	1	host	gene-PA3867
gene-PA4335	51	50	80	61	50	53	57	22	22	16	15	5	3	host	gene-PA4335
gene-PA2273	73	70	83	128	94	42	87	40	5	13	25	4	1	host	soxR
gene-EST35_0188	0	0	0	0	368	608	51	20451	14926	5386	12492	6835	12399	phage	gene-EST35_0188
gene-PA2128	42	36	87	53	135	122	140	43	19	47	22	3	12	host	cupA1
gene-PA4673	943	897	1467	1895	1617	877	1619	498	208	459	113	39	53	host	gene-PA4673
gene-PA1094	1963	1144	2008	2206	1297	1400	2260	251	377	812	107	166	157	host	fliD
gene-PA1415	45	26	37	104	135	70	136	27	16	92	39	15	17	host	gene-PA1415
gene-PA5468	65	42	88	69	122	77	89	56	16	22	103	4	5	host	gene-PA5468
gene-PA3097	74	44	87	97	101	56	145	21	18	34	29	3	7	host	xcpX
gene-PA4006	946	694	925	1489	1347	673	1297	536	173	389	133	40	62	host	nadD
gene-PA4093	6	10	15	8	21	16	22	11	5	9	32	1	1	host	gene-PA4093
gene-PA3017	109	53	111	144	142	78	148	53	25	47	23	9	16	host	gene-PA3017
gene-PA4467	30	34	46	39	30	28	55	12	6	18	15	2	4	host	gene-PA4467
gene-PA1760	118	61	143	106	135	88	194	81	29	56	64	14	16	host	gene-PA1760
gene-EST35_0452	0	0	1	0	2663	6110	387	6904	7163	6209	1222	1697	3749	phage	gene-EST35_0452
gene-PA3627	324	253	374	471	461	266	469	120	71	94	61	11	26	host	ygbB
gene-PA1883	16	5	25	16	30	24	45	14	7	6	25	2	2	host	gene-PA1883
gene-PA3832	118	132	166	247	221	125	191	62	21	59	30	3	10	host	holC
gene-PA3391	21	11	25	37	49	8	221	24	9	8	73	6	7	host	nosR
gene-PA0878	7	12	12	11	7	11	10	9	2	5	18	1	0	host	gene-PA0878
gene-PA5207	65	53	66	207	171	67	371	78	11	35	68	4	11	host	gene-PA5207
gene-PA3932	40	22	45	33	46	21	52	27	6	12	47	4	3	host	gene-PA3932
gene-PA5241	1116	712	1155	1425	1102	600	1091	259	128	282	110	34	33	host	ppx
gene-PA3304	69	58	94	112	116	85	113	40	25	32	33	8	4	host	gene-PA3304
gene-PA0688	76	48	100	77	115	65	155	29	17	39	69	9	11	host	gene-PA0688
gene-PA0781	27	9	42	27	70	21	43	25	8	14	78	4	5	host	gene-PA0781
gene-PA3312	56	62	77	119	112	56	81	40	14	29	24	5	4	host	gene-PA3312
gene-PA1315	49	49	59	75	65	40	63	21	9	17	14	1	1	host	gene-PA1315
gene-PA2090	7	3	4	14	10	5	11	5	4	3	12	0	1	host	gene-PA2090
gene-PA2180	3	2	8	1	9	4	5	3	3	0	41	0	2	host	gene-PA2180
gene-PA1390	23	13	37	28	35	34	54	11	8	11	38	3	1	host	gene-PA1390
gene-PA1072	225	153	220	287	146	122	290	52	48	97	48	15	11	host	braE
gene-PA3320	4	7	8	2	9	2	7	5	5	0	6	0	0	host	gene-PA3320
gene-PA2346	22	17	30	45	57	27	35	33	4	5	15	1	2	host	gene-PA2346
gene-PA5351	253	178	394	131	249	191	224	32	35	72	19	3	8	host	rubA1
gene-PA0336	1271	837	1762	1417	988	741	1320	218	163	288	97	52	61	host	ygdP
gene-PA5188	35	30	41	49	72	41	49	22	11	18	42	6	2	host	gene-PA5188
gene-PA1930	26	23	41	27	29	59	43	10	23	32	46	7	8	host	gene-PA1930
gene-PA5507	119	89	112	114	82	56	56	22	13	34	62	8	10	host	gene-PA5507
gene-PA4952	768	524	837	1058	1325	536	829	358	109	256	159	37	49	host	gene-PA4952
gene-PA0459	45	35	66	72	78	533	561	47	153	274	98	97	100	host	gene-PA0459
gene-PA2923	1	1	9	3	13	4	4	2	1	2	16	1	0	host	hisJ
gene-PA2531	50	34	68	70	63	31	59	13	12	8	31	2	5	host	gene-PA2531
gene-PA0806	55	28	53	49	36	14	44	9	3	7	19	0	1	host	gene-PA0806
gene-PA4309	159	146	270	368	120	149	208	32	39	85	59	16	15	host	pctA
gene-EST35_0126	0	0	0	0	48	31	11	106	48	35	335	1024	53	phage	gene-EST35_0126
gene-PA1139	66	38	61	93	108	59	111	44	22	32	25	7	4	host	gene-PA1139
gene-PA3357	117	66	104	155	164	78	97	56	28	40	36	9	4	host	dsdA
gene-PA1554	1364	1577	2290	3801	1440	1202	1384	216	522	1225	56	102	153	host	ccoN1
gene-PA2132	3	5	5	3	3	2	1	2	0	2	14	1	0	host	cupA5
gene-PA3565	51	37	67	62	77	41	90	29	11	19	62	4	4	host	gene-PA3565
gene-PA2738	2601	1602	2776	2041	3222	2035	3542	1200	370	744	258	108	141	host	himA
gene-PA3134	924	565	905	1119	725	398	637	150	174	320	83	44	52	host	gltX
gene-PA1828	50	39	57	79	86	51	48	8	10	23	13	3	4	host	gene-PA1828
gene-PA3749	68	69	124	98	138	57	179	53	14	21	56	3	2	host	gene-PA3749
gene-PA2461	236	167	385	183	146	89	228	49	22	20	34	11	8	host	gene-PA2461
gene-PA3766	574	327	596	448	327	236	532	99	67	108	43	20	12	host	gene-PA3766
gene-PA3729	1885	1406	2232	2094	1891	832	865	378	139	223	151	48	29	host	gene-PA3729
gene-PA0067	711	477	773	1044	725	505	670	253	161	259	112	47	42	host	prlC
gene-PA3319	41	20	32	40	59	30	47	13	7	8	52	3	5	host	plcN
gene-PA1552.1	299	252	390	522	366	313	303	74	136	371	27	47	31	host	ccoQ1
gene-PA0457.1	45	33	48	82	63	37	144	13	6	19	64	0	1	host	gene-PA0457.1
gene-PA2957	570	363	779	702	475	209	289	97	52	102	44	18	25	host	gene-PA2957
gene-PA3267	404	304	498	783	409	259	648	127	87	231	108	20	26	host	gene-PA3267
gene-PA2984	52	37	82	70	110	46	93	40	11	17	81	3	9	host	gene-PA2984
gene-PA0948	92	102	143	119	127	69	132	34	26	42	18	4	11	host	gene-PA0948
gene-PA3609	37	57	78	152	56	52	46	10	11	33	45	2	3	host	potC
gene-PA3513	23	14	35	20	31	15	27	16	6	10	38	4	3	host	gene-PA3513
gene-PA5387	6	6	15	9	18	6	10	6	4	2	39	3	1	host	cdhC
gene-PA3569	11	5	21	10	10	59	50	14	12	32	18	6	7	host	mmsB
gene-PA3668	46	45	79	89	140	64	109	45	21	25	17	3	7	host	gene-PA3668
gene-PA1675	134	94	172	167	207	92	243	65	34	65	25	2	11	host	gene-PA1675
gene-PA0891	608	463	806	885	902	331	749	282	68	145	75	12	12	host	gene-PA0891
gene-PA0091	476	466	601	853	1194	440	498	319	108	233	146	23	32	host	vgrG1
gene-PA0219	27	15	32	35	27	20	31	13	3	9	71	7	5	host	gene-PA0219
gene-PA4365	5	6	7	7	10	6	11	3	5	4	9	1	3	host	gene-PA4365
gene-PA1831	197	169	369	304	304	437	522	62	60	78	33	21	8	host	gene-PA1831
gene-PA0900	132	76	165	177	121	103	124	31	27	91	10	10	10	host	gene-PA0900
gene-PA5105	114	63	109	152	98	86	92	28	8	23	44	2	9	host	hutC
gene-PA2125	14	10	17	35	56	15	85	26	7	7	33	4	0	host	gene-PA2125
gene-PA0651	508	331	561	641	555	302	419	163	69	154	74	18	22	host	trpC
gene-PA1804.1	4762	2938	5497	5885	2326	1103	1843	508	203	568	63	54	71	host	gene-PA1804.1
gene-PA5559	4311	3459	6715	6866	3693	2737	4185	740	1053	1908	134	189	283	host	atpE
gene-PA5118	2139	1216	2017	2823	3150	1276	2343	1088	354	947	259	58	109	host	thiI
gene-PA3146	394	227	338	351	146	145	408	17	39	40	42	8	12	host	wbpK
gene-PA4901	14	9	22	33	32	56	9	17	2	6	34	0	1	host	mdlC
gene-PA3494	100	54	105	131	131	75	128	31	13	24	30	4	5	host	gene-PA3494
gene-PA0358	115	75	148	140	73	48	144	20	28	60	23	5	9	host	gene-PA0358
gene-PA4448	448	394	619	830	433	2532	639	92	133	254	67	36	39	host	hisD
gene-PA0192	22	18	45	37	38	20	33	19	2	12	98	7	5	host	gene-PA0192
gene-PA4546	289	272	472	544	311	195	365	92	29	72	72	7	14	host	pilS
gene-PA2136	4	1	6	2	6	0	4	5	0	2	11	0	1	host	gene-PA2136
gene-PA3661	22	26	24	27	21	12	15	8	0	3	15	1	3	host	gene-PA3661
gene-PA5096	28	24	37	34	46	26	47	12	8	9	48	9	3	host	gene-PA5096
gene-PA1950	203	159	207	271	518	169	396	257	44	74	139	10	12	host	rbsK
gene-PA4089	8	6	16	11	15	8	7	2	3	0	6	0	0	host	gene-PA4089
gene-PA4177	14	5	20	17	10	10	13	6	3	4	36	1	1	host	gene-PA4177
gene-PA2586	586	422	601	600	666	330	496	155	96	180	48	21	38	host	gacA
gene-PA0762	2072	1135	1796	1945	4200	2197	5871	1006	1618	2168	323	511	646	host	algU
gene-PA1313	19	15	30	23	29	39	43	15	5	12	41	2	6	host	gene-PA1313
gene-PA2788	64	37	49	170	94	59	166	23	16	49	42	3	6	host	gene-PA2788
gene-PA2302	132	119	172	272	798	299	491	328	75	138	176	37	25	host	ambE
gene-PA3181	520	204	339	304	542	193	740	144	49	176	49	15	33	host	gene-PA3181
gene-PA1385	34	29	93	46	70	41	51	29	12	17	63	3	3	host	gene-PA1385
gene-PA5528	749	1006	1629	2013	1018	697	1005	208	203	524	94	34	61	host	gene-PA5528
gene-PA0262	175	112	226	217	205	92	178	58	20	37	125	5	10	host	gene-PA0262
gene-PA2576	30	30	49	81	74	27	48	23	11	11	33	3	7	host	gene-PA2576
gene-PA1702	27	8	17	38	40	7	38	14	0	2	10	1	0	host	gene-PA1702
gene-PA4591	57	41	65	62	111	33	65	31	9	16	53	7	2	host	gene-PA4591
gene-PA0185	17	15	30	26	33	19	35	11	6	11	59	3	4	host	gene-PA0185
gene-PA4145a	25	18	16	34	43	19	37	11	6	15	48	4	0	host	gene-PA4145a
gene-PA0353	490	366	615	758	365	295	425	75	63	137	62	28	25	host	ilvD
gene-PA0665	767	506	729	637	802	497	524	404	116	141	132	28	40	host	gene-PA0665
gene-PA1228	112	128	217	354	186	93	90	29	18	41	13	4	5	host	gene-PA1228
gene-PA0573	42	42	68	53	50	37	66	11	3	17	30	3	3	host	gene-PA0573
gene-PA3524	629	471	888	788	535	327	537	82	102	242	33	41	37	host	gloA1
gene-PA2823	260	173	326	346	284	159	201	74	33	72	46	11	10	host	gene-PA2823
gene-PA4529	323	238	320	411	260	196	512	70	36	79	25	13	12	host	coaE
gene-PA0843	27	12	23	36	49	27	69	15	19	37	13	3	9	host	plcR
gene-PA1083	188	142	194	236	226	159	225	75	26	108	43	7	10	host	flgH
gene-PA4665	615	460	738	868	923	531	791	420	122	218	132	28	37	host	prfA
gene-PA1100	331	185	315	371	282	195	304	40	27	66	12	2	10	host	fliE
gene-PA1510	134	74	175	112	115	69	110	30	20	30	39	9	5	host	gene-PA1510
gene-PA4485	37	29	47	70	62	46	74	16	12	21	17	5	4	host	gene-PA4485
gene-PA0332	155	145	221	378	530	186	370	139	44	91	32	18	14	host	gene-PA0332
gene-PA4776	52	27	44	62	39	21	33	10	4	14	43	3	2	host	pmrA
gene-PA2703	8	8	4	15	14	8	11	3	3	6	7	2	0	host	gene-PA2703
gene-PA2249	150	93	187	130	432	194	206	485	203	350	197	39	75	host	bkdB
gene-PA0998	138	62	146	167	536	223	503	211	63	170	67	24	39	host	pqsC
gene-PA5078	1128	954	1663	1746	913	588	1137	177	208	364	123	65	74	host	gene-PA5078
gene-PA4690.4	6901	4599	10248	5731	13149	11788	13477	5690	1998	4846	821	275	515	host	gene-PA4690.4
gene-EST35_0040	0	0	0	0	29	188	33	69	262	266	12	73	130	phage	gene-EST35_0040
gene-PA5476	78	65	128	113	117	73	78	37	17	20	104	7	3	host	citA
gene-PA0060	63	31	74	62	70	42	71	14	15	30	21	9	5	host	gene-PA0060
gene-PA1588	5725	3331	5520	6163	4137	2964	2971	742	887	1988	197	263	239	host	sucC
gene-PA1735	96	63	83	154	114	103	97	39	10	24	42	9	3	host	gene-PA1735
gene-PA2686	23	19	33	51	76	71	89	34	19	90	37	5	13	host	pfeR
gene-PA4464	430	382	614	685	347	375	671	57	91	216	25	38	54	host	ptsN
gene-PA5312	1466	549	964	831	1113	724	1243	350	193	372	150	71	61	host	gene-PA5312
gene-PA5113	474	379	471	930	1148	355	476	331	51	114	119	11	19	host	gene-PA5113
gene-PA3129	638	477	765	935	1067	358	502	467	90	184	165	26	27	host	gene-PA3129
gene-PA3227	120	123	183	257	136	84	164	10	27	47	17	6	6	host	ppiA
gene-PA2535	48	36	45	61	61	32	65	13	21	18	23	1	5	host	gene-PA2535
gene-PA4199	129	104	145	136	126	73	131	47	29	38	66	12	6	host	gene-PA4199
gene-PA1521	62	43	64	110	98	51	102	20	23	24	64	5	7	host	gene-PA1521
gene-PA1532	646	494	804	1102	1175	475	798	329	133	291	118	30	26	host	dnaX
gene-PA1938	32	20	38	28	60	32	31	16	6	28	19	3	2	host	gene-PA1938
gene-PA2927	36	19	49	52	84	35	56	33	9	11	61	4	5	host	gene-PA2927
gene-PA0019	716	676	1421	1140	948	542	808	293	156	287	86	49	57	host	def
gene-PA0580	644	479	753	1014	949	502	907	343	110	310	84	19	33	host	gcp
gene-PA4283	248	162	255	408	752	293	423	342	79	139	118	27	17	host	recD
gene-PA5367	177	170	271	336	311	109	135	83	38	90	90	16	18	host	pstA
gene-PA5267	13	4	25	17	19	12	15	4	2	4	57	0	2	host	hcpB
gene-PA4676	280	176	373	369	223	241	214	75	55	124	43	17	14	host	gene-PA4676
gene-EST35_0229	0	0	0	0	41	336	59	32522	19520	3291	31065	13733	21480	phage	gene-EST35_0229
gene-EST35_0368	0	0	0	0	18718	7561	498	49715	14815	11579	17220	8378	15398	phage	gene-EST35_0368
gene-PA4492	621	501	695	803	579	361	572	137	56	126	47	16	16	host	gene-PA4492
gene-PA4416	2100	1558	2190	3065	2985	1375	2427	1110	271	525	257	41	71	host	murF
gene-EST35_0230	0	0	0	0	11	107	14	12053	5847	1194	15240	3927	8344	phage	gene-EST35_0230
gene-PA2522	113	104	183	138	180	128	108	70	23	42	37	5	7	host	czcC
gene-PA0824	35	20	31	27	41	13	36	15	7	8	18	2	2	host	gene-PA0824
gene-PA3316	100	89	124	159	172	93	161	53	19	44	17	3	5	host	gene-PA3316
gene-PA2943	107	77	114	146	125	85	82	57	13	24	31	3	4	host	gene-PA2943
gene-PA3537	160	152	246	245	181	120	175	27	22	39	25	6	10	host	argF
gene-PA2203	21	6	11	16	5	14	7	1	3	6	14	0	1	host	gene-PA2203
gene-PA2513	2	0	4	5	2	2	9	3	5	1	10	1	3	host	antB
gene-PA3046	807	558	1081	1391	587	322	763	95	51	158	35	10	23	host	gene-PA3046
gene-PA3717	42	30	85	46	36	25	58	6	7	18	15	1	5	host	gene-PA3717
gene-PA5549	528	305	494	742	524	359	399	156	87	99	228	51	91	host	glmS
gene-EST35_0312	0	0	0	0	40	562	71	10614	11806	1611	60501	39562	39286	phage	gene-EST35_0312
gene-PA1700	48	19	35	48	51	22	54	18	3	5	5	1	0	host	gene-PA1700
gene-PA4065	62	44	69	83	83	47	115	28	9	26	63	2	5	host	gene-PA4065
gene-PA4027a	33	28	58	54	96	27	55	33	4	12	61	1	2	host	gene-PA4027a
gene-PA1839	155	129	203	269	229	113	192	69	36	79	32	9	19	host	gene-PA1839
gene-PA5015	2990	1870	3225	4568	2017	1271	1974	516	532	751	236	196	301	host	aceE
gene-PA1529	898	577	911	1206	1194	553	940	524	179	287	175	44	51	host	lig
gene-PA2620	1702	1030	1585	1692	1988	1240	1548	646	385	719	245	113	187	host	clpA
gene-PA1201	91	66	88	129	105	81	99	22	16	29	22	5	5	host	gene-PA1201
gene-PA4399	97	74	83	127	88	53	87	41	10	22	17	4	4	host	gene-PA4399
gene-PA5526	277	204	372	390	525	412	1213	102	170	286	52	38	44	host	gene-PA5526
gene-PA2639	794	620	985	1219	827	655	881	186	194	443	113	74	83	host	nuoD
gene-PA5052	179	186	237	432	387	190	319	107	46	80	25	8	7	host	gene-PA5052
gene-PA2982	396	276	476	546	447	220	437	143	67	191	59	15	27	host	gene-PA2982
gene-PA1128	93	53	110	97	126	79	118	42	15	19	41	3	4	host	gene-PA1128
gene-PA0362	309	290	689	493	335	187	517	99	37	82	29	17	6	host	fdx1
gene-PA4743	345	222	321	478	447	200	526	206	103	228	59	25	39	host	rbfA
gene-PA2494	0	0	0	1	0	0	0	0	0	1	0	0	0	host	mexF
gene-PA0387	547	383	611	885	434	226	451	80	43	106	41	20	24	host	gene-PA0387
gene-PA1018	25	10	29	33	30	15	28	13	5	7	28	1	1	host	gene-PA1018
gene-PA4429	1735	1996	3175	4669	2229	1614	2607	336	551	1198	106	132	199	host	gene-PA4429
gene-PA5049	8233	6037	12869	11237	7915	4182	6230	989	824	1980	183	154	250	host	rpmE
gene-PA0163	77	67	96	155	103	76	102	28	22	30	107	7	15	host	gene-PA0163
gene-PA2541	375	255	440	611	394	202	547	87	41	93	49	11	16	host	gene-PA2541
gene-PA2745	165	94	178	166	238	102	347	109	36	77	53	6	8	host	gene-PA2745
gene-PA2643	247	306	351	646	281	416	458	57	148	331	40	43	56	host	nuoH
gene-PA5102	53	13	23	33	42	27	37	12	10	5	30	4	3	host	gene-PA5102
gene-EST35_0273	0	0	0	0	9249	6116	215	29066	7368	7961	19753	5524	3764	phage	gene-EST35_0273
gene-PA2955	105	74	113	136	115	85	93	34	11	31	15	3	7	host	gene-PA2955
gene-PA0323	11	17	42	22	25	14	20	5	5	7	76	1	2	host	gene-PA0323
gene-PA0999	243	116	256	297	1401	475	1191	591	125	428	140	58	76	host	pqsD
gene-PA3672	126	96	178	131	144	108	133	48	23	36	57	10	6	host	gene-PA3672
gene-PA3491	128	128	231	363	445	168	300	140	31	80	101	4	12	host	gene-PA3491
gene-EST35_0215	0	0	0	0	42	79	18	3633	1094	479	150124	67607	24125	phage	gene-EST35_0215
gene-PA1305	216	172	285	448	173	132	316	33	29	89	17	4	14	host	gene-PA1305
gene-PA2014	76	39	86	50	94	55	197	42	36	59	53	8	15	host	liuB
gene-PA0352	555	471	797	946	630	432	606	200	120	259	129	39	18	host	gene-PA0352
gene-PA5161	942	706	1226	1501	625	432	849	118	150	315	79	41	53	host	rmlB
gene-PA0976.1	2439	1255	3778	2647	8944	5695	9727	6612	1563	2746	1892	349	788	host	gene-PA0976.1
gene-PA5243	705	572	905	1042	868	597	998	178	190	360	92	64	69	host	hemB
gene-PA2058	15	7	29	23	17	19	26	7	6	2	31	0	2	host	gene-PA2058
gene-PA3786	122	103	158	247	144	68	180	22	15	43	43	3	8	host	gene-PA3786
gene-PA1294	231	132	255	292	299	157	213	93	54	121	44	12	25	host	rnd
gene-PA3576	46	38	44	72	67	23	49	17	6	11	16	1	3	host	gene-PA3576
gene-PA4785	41	23	48	49	66	56	60	18	24	30	38	6	12	host	gene-PA4785
gene-PA0094	129	104	234	222	150	74	89	42	12	20	27	4	8	host	gene-PA0094
gene-PA2363	29	18	29	36	66	69	68	17	19	18	20	10	4	host	gene-PA2363
gene-PA2756	368	191	309	259	374	210	307	149	92	149	44	17	18	host	gene-PA2756
gene-PA3870	40	30	51	58	148	25	122	167	13	26	26	6	2	host	moaA1
gene-PA3403a	8	4	6	6	12	11	25	4	10	8	13	2	0	host	gene-PA3403a
gene-PA0965	250	179	263	289	275	202	313	82	46	102	28	9	15	host	ruvC
gene-PA2285	6	9	10	29	66	18	12	6	8	3	22	5	8	host	gene-PA2285
gene-EST35_0122	0	0	0	0	1017	4522	100	72622	29647	26913	57004	17808	30246	phage	gene-EST35_0122
gene-PA4621	427	315	506	559	825	621	615	393	160	205	222	62	32	host	gene-PA4621
gene-PA5365	119	74	126	194	156	54	79	28	25	47	50	9	8	host	phoU
gene-PA0281	223	33	52	58	54	67	66	8	49	30	62	8	15	host	cysW
gene-PA1785	22	10	17	21	33	20	30	8	4	5	7	2	4	host	gene-PA1785
gene-EST35_0260	0	0	0	0	27590	13018	220	123903	29018	32920	110308	29760	21761	phage	gene-EST35_0260
gene-PA5510	321	256	399	352	270	170	230	85	47	78	78	11	10	host	gene-PA5510
gene-PA3510	1	4	7	1	8	3	6	1	1	2	21	0	0	host	gene-PA3510
gene-PA3599	145	84	160	168	193	100	159	59	27	52	48	13	16	host	gene-PA3599
gene-PA0799	220	154	229	347	327	176	315	103	37	81	61	12	10	host	gene-PA0799
gene-PA4772	345	482	482	318	238	128	353	87	56	79	116	13	8	host	gene-PA4772
gene-PA0215	14	19	41	42	50	15	36	6	2	9	17	1	1	host	gene-PA0215
gene-PA5214	796	554	866	978	613	341	527	138	67	175	45	25	22	host	gcvH1
gene-PA0122	59	37	95	69	80	50	83	25	10	28	26	5	13	host	gene-PA0122
gene-PA4067	2166	1992	2276	9633	4107	1524	9227	414	414	1089	78	244	347	host	oprG
gene-PA4893	12	8	17	18	14	9	19	6	3	7	26	0	2	host	ureG
gene-PA1998	38	41	40	46	47	47	44	20	14	21	34	5	3	host	dhcR
gene-PA3037	14	11	20	22	15	15	16	2	2	6	21	1	0	host	gene-PA3037
gene-PA1450	170	96	139	235	236	129	270	75	20	49	51	6	11	host	gene-PA1450
gene-PA5451	73	53	117	79	50	54	141	16	21	31	70	7	4	host	wzm
gene-EST35_0216	0	0	0	0	3	27	4	149	160	43	10688	7629	2585	phage	gene-EST35_0216
gene-PA4487	310	241	307	449	1079	265	401	404	54	131	115	12	9	host	gene-PA4487
gene-EST35_0349	0	0	0	0	62	352	38	3266	3489	403	5538	4727	7548	phage	gene-EST35_0349
gene-PA5512	251	215	307	412	323	219	384	81	36	74	129	13	10	host	mifS
gene-PA2361	39	29	63	63	59	57	61	39	14	25	56	4	3	host	gene-PA2361
gene-PA0130	161	80	143	173	230	81	245	65	30	100	58	13	16	host	gene-PA0130
gene-PA4889	757	564	480	1700	230	105	1115	115	22	111	57	5	11	host	gene-PA4889
gene-PA4164	45	36	62	65	62	43	83	19	12	27	10	2	4	host	gene-PA4164
gene-PA0005	441	330	645	725	286	192	510	72	75	215	101	31	38	host	lptA
gene-EST35_0388	0	0	0	0	2627	5075	374	5454	7249	4886	4271	2099	5773	phage	gene-EST35_0388
gene-PA4567	8774	7130	13704	13949	9416	5825	8768	3082	1467	3042	654	266	476	host	rpmA
gene-PA4196	72	44	69	78	123	62	75	41	9	18	37	6	9	host	bfiR
