Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol
gene-VPVV882_gp33	467	476	492	798	1189	1151	3982	5392	5676	phage	gene-VPVV882_gp33
gene-VC_RS04335	784	860	1102	1077	1002	748	742	766	788	host	gene-VC_RS04335
gene-VC_RS04440	695	713	782	596	631	569	607	660	752	host	gene-VC_RS04440
gene-VC_RS09845	966	830	906	895	944	755	714	985	999	host	gene-VC_RS09845
gene-VC_RS04320	12489	14820	15981	10525	11803	8807	10056	10488	12247	host	purL
gene-VC_RS13155	1018	1075	1208	734	19425	667	4350	611	546	host	gspF
gene-VC_RS16855	50	39	60	59	66	57	60	80	85	host	gene-VC_RS16855
gene-VC_RS08475	2070	2477	2613	1322	1278	1017	758	821	905	host	vexD
gene-VC_RS05605	704	694	889	558	671	796	263	332	329	host	clpS
gene-VC_RS18515	207	230	276	228	253	226	295	299	364	host	gene-VC_RS18515
gene-VC_RS15520	378	347	536	459	495	329	616	680	863	host	gene-VC_RS15520
gene-VC_RS17680	1054	1039	901	1297	1190	962	929	772	867	host	gene-VC_RS17680
gene-VC_RS08600	135	130	157	117	151	109	144	193	230	host	gene-VC_RS08600
gene-VC_RS16585	858	818	1125	750	1019	747	968	1110	1243	host	gene-VC_RS16585
gene-VC_RS10790	710	748	950	735	1147	1001	716	977	1009	host	dnaQ
gene-VC_RS12105	755	1085	1098	599	503	426	416	315	410	host	gene-VC_RS12105
gene-VC_RS00895	578	709	848	543	606	606	731	667	840	host	gene-VC_RS00895
gene-VC_RS17485	26	23	40	15	19	14	16	18	18	host	gene-VC_RS17485_gene_cydX
gene-VC_RS00255	478	503	727	451	576	410	416	638	596	host	aroE
gene-VC_RS01180	4954	5166	10946	4608	5150	4451	3363	4002	4005	host	gene-VC_RS01180
gene-VC_RS02375	256	268	324	177	264	217	140	190	170	host	gene-VC_RS02375
gene-VC_RS10990	417	373	488	375	397	369	242	282	257	host	crl
gene-VC_RS15435	223	203	266	176	212	170	225	304	327	host	gene-VC_RS15435
gene-VC_RS01750	3370	3984	4751	2877	3958	3401	2027	2347	2633	host	hfq
gene-VC_RS16910	128	139	236	159	257	218	170	223	222	host	gene-VC_RS16910
gene-VC_RS01460	1739	1839	2070	1131	1230	7255	701	696	746	host	gene-VC_RS01460
gene-VC_RS08010	384	392	518	400	473	359	488	509	581	host	gene-VC_RS08010
gene-VC_RS14710	2837	2515	3267	3230	3218	2396	3650	3550	3736	host	rpmI
gene-VC_RS17985	130	89	87	134	114	104	173	151	165	host	gene-VC_RS17985
gene-VC_RS18330	48	48	68	49	62	49	65	85	126	host	gene-VC_RS18330
gene-VPVV882_gp45	388	434	480	1938	3030	2582	10667	14643	16049	phage	gene-VPVV882_gp45
gene-VC_RS07010	587	630	795	521	563	454	877	1075	1105	host	rtxB
gene-VC_RS14370	270	220	275	469	434	322	334	432	421	host	gene-VC_RS14370
gene-VC_RS09830	649	586	783	498	1538	1502	127	635	325	host	gene-VC_RS09830
gene-VC_RS14270	951	871	1143	671	738	689	2450	2905	3014	host	gene-VC_RS14270
gene-VC_RS17915	146	153	161	134	123	93	146	201	178	host	gene-VC_RS17915
gene-VC_RS06090	2222	2007	2466	1826	1999	2127	1177	1212	1333	host	gene-VC_RS06090
gene-VC_RS11215	2135	2374	2949	1562	1999	2078	723	950	921	host	dapD
gene-VC_RS12265	1965	2035	2652	1487	2306	1870	554	722	638	host	fbp
gene-VC_RS06245	322	348	516	283	298	295	289	381	439	host	cod
gene-VC_RS18435	1034	1335	1499	779	894	866	645	656	710	host	gene-VC_RS18435
gene-VC_RS16000	137	172	212	120	146	102	155	180	158	host	gene-VC_RS16000_gene_focA
gene-VC_RS14285	13163	12974	17741	8685	12230	8856	4845	5190	5522	host	gene-VC_RS14285
gene-VC_RS16080	803	867	1121	673	959	692	755	940	990	host	gene-VC_RS16080
gene-VC_RS13885	611	628	861	519	527	430	363	505	461	host	tssC
gene-VC_RS11020	1518	1370	1654	1459	1472	1086	1190	1519	1550	host	rimK
gene-VC_RS09540	857	969	1209	974	1325	1052	1228	1628	1696	host	gene-VC_RS09540
gene-VC_RS17365	687	712	946	818	841	740	989	915	927	host	yjeH
gene-VC_RS16980	682	744	962	448	440	372	405	503	474	host	artM
gene-VC_RS10180	2013	1927	2587	1431	1678	1441	1010	1446	1337	host	aroC
gene-VC_RS03795	1961	2620	2693	1965	1981	1580	3625	2469	2642	host	gene-VC_RS03795
gene-VC_RS01930	5666	6225	6985	2659	2893	2112	529	608	633	host	cysI
gene-VC_RS10595	1018	1280	1385	966	1093	994	1149	1047	1049	host	flgJ
gene-VC_RS07700	209	272	302	114	147	145	139	161	163	host	galM
gene-VC_RS09900	696	752	829	643	883	708	973	1260	1377	host	gene-VC_RS09900
gene-VC_RS08530	1797	1585	1711	1081	1533	1542	1419	1670	1902	host	gene-VC_RS08530
gene-VC_RS14535	84	115	142	134	145	150	185	225	184	host	gene-VC_RS14535
gene-VC_RS16095	216	230	274	180	222	173	143	145	168	host	gene-VC_RS16095
gene-VC_RS07815	919	1497	1284	923	825	1008	1129	627	876	host	gene-VC_RS07815
gene-VC_RS11235	902	1190	1424	869	1052	975	836	1175	1214	host	gene-VC_RS11235
gene-VC_RS17235	2390	2450	2725	2559	3234	3067	3217	3861	3897	host	speA
gene-VC_RS17845	153	134	161	150	176	112	130	149	171	host	gene-VC_RS17845
gene-VC_RS05885	136	127	150	126	111	97	106	142	147	host	hutH
gene-VC_RS12170	1432	1545	1869	1745	1865	1753	1693	2143	1934	host	gene-VC_RS12170
gene-VC_RS03090	1179	1419	1652	775	1098	815	916	835	856	host	gene-VC_RS03090
gene-VC_RS03565	1734	1930	2262	1967	1923	1984	2447	1953	2041	host	rluD
gene-VC_RS12900	1357	1528	1757	1096	1466	1279	1369	1467	1573	host	priA
gene-VC_RS14465	53	44	46	100	92	127	169	180	269	host	gene-VC_RS14465
gene-VC_RS14190	1028	1141	1269	1241	1572	1540	1098	1407	1466	host	gene-VC_RS14190
gene-VC_RS03025	387	503	563	383	502	413	619	719	691	host	gluQRS
gene-VC_RS07545	569	597	576	424	457	430	405	483	509	host	katG
gene-VC_RS15425	339	311	412	311	350	285	394	582	502	host	gene-VC_RS15425
gene-VC_RS11125	304	316	343	211	361	295	210	309	281	host	gene-VC_RS11125
gene-VC_RS11130	198	252	300	193	296	210	176	266	232	host	gene-VC_RS11130
gene-VC_RS17810	6380	5371	6863	4190	1960	1362	1428	1256	1321	host	malG
gene-VC_RS04575	328	411	526	321	350	263	473	442	497	host	vpsE
gene-VC_RS01445	110	124	172	70	120	96	77	99	107	host	gene-VC_RS01445
gene-VC_RS02390	236	237	262	225	241	144	165	148	168	host	ruvX
gene-VC_RS10205	577	570	638	411	369	335	374	421	431	host	fliQ
gene-VC_RS01995	2488	2724	3156	1957	2397	2048	2173	2535	2837	host	uvrA
gene-VC_RS16640	237	319	297	228	250	172	231	265	315	host	uhpB
gene-VC_RS00700	619	629	779	571	636	518	588	525	576	host	fabR
gene-VC_RS17420	250	309	296	254	271	216	334	327	340	host	gene-VC_RS17420
gene-VC_RS07995	530	579	627	418	436	416	349	471	482	host	vieA
gene-VC_RS11410	5696	5871	7135	5250	6191	5377	4277	4229	4870	host	arcA
gene-VC_RS15530	381	336	491	308	339	330	264	319	347	host	gene-VC_RS15530
gene-VC_RS16965	75	73	116	45	84	90	17	89	65	host	gene-VC_RS16965
gene-VC_RS00840	570	603	700	509	488	401	745	688	777	host	gene-VC_RS00840
gene-VC_RS00535	908	805	964	977	1102	836	1119	1712	1143	host	gene-VC_RS00535
gene-VC_RS03860	2185	2930	3160	4057	4635	4467	14165	10856	11187	host	gene-VC_RS03860
gene-VC_RS09890	1067	1497	1813	1313	1807	1492	3283	3237	3756	host	ccmE
gene-VC_RS14010	83	129	131	91	108	76	107	151	150	host	gene-VC_RS14010
gene-VC_RS08800	159	188	257	158	184	171	190	242	266	host	gene-VC_RS08800
gene-VC_RS02580	344	347	381	264	416	300	289	371	416	host	gene-VC_RS02580
gene-VC_RS05285	62	38	76	54	75	56	67	117	96	host	gene-VC_RS05285
gene-VC_RS14080	60	53	68	45	55	21	32	42	37	host	mnhG
gene-VC_RS14275	1712	1981	2846	1418	2107	1882	3338	3855	4204	host	gene-VC_RS14275
gene-VC_RS09245	33	37	52	51	52	37	53	64	81	host	gene-VC_RS09245
gene-VC_RS07990	445	461	521	247	359	276	317	429	431	host	gene-VC_RS07990
gene-VC_RS03130	55	54	80	60	67	39	67	75	86	host	gene-VC_RS03130
gene-VC_RS14965	943	936	1261	913	965	862	807	1022	1256	host	brnA
gene-VC_RS15470	488	762	647	510	348	304	659	411	500	host	gene-VC_RS15470
gene-VC_RS09110	270	309	383	271	376	290	666	941	991	host	gene-VC_RS09110
gene-VPVV882_gp31	4872	4375	4510	5884	7782	7191	18851	22081	22383	phage	gene-VPVV882_gp31
gene-VC_RS14725	88	80	115	88	96	65	78	137	104	host	gene-VC_RS14725
gene-VC_RS14470	326	352	405	293	379	324	422	490	494	host	gene-VC_RS14470
gene-VC_RS08360	1898	1938	2392	1883	2333	2275	1537	1977	1980	host	gene-VC_RS08360_gene_glgC
gene-VC_RS16620	55	49	73	40	70	41	69	83	85	host	gene-VC_RS16620
gene-VC_RS17640	215	231	287	178	256	192	216	286	233	host	gene-VC_RS17640
gene-VC_RS08865	503	506	710	403	499	456	404	536	516	host	gene-VC_RS08865
gene-VC_RS16305	360	387	477	403	516	437	690	921	844	host	rnk
gene-VC_RS05865	4154	4822	5625	3234	3708	3186	2979	3433	3557	host	gene-VC_RS05865
gene-VC_RS09640	392	432	488	760	877	621	975	1134	1271	host	gene-VC_RS09640
gene-VC_RS13705	88	84	83	81	125	103	110	149	154	host	gene-VC_RS13705
gene-VC_RS07690	131	124	156	134	141	131	218	237	223	host	gene-VC_RS07690
gene-VC_RS00035	299	283	285	211	174	203	158	152	136	host	gene-VC_RS00035
gene-VC_RS04325	559	677	725	622	564	536	448	447	570	host	gene-VC_RS04325_gene_tnpA
gene-VC_RS04180	640	677	874	838	826	815	830	863	1062	host	acfB
gene-VC_RS17445	173	199	290	152	187	154	154	193	239	host	hapA
gene-VC_RS14895	525	478	635	440	521	421	421	524	553	host	gene-VC_RS14895
gene-VPVV882_gp60	448	382	583	15388	25850	23648	36006	44583	46947	phage	gene-VPVV882_gp60
gene-VC_RS09525	906	1022	1207	728	798	615	970	1062	1106	host	gene-VC_RS09525
gene-VC_RS07755	1103	1255	1504	867	957	933	751	907	936	host	gene-VC_RS07755
gene-VC_RS06235	251	217	297	300	393	300	459	578	572	host	gene-VC_RS06235
gene-VC_RS01150	915	893	1316	604	714	609	361	498	490	host	gene-VC_RS01150
gene-VC_RS02685	792	872	955	741	594	543	707	693	704	host	ispD
gene-VC_RS17320	313	342	480	250	335	222	427	495	522	host	gene-VC_RS17320
gene-VC_RS12175	1000	1054	1222	914	1071	931	790	818	900	host	kdsD
gene-VC_RS15165	553	593	777	643	749	781	1018	1394	1411	host	gene-VC_RS15165
gene-VC_RS01935	3151	3841	4277	1695	1750	1223	349	336	395	host	gene-VC_RS01935
gene-VC_RS15770	1509	1876	2283	2041	2045	2204	4637	3596	4739	host	gene-VC_RS15770
gene-VC_RS01965	613	617	827	491	948	902	519	837	737	host	gene-VC_RS01965
gene-VC_RS11755	5432	5735	6147	4441	4077	3624	3474	3001	3335	host	gene-VC_RS11755
gene-VC_RS15050	806	846	1029	1213	1302	1338	1515	1988	2099	host	gene-VC_RS15050
gene-VC_RS11105	1051	1095	1273	696	818	798	475	720	564	host	gene-VC_RS11105
gene-VC_RS02855	1203	1158	1407	903	983	679	568	633	747	host	luxS
gene-VC_RS04000	22	22	27	21	21	19	26	29	23	host	citX
gene-VC_RS06345	256	287	445	270	375	262	548	547	615	host	gene-VC_RS06345
gene-VC_RS15950	260	326	372	297	317	265	626	726	675	host	nifJ
gene-VC_RS14255	313	301	428	292	322	291	209	336	290	host	gene-VC_RS14255
gene-VC_RS11085	5952	7005	8085	3699	4102	3409	4050	2828	2817	host	gene-VC_RS11085
gene-VC_RS16055	2671	2839	3729	3375	4223	3893	6643	7521	8108	host	gene-VC_RS16055
gene-VC_RS01100	533	2243	860	487	652	524	561	819	942	host	gene-VC_RS01100
gene-VC_RS11295	1496	1491	1863	1415	1966	1432	1234	1814	1709	host	gene-VC_RS11295
gene-VC_RS18220	462	637	727	431	625	605	476	524	442	host	gene-VC_RS18220
gene-VC_RS06935	934	995	1264	886	958	890	912	1120	1090	host	uspE
gene-VC_RS15195	86	117	118	83	107	75	95	89	98	host	gene-VC_RS15195
gene-VC_RS14055	304	381	478	144	198	110	171	239	197	host	gene-VC_RS14055
gene-VC_RS11275	18780	26557	24247	15230	15979	12991	32716	16440	22321	host	gene-VC_RS11275_gene_fusA
gene-VC_RS07350	1638	2047	2238	1618	2209	1774	2453	3085	3103	host	gene-VC_RS07350
gene-VC_RS18275	474	436	637	346	479	441	360	518	478	host	gene-VC_RS18275
gene-VC_RS07940	602	609	678	450	433	384	450	436	461	host	gene-VC_RS07940
gene-VC_RS17450	18	18	19	19	9	14	13	15	14	host	gene-VC_RS17450
gene-VC_RS03290	61	61	87	73	102	94	78	82	99	host	gene-VC_RS03290
gene-VC_RS13515	102	121	140	155	154	168	179	228	175	host	gene-VC_RS13515
gene-VC_RS17645	267	263	428	259	251	210	322	347	357	host	gene-VC_RS17645
gene-VC_RS00495	244	296	405	251	292	238	264	316	324	host	gene-VC_RS00495
gene-VC_RS09680	3468	3631	4228	2717	2398	2095	1292	1424	1463	host	gene-VC_RS09680
gene-VC_RS11820	1058	1270	1513	723	930	703	693	691	823	host	gene-VC_RS11820
gene-VC_RS04095	761	949	1162	738	958	875	1103	1447	1494	host	gene-VC_RS04095
gene-VC_RS12295	279	280	358	248	340	294	455	401	480	host	gene-VC_RS12295
gene-VC_RS14655	1429	1471	1800	1503	1803	1173	1451	1955	1683	host	gene-VC_RS14655
gene-VC_RS15990	507	536	741	580	516	502	507	490	547	host	gene-VC_RS15990
gene-VC_RS06750	661	778	812	535	666	571	755	907	914	host	gene-VC_RS06750
gene-VC_RS13040	1563	1560	1913	1531	1999	1489	1659	2211	2402	host	rpoZ
gene-VC_RS15460	115	129	182	111	152	141	164	227	253	host	gene-VC_RS15460
gene-VC_RS09665	2673	2691	3208	2182	2120	2095	1679	2070	2115	host	gene-VC_RS09665
gene-VC_RS15285	1149	1282	1434	1049	1036	847	1211	1177	1277	host	gene-VC_RS15285
gene-VC_RS10300	2535	2558	3068	2159	2645	2478	2311	3248	3206	host	fliD
gene-VC_RS10550	2243	1828	2301	1669	2553	2290	636	1197	1046	host	gene-VC_RS10550
gene-VC_RS03935	242	242	324	238	294	176	330	412	416	host	gene-VC_RS03935
gene-VC_RS14145	833	930	1130	706	801	683	747	999	905	host	gene-VC_RS14145
gene-VC_RS01710	1015	1206	1583	1258	2578	2124	1503	2163	1937	host	gene-VC_RS01710
gene-VC_RS07510	80	109	111	99	125	77	183	179	161	host	gene-VC_RS07510
gene-VC_RS09015	587	499	695	484	575	434	501	629	608	host	gene-VC_RS09015
gene-VC_RS11505	13653	12710	14781	6561	7600	6228	2906	7152	3768	host	carB
gene-VC_RS13670	1337	1702	2027	1410	2511	2655	2175	3071	3184	host	gene-VC_RS13670
gene-VC_RS16850	6822	7884	9491	6057	7134	6031	6670	6566	7466	host	gene-VC_RS16850
gene-VC_RS05090	56	63	94	69	71	67	118	112	117	host	gene-VC_RS05090
gene-VC_RS17820	892	929	1131	745	748	718	521	622	656	host	malE
gene-VC_RS03445	7234	12057	8805	5644	6665	5341	5669	7791	7204	host	ileS
gene-VC_RS08420	272	306	355	275	282	233	344	291	329	host	gene-VC_RS08420
gene-VC_RS00705	648	913	765	504	957	755	565	547	698	host	gene-VC_RS00705
gene-VC_RS10745	1582	2005	2291	2390	3226	2657	3408	5074	4180	host	rluF
gene-VC_RS02815	1074	1145	1897	1119	1055	1178	352	368	699	host	gene-VC_RS02815
gene-VC_RS01725	1861	2188	2414	2435	2974	2684	4380	4665	5628	host	queG
gene-VC_RS06450	175	245	250	155	209	179	307	341	386	host	gene-VC_RS06450
gene-VC_RS15910	1122	1315	1464	906	1098	873	807	1010	1075	host	gene-VC_RS15910
gene-VC_RS03810	4351	4827	5559	3483	3801	3202	3230	3478	3646	host	hisS
gene-VC_RS11005	5830	6221	7756	6916	7686	6131	26831	10225	15163	host	gene-VC_RS11005
gene-VC_RS08135	1003	1045	1281	693	630	539	487	480	516	host	gene-VC_RS08135
gene-VC_RS01325	4401	5095	4454	4634	2598	1731	1844	943	1221	host	hupA
gene-VC_RS07650	56	88	105	76	107	75	114	122	147	host	sodC
gene-VC_RS11465	576	834	972	448	466	382	321	449	391	host	btuF
gene-VC_RS11495	324	317	401	257	250	239	231	177	259	host	gene-VC_RS11495
gene-VC_RS16025	466	559	709	618	873	736	1469	1743	1912	host	gene-VC_RS16025
gene-VC_RS08450	1254	1462	1895	1178	1448	1213	1208	1626	1672	host	gene-VC_RS08450
gene-VC_RS02785	1464	2013	2916	1268	981	1340	2828	858	662	host	gene-VC_RS02785
gene-VC_RS06940	2559	2579	3006	2459	2281	1951	1853	2269	2381	host	gene-VC_RS06940
gene-VC_RS13790	96	91	135	121	152	114	94	160	140	host	gene-VC_RS13790
gene-VC_RS02735	3547	3927	5418	1619	1550	1113	1057	351	361	host	cysT
gene-VC_RS03155	1131	1320	1561	1005	1148	875	1191	1233	1282	host	gene-VC_RS03155
gene-VC_RS17075	1065	1162	1431	986	1390	1011	1157	1692	1549	host	gene-VC_RS17075
gene-VC_RS11260	450	612	637	490	445	395	767	660	674	host	chrA
gene-VC_RS17560	239	232	296	518	480	396	343	415	411	host	gene-VC_RS17560
gene-VC_RS16745	60	60	78	57	57	49	114	90	125	host	gene-VC_RS16745
gene-VC_RS19150	228	265	385	293	482	405	578	564	697	host	gene-VC_RS19150
gene-VC_RS16430	397	437	430	329	342	242	262	352	319	host	gene-VC_RS16430
gene-VC_RS17990	206	190	214	206	210	194	228	293	267	host	gene-VC_RS17990
gene-VC_RS13340	317	310	386	203	323	248	310	389	412	host	fadB
gene-VC_RS16370	1408	1419	1567	797	1077	845	608	765	722	host	tkt
gene-VC_RS03095	418	429	557	324	416	314	353	515	503	host	gene-VC_RS03095
gene-VC_RS05955	458	392	579	312	487	479	156	337	227	host	gene-VC_RS05955
gene-VC_RS10390	1308	1683	1747	1665	1872	1334	1700	1668	1689	host	gene-VC_RS10390
gene-VC_RS06600	421	367	405	269	255	192	135	227	203	host	gene-VC_RS06600
gene-VC_RS13370	13965	15551	17092	7976	8417	6507	2794	3056	3277	host	atpD
gene-VC_RS16460	57	63	80	98	130	78	130	198	200	host	gene-VC_RS16460
gene-VC_RS09570	286	283	328	263	366	348	241	442	374	host	tsaB
gene-VC_RS03890	310	409	350	1188	1481	1132	1166	1171	1257	host	fepB
gene-VC_RS02995	1242	1565	1462	1094	1017	903	613	592	737	host	gene-VC_RS02995
gene-VC_RS03495	396	427	558	265	313	258	216	283	285	host	btsR
gene-VC_RS04035	683	764	949	604	826	636	795	1003	991	host	gene-VC_RS04035
gene-VC_RS05645	3067	2936	3461	2636	2494	2006	2298	2394	2540	host	gene-VC_RS05645
gene-VC_RS05915	2362	2545	3217	2033	2871	2991	1758	2319	2485	host	gene-VC_RS05915
gene-VC_RS05710	419	510	608	446	565	408	540	636	676	host	gene-VC_RS05710
gene-VC_RS07505	22	20	19	22	18	21	11	34	29	host	ugpE
gene-VC_RS08895	2750	3495	3511	2511	2645	2121	3050	3229	3124	host	cydA
gene-VC_RS18530	103	139	160	86	114	105	101	158	162	host	gene-VC_RS18530
gene-VC_RS18320	352	350	389	270	378	340	342	410	396	host	gene-VC_RS18320
gene-VC_RS06875	917	954	1182	1195	1270	1061	1326	1412	1539	host	gene-VC_RS06875
gene-VC_RS16515	230	264	266	157	191	138	163	185	200	host	gene-VC_RS16515
gene-VC_RS03690	379	378	443	398	491	405	305	429	475	host	gene-VC_RS03690
gene-VC_RS10560	4479	4203	5873	4313	11080	15142	800	2780	2383	host	gene-VC_RS10560
gene-VC_RS16995	810	951	987	591	661	501	648	650	774	host	artP
gene-VC_RS17650	1010	1300	815	1325	1625	1001	1023	1137	1219	host	hutZ
gene-VC_RS13115	627	750	870	479	1350	448	424	589	603	host	gene-VC_RS13115
gene-VC_RS16060	53	69	64	44	51	42	93	79	86	host	gene-VC_RS16060
gene-VC_RS09880	415	520	562	368	434	380	370	378	405	host	gene-VC_RS09880
gene-VC_RS06950	193	208	271	139	182	124	111	107	117	host	ccoS
gene-VC_RS11155	196	219	289	224	334	259	308	506	509	host	csdE
gene-VPVV882_gp24	939	891	1254	5325	7319	6647	25767	27880	28460	phage	gene-VPVV882_gp24
gene-VC_RS04050	2563	2458	3478	1877	2795	1850	1605	1973	2125	host	gene-VC_RS04050
gene-VC_RS13800	326	316	384	361	392	313	515	670	550	host	gene-VC_RS13800
gene-VC_RS04735	5999	7194	7711	4845	5808	4464	7286	6500	7262	host	leuS
gene-VC_RS05935	992	1126	1212	730	979	781	832	1026	1064	host	gene-VC_RS05935
gene-VC_RS00695	1197	1306	1482	881	1012	906	747	861	865	host	sthA
gene-VC_RS15365	168	170	224	189	192	164	234	306	308	host	gene-VC_RS15365
gene-VC_RS08875	784	765	939	734	818	803	560	899	762	host	ybgC
gene-VC_RS18285	267	298	374	277	326	289	399	469	526	host	gene-VC_RS18285
gene-VC_RS16385	405	454	638	299	414	342	151	235	210	host	gene-VC_RS16385
gene-VC_RS17870	1282	1267	1595	1223	1253	1289	843	942	1062	host	gene-VC_RS17870
gene-VC_RS04405	2931	2871	3605	2443	2633	2737	2356	2620	2753	host	dxs
gene-VC_RS08415	292	304	375	253	227	202	365	322	416	host	gene-VC_RS08415
gene-VC_RS03060	7327	8157	9872	4659	5350	4572	2933	3000	3284	host	acnB
gene-VC_RS11070	4892	9722	6475	3356	2494	2673	995	845	2391	host	gene-VC_RS11070
gene-VC_RS00265	658	826	1021	678	889	910	618	591	671	host	gene-VC_RS00265
gene-VC_RS00115	356	327	368	348	400	317	284	322	354	host	gene-VC_RS00115
gene-VC_RS03425	759	696	842	760	925	627	548	818	795	host	gene-VC_RS03425
gene-VC_RS16595	366	392	408	310	330	288	358	383	372	host	narQ
gene-VC_RS04660	647	815	841	710	748	594	719	832	774	host	vpsQ
gene-VC_RS05400	644	817	994	600	727	709	582	673	748	host	gene-VC_RS05400
gene-VC_RS13925	402	397	517	281	330	246	124	187	177	host	tssH
gene-VC_RS07080	39	35	56	26	37	42	46	55	62	host	gene-VC_RS07080
gene-VC_RS12280	19833	1726	2070	1193	1400	1044	2434	1127	1186	host	gene-VC_RS12280
gene-VC_RS17760	300	359	501	296	380	321	327	481	486	host	gene-VC_RS17760
gene-VC_RS06125	1792	1903	2327	1273	1514	1259	632	691	758	host	nrdB
gene-VC_RS09480	215	285	378	167	246	179	170	305	268	host	gene-VC_RS09480
gene-VC_RS11600	257	307	407	245	376	386	316	1004	427	host	ftsL
gene-VC_RS16090	186	237	250	214	234	151	193	181	227	host	gene-VC_RS16090
gene-VC_RS06050	640	772	903	573	804	671	541	769	703	host	cobT
gene-VC_RS00230	602	604	653	586	3786	509	753	1651	884	host	gene-VC_RS00230
gene-VC_RS17565	255	308	386	230	275	202	263	308	306	host	gene-VC_RS17565
gene-VPVV882_gp28	1826	1584	2129	5359	8366	7457	24810	36964	34778	phage	FI
gene-VC_RS01065	61	73	83	29	63	41	34	32	41	host	gene-VC_RS01065_gene_radC
gene-VC_RS13580	925	1084	1296	1052	1110	862	1889	1975	1906	host	sstT
gene-VC_RS15020	562	545	706	421	417	348	386	403	477	host	gene-VC_RS15020
gene-VC_RS17855	195	149	185	201	254	180	250	335	300	host	ppiC
gene-VC_RS15880	1043	1040	1173	799	814	609	539	640	697	host	gene-VC_RS15880
gene-VC_RS03695	211	217	293	163	250	169	247	253	301	host	aceB
gene-VC_RS02865	1252	1223	1485	1168	1114	800	937	1261	1231	host	gene-VC_RS02865
gene-VC_RS11035	887	981	1135	876	972	777	809	1097	1056	host	gene-VC_RS11035
gene-VC_RS13735	738	680	872	695	1001	1205	1057	2170	2014	host	gene-VC_RS13735
gene-VC_RS01925	4267	10274	4669	2058	2273	1687	321	427	442	host	gene-VC_RS01925
gene-VC_RS10250	1448	1697	1934	865	968	883	516	576	580	host	fliI
gene-VC_RS00275	15841	12098	14717	11507	9118	10377	5502	6314	5209	host	gene-VC_RS00275
gene-VC_RS01305	1723	2422	2199	1546	1998	1615	1780	2110	2613	host	gene-VC_RS01305
gene-VC_RS14320	61	37	52	50	49	43	35	43	38	host	gene-VC_RS14320
gene-VC_RS09385	80	67	106	97	138	85	133	157	155	host	gene-VC_RS09385
gene-VC_RS09580	48	63	79	59	41	52	42	88	60	host	gene-VC_RS09580
gene-VC_RS00415	633	592	731	1274	682	554	276	432	417	host	gene-VC_RS00415
gene-VC_RS11060	8305	10007	11513	4979	4803	4582	1752	1677	1789	host	nqrF
gene-VC_RS10760	6163	6641	8314	7158	8744	7527	6061	8483	8056	host	purM
gene-VC_RS12945	4253	3871	5052	4774	4680	4605	4458	4070	4365	host	pfkA
gene-VC_RS00590	861	894	1294	590	698	666	515	677	632	host	gene-VC_RS00590
gene-VC_RS02665	1905	2046	2300	1982	2058	2059	2095	1623	1978	host	folB
gene-VC_RS15370	380	441	632	400	573	493	884	1040	1217	host	gene-VC_RS15370
gene-VC_RS13030	3032	3864	4610	5687	4369	3803	8312	5600	6339	host	gene-VC_RS13030
gene-VC_RS17950	145	176	179	713	1078	717	607	865	1060	host	gene-VC_RS17950
gene-VC_RS09630	1312	1320	1767	1293	1591	1131	1372	1674	1890	host	gene-VC_RS09630
