Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol
gene-VC_RS12330	2665	4348	3485	1385	2276	1500	296	399	247	host	cysC
gene-VC_RS06285	2410	3587	3322	4301	5235	4317	6210	7025	4747	host	gene-VC_RS06285
gene-VC_RS05890	122	177	160	117	144	136	124	152	113	host	hutU
gene-VC_RS05990	3141	5280	4108	3725	4768	3521	3386	4246	2530	host	pheT
gene-VC_RS07340	133	163	93	76	110	64	69	63	44	host	gene-VC_RS07340
gene-VC_RS05335	606	835	825	453	594	417	230	277	230	host	gene-VC_RS05335
gene-VC_RS03940	19	31	28	54	61	45	63	42	30	host	gene-VC_RS03940
gene-VC_RS15170	218	286	244	237	368	248	312	399	263	host	gene-VC_RS15170
gene-VC_RS17890	108	115	123	199	227	174	343	419	264	host	gene-VC_RS17890
gene-VC_RS00855	1905	2333	2125	1987	3124	2388	3652	4245	2759	host	gene-VC_RS00855
gene-VC_RS17790	362	594	517	328	414	344	312	359	267	host	gene-VC_RS17790
gene-VC_RS02275	51189	42609	41672	43365	29673	27456	8709	9934	6974	host	gene-VC_RS02275
gene-VC_RS01475	2638	3340	2799	3108	4235	3449	2367	2576	1683	host	trxA
gene-VC_RS17820	741	1058	826	749	1058	730	533	680	379	host	malE
gene-VC_RS08010	256	414	394	403	569	464	522	627	437	host	gene-VC_RS08010
gene-VC_RS12315	361	533	449	373	521	390	516	534	357	host	gene-VC_RS12315
gene-VC_RS18450	947	1338	1121	779	1125	818	525	614	413	host	gene-VC_RS18450
gene-VC_RS05965	1637	1162	1589	1137	1549	972	187	228	101	host	gene-VC_RS05965
gene-VC_RS06035	644	849	789	787	990	793	756	934	568	host	sbcB
gene-VC_RS04320	8504	13645	10637	11431	15081	10845	10789	14011	8158	host	purL
gene-VC_RS00120	4421	7448	5935	2439	3767	2361	616	887	514	host	ilvA
gene-VC_RS11910	467	658	564	443	616	431	389	517	336	host	gene-VC_RS11910
gene-VC_RS08690	102	195	145	196	251	210	280	368	249	host	gene-VC_RS08690
gene-VC_RS11455	754	1121	948	1123	1503	1165	1049	1386	806	host	mtnN
gene-VC_RS18100	12	14	14	15	17	25	24	26	18	host	gene-VC_RS18100
gene-VC_RS01160	1393	1819	1685	818	1363	991	756	861	534	host	gene-VC_RS01160
gene-VC_RS03775	313	1073	364	448	610	432	1495	587	312	host	fdx
gene-VPVV882_gp66	190	319	232	511	629	531	840	1022	562	phage	gene-VPVV882_gp66
gene-VC_RS06800	647	840	751	721	989	686	629	733	482	host	gene-VC_RS06800
gene-VC_RS10540	7686	8656	6753	4167	8707	5060	589	854	484	host	gene-VC_RS10540
gene-VC_RS07575	113	146	142	155	173	126	187	213	131	host	gene-VC_RS07575
gene-VC_RS01300	321	429	450	410	531	391	351	384	254	host	gene-VC_RS01300
gene-VC_RS02190	1213	1981	1705	1913	2210	1864	1913	2323	1444	host	ispB
gene-VC_RS03675	619	960	757	468	735	502	387	424	2548	host	ppk2
gene-VC_RS16550	352	549	484	433	692	497	494	570	363	host	gene-VC_RS16550
gene-VC_RS11100	978	1465	1206	1420	1942	1448	1285	1602	924	host	gene-VC_RS11100
gene-VC_RS11170	63	93	83	88	109	94	82	109	49	host	gene-VC_RS11170
gene-VC_RS05205	486	605	540	555	805	615	566	682	398	host	gene-VC_RS05205
gene-VC_RS10580	5556	8044	6253	5140	6787	4982	4199	5034	2963	host	gene-VC_RS10580
gene-VC_RS08170	172	284	168	875	1335	936	872	1216	727	host	gene-VC_RS08170
gene-VC_RS15585	280	338	339	380	546	413	1376	1608	1008	host	gene-VC_RS15585
gene-VC_RS16485	21	29	29	30	29	26	22	19	19	host	gene-VC_RS16485
gene-VC_RS12920	1852	2522	2126	2116	3005	2290	8679	10452	6559	host	gene-VC_RS12920
gene-VC_RS11225	1216	1714	1422	1171	1713	1151	822	1044	660	host	gene-VC_RS11225
gene-VC_RS15770	1318	1620	1612	2142	2751	2419	5187	6177	4078	host	gene-VC_RS15770
gene-VPVV882_gp31	3300	5035	3357	11230	11290	10569	23748	25053	17116	phage	gene-VPVV882_gp31
gene-VC_RS07160	270	432	401	415	753	534	628	879	511	host	gene-VC_RS07160
gene-VC_RS10670	951	1246	1071	2115	2818	2309	1722	1981	1189	host	gene-VC_RS10670
gene-VC_RS02035	1477	2248	1993	1308	1749	1304	923	1115	698	host	mshL
gene-VC_RS00810	320	509	405	329	533	366	210	232	100	host	gene-VC_RS00810
gene-VC_RS05095	3356	4927	4040	3809	4640	3553	3478	4111	2773	host	metG
gene-VC_RS11130	200	225	266	218	276	211	183	199	162	host	gene-VC_RS11130
gene-VC_RS10795	414	540	737	509	706	570	565	696	415	host	rnhA
gene-VC_RS11470	540	774	725	664	975	711	673	754	526	host	gene-VC_RS11470
gene-VC_RS01770	162	254	182	448	572	494	502	543	430	host	gene-VC_RS01770
gene-VC_RS11395	748	1005	916	738	810	752	822	863	547	host	gene-VC_RS11395
gene-VC_RS13250	661	994	831	932	1234	952	2159	2691	1813	host	add
gene-VC_RS09685	554	1147	838	474	795	463	296	323	239	host	gene-VC_RS09685
gene-VC_RS07460	1682	1557	2003	3952	2922	3719	3779	3833	2530	host	gene-VC_RS07460
gene-VC_RS02860	1639	2693	2340	1666	2285	1701	1403	3615	1197	host	gene-VC_RS02860
gene-VC_RS00975	333	534	465	664	735	626	609	678	448	host	gene-VC_RS00975
gene-VC_RS11590	524	917	788	649	827	691	830	858	1760	host	murE
gene-VC_RS16790	551	780	720	705	943	742	878	953	581	host	helD
gene-VC_RS17240	204	279	324	305	409	373	374	391	249	host	gene-VC_RS17240
gene-VC_RS02420	4722	7864	5978	5614	7340	5494	12002	14231	8973	host	metK
gene-VC_RS12630	243	335	294	396	386	418	486	494	373	host	gene-VC_RS12630
gene-VC_RS17070	411	595	546	555	663	521	561	683	400	host	gene-VC_RS17070
gene-VC_RS01090	548	772	791	4323	1313	1067	1213	8305	9459	host	coaD
gene-VC_RS12210	557	767	637	621	815	620	550	597	475	host	ptsN
gene-VC_RS12305	410	644	535	574	677	541	615	717	490	host	gene-VC_RS12305
gene-VC_RS07245	129	209	192	165	288	167	226	271	177	host	gene-VC_RS07245
gene-VC_RS09235	22701	37954	26383	19354	26531	18124	18856	24361	15329	host	rpsA
gene-VC_RS11625	8530	14562	13190	11700	14694	11917	48459	35985	15126	host	aceE
gene-VC_RS12850	107	181	186	208	233	210	200	230	142	host	gene-VC_RS12850
gene-VC_RS07455	177	232	229	253	364	231	445	496	330	host	gene-VC_RS07455
gene-VC_RS14310	763	862	775	401	596	454	472	540	339	host	gene-VC_RS14310_gene_tnpA
gene-VC_RS07610	246	323	308	307	490	363	557	736	454	host	gene-VC_RS07610
gene-VC_RS06760	80	132	120	120	151	108	177	197	97	host	gene-VC_RS06760
gene-VC_RS16750	93	149	115	147	177	161	197	269	157	host	gene-VC_RS16750_gene_pyk
gene-VC_RS02185	437	644	563	692	903	682	1030	2599	864	host	gene-VC_RS02185
gene-VC_RS06670	524	796	661	820	902	721	821	996	631	host	gene-VC_RS06670
gene-VC_RS14075	171	226	191	235	308	257	348	436	261	host	gene-VC_RS14075
gene-VC_RS14215	543	674	538	687	893	684	911	1120	664	host	gene-VC_RS14215
gene-VC_RS06680	433	809	567	512	813	551	350	497	252	host	gene-VC_RS06680
gene-VC_RS08350	837	1229	998	1101	1631	1124	1117	1468	858	host	gene-VC_RS08350
gene-VC_RS11665	645	908	877	1412	1754	1344	1234	1507	965	host	nadC
gene-VC_RS15200	60	112	94	109	147	101	134	120	98	host	gene-VC_RS15200
gene-VC_RS06440	4880	7340	6419	6462	7740	6248	8009	9818	6052	host	gene-VC_RS06440
gene-VC_RS01450	258	384	365	231	267	210	161	194	136	host	gene-VC_RS01450
gene-VC_RS07375	169	283	146	173	190	128	186	236	136	host	gene-VC_RS07375
gene-VC_RS11310	199	264	214	341	396	273	300	379	508	host	deoA
gene-VC_RS10165	647	938	803	702	1226	819	1121	846	511	host	gene-VC_RS10165
gene-VC_RS01135	390	608	482	278	365	278	155	213	117	host	gene-VC_RS01135
gene-VC_RS06860	506	605	606	541	713	552	1068	1252	798	host	tseL
gene-VC_RS13785	92	163	169	200	191	188	233	265	160	host	gene-VC_RS13785
gene-VC_RS08945	25741	36898	30049	21158	29769	20981	8782	10713	7058	host	ompT
gene-VC_RS10325	378	539	473	362	600	433	349	416	263	host	gene-VC_RS10325
gene-VC_RS04580	249	364	333	300	460	350	549	617	416	host	vpsF
gene-VC_RS14660	187	310	242	234	363	263	127	151	101	host	gene-VC_RS14660
gene-VC_RS16860	55	72	55	60	93	79	76	77	63	host	gene-VC_RS16860
gene-VC_RS02310	557	731	821	626	830	665	593	696	396	host	mltC
gene-VC_RS00245	269	361	339	592	699	600	344	448	254	host	gene-VC_RS00245
gene-VC_RS08200	55	76	80	71	123	74	165	197	132	host	gene-VC_RS08200
gene-VC_RS17020	464	789	617	495	752	530	636	770	511	host	ltaE
gene-VC_RS04050	2096	2763	2519	1940	2436	2049	1886	2215	1440	host	gene-VC_RS04050
gene-VC_RS12260	374	525	475	404	686	492	381	498	318	host	mpl
gene-VC_RS14870	315	445	430	528	648	499	1032	1181	779	host	gene-VC_RS14870
gene-VC_RS05540	1274	1965	1515	1371	2367	1508	1317	1647	998	host	gene-VC_RS05540
gene-VC_RS06465	160	303	269	203	246	219	196	232	177	host	mglC
gene-VC_RS07580	91	141	101	81	118	83	114	108	101	host	gene-VC_RS07580
gene-VC_RS12150	700	1064	890	1006	1382	1027	941	1094	664	host	mlaC
gene-VC_RS18515	156	258	235	246	299	240	312	373	228	host	gene-VC_RS18515
gene-VC_RS12575	413	510	520	518	637	485	688	670	453	host	kefG
gene-VC_RS08375	2235	3238	2754	2575	3119	2487	2093	2524	1838	host	aroA
gene-VC_RS05650	2391	3615	2954	1929	3193	2093	3107	3645	3111	host	gene-VC_RS05650
gene-VC_RS01400	78	91	94	118	110	111	114	120	97	host	edd
gene-VC_RS18090	271	463	385	349	451	374	440	521	284	host	gene-VC_RS18090
gene-VC_RS04775	4336	6930	5166	4877	8515	6046	4335	5773	3339	host	crr
gene-VC_RS07925	617	893	721	1268	1398	1124	1639	2139	1469	host	gene-VC_RS07925
gene-VC_RS04815	207	337	242	312	415	307	537	541	336	host	gene-VC_RS04815
gene-VC_RS04520	326	412	403	373	395	381	176	187	144	host	gene-VC_RS04520
gene-VC_RS09765	609	850	660	701	990	836	909	968	607	host	rluC
gene-VC_RS18240	851	1054	1036	649	715	660	411	426	310	host	gene-VC_RS18240
gene-VC_RS05630	2259	3319	3076	3284	3399	3031	2249	2033	1352	host	gene-VC_RS05630
gene-VC_RS13450	3549	5429	4291	4827	6758	4981	3336	4441	2726	host	gene-VC_RS13450
gene-VC_RS14610	298	506	438	270	410	319	309	340	219	host	gene-VC_RS14610
gene-VC_RS08640	368	442	457	387	583	415	487	535	352	host	gene-VC_RS08640
gene-VC_RS11250	1072	1169	1372	1247	1247	1112	976	1093	688	host	gene-VC_RS11250
gene-VC_RS13370	10104	16683	12317	7958	10553	6882	2752	3247	2355	host	atpD
gene-VC_RS10350	887	1209	1068	1056	1439	1040	1171	1293	927	host	dapE
gene-VC_RS01690	1465	2021	1767	1006	1440	853	437	418	307	host	gene-VC_RS01690
gene-VC_RS13755	1389	1970	1687	1812	2449	2017	1944	2048	1513	host	gene-VC_RS13755
gene-VC_RS09480	202	297	289	191	268	214	210	284	189	host	gene-VC_RS09480
gene-VC_RS01195	7956	10576	8795	8986	13489	9806	7709	10433	6595	host	gene-VC_RS01195
gene-VC_RS03200	10082	16906	13147	9850	12746	9344	3102	4008	2319	host	ompU
gene-VC_RS02140	86	159	133	271	328	252	326	318	253	host	gene-VC_RS02140_gene_arcA
gene-VC_RS13120	343	424	447	267	378	335	257	243	189	host	gene-VC_RS13120
gene-VC_RS18135	197	248	248	292	343	340	135	170	97	host	gene-VC_RS18135
gene-VC_RS06145	580	971	810	1059	1462	1124	897	1054	686	host	gene-VC_RS06145
gene-VC_RS09720	2259	3261	2708	2942	3831	2926	3249	3604	2500	host	fabF
gene-VC_RS06470	91	154	123	161	208	172	414	480	303	host	gene-VC_RS06470
gene-VC_RS03895	210	326	268	832	1392	918	580	1187	585	host	gene-VC_RS03895
gene-VC_RS09325	166	264	212	307	408	348	671	916	609	host	gene-VC_RS09325
gene-VC_RS17435	1066	1569	1511	1477	1801	1596	1853	2240	1498	host	gene-VC_RS17435
gene-VC_RS17805	108	125	125	169	199	179	169	229	132	host	gene-VC_RS17805
gene-VC_RS06625	855	1192	1186	1234	1707	1308	1103	1293	888	host	gene-VC_RS06625
gene-VC_RS14035	112	188	179	147	192	177	151	226	144	host	gene-VC_RS14035
gene-VC_RS14055	192	388	322	147	192	176	197	220	140	host	gene-VC_RS14055
gene-VC_RS08480	2876	3465	3085	2539	3617	2191	756	816	432	host	gene-VC_RS08480
gene-VC_RS09230	3278	6269	4498	3792	5978	3593	2492	3182	1595	host	ihfB
gene-VC_RS17560	168	267	234	391	603	438	400	474	288	host	gene-VC_RS17560
gene-VC_RS05970	435	376	484	400	604	306	128	163	88	host	gene-VC_RS05970
gene-VC_RS07400	213	281	198	278	378	322	430	446	332	host	gene-VC_RS07400
gene-VC_RS04155	200	263	238	208	267	181	296	355	230	host	tcpT
gene-VC_RS18245	375	597	540	387	562	381	336	375	237	host	gene-VC_RS18245
gene-VC_RS16395	621	813	773	1035	1342	1091	759	860	569	host	gene-VC_RS16395
gene-VC_RS03060	5592	8208	30211	4676	6292	4497	3836	20082	2282	host	acnB
gene-VPVV882_gp69	455	713	690	14620	15441	14778	45379	51932	31846	phage	gene-VPVV882_gp69
gene-VC_RS04405	2392	3336	2745	2257	3263	2506	2898	3578	2200	host	dxs
gene-VC_RS13315	3434	6433	5292	1755	3001	1992	966	1025	304	host	gene-VC_RS13315
gene-VC_RS18065	494	609	577	634	741	623	646	764	497	host	gene-VC_RS18065
gene-VC_RS04035	483	706	678	811	996	727	903	1146	738	host	gene-VC_RS04035
gene-VC_RS11190	1012	1432	1249	825	1076	805	572	707	459	host	recB
gene-VC_RS08040	135	164	138	177	318	220	224	289	138	host	gene-VC_RS08040
gene-VC_RS14415	1452	1910	1826	2383	3100	2439	2274	2555	1759	host	gene-VC_RS14415
gene-VC_RS04130	38	40	30	47	59	50	59	77	31	host	tcpQ
gene-VPVV882_gp23	364	506	367	2238	2387	2199	6740	7846	5173	phage	gene-VPVV882_gp23
gene-VC_RS00990	117	174	118	131	167	113	99	146	81	host	gene-VC_RS00990
gene-VC_RS09140	665	934	938	724	1072	693	442	523	361	host	gene-VC_RS09140
gene-VC_RS00465	448	660	618	611	927	630	689	842	519	host	ubiA
gene-VC_RS10750	556	750	693	637	850	739	678	858	522	host	gene-VC_RS10750
gene-VC_RS17835	84	103	129	168	199	209	198	199	141	host	gene-VC_RS17835
gene-VC_RS06920	415	587	511	560	672	474	577	671	435	host	gene-VC_RS06920
gene-VC_RS05810	518	661	637	689	729	657	793	893	602	host	gene-VC_RS05810
gene-VC_RS07140	137	169	154	163	208	146	270	321	226	host	gene-VC_RS07140
gene-VC_RS13905	163	286	213	158	236	170	90	107	105	host	tagH
gene-VC_RS04510	245	325	287	332	355	297	432	506	321	host	treC
gene-VC_RS06770	99	176	122	114	119	77	76	84	58	host	gene-VC_RS06770
gene-VC_RS12285	932	1378	1127	910	1354	956	861	5375	684	host	gene-VC_RS12285
gene-VC_RS15670	796	1079	996	1072	1188	1046	1964	2084	1421	host	gene-VC_RS15670
gene-VC_RS14490	36	61	34	52	63	53	69	91	48	host	gene-VC_RS14490
gene-VC_RS03545	1210	1844	1754	1648	2272	1904	2306	2323	1514	host	gene-VC_RS03545
gene-VC_RS02085	283	412	412	323	502	331	508	609	365	host	gene-VC_RS02085
gene-VC_RS07980	1200	1687	1456	1525	1992	1659	1996	2282	1560	host	vesC
gene-VC_RS10555	1325	2679	2298	2461	2027	1437	385	752	357	host	gene-VC_RS10555
gene-VC_RS03015	268	432	358	441	507	456	346	499	277	host	gene-VC_RS03015_gene_folK
gene-VC_RS02110	1517	1996	1853	1216	1754	1262	923	3023	683	host	mreD
gene-VC_RS10635	816	1165	997	1105	1724	1239	1123	1276	655	host	flgB
gene-VC_RS01835	855	1096	842	808	1311	836	473	610	373	host	bfr
gene-VC_RS15030	2475	2370	2544	2266	1974	1978	941	943	685	host	gene-VC_RS15030
gene-VC_RS09960	1654	2511	1988	1712	2490	1883	1441	1769	1080	host	gene-VC_RS09960
gene-VC_RS14970	662	861	792	1055	1449	1038	1525	2058	1304	host	gene-VC_RS14970
gene-VC_RS18210	85	140	124	105	147	112	77	94	68	host	gene-VC_RS18210
gene-VC_RS00570	416	622	424	570	904	618	463	607	358	host	cyaY
gene-VC_RS01040	541	853	755	730	893	699	739	839	530	host	gene-VC_RS01040
gene-VC_RS18385	56	71	39	67	123	99	66	97	38	host	gene-VC_RS18385
gene-VC_RS00565	3735	5784	5062	4366	5585	4724	6797	13012	5342	host	gene-VC_RS00565
gene-VC_RS17280	39	63	43	59	78	61	85	113	59	host	ectA
gene-VC_RS14100	94	116	102	71	85	66	53	43	29	host	gene-VC_RS14100
gene-VC_RS05140	337	463	399	517	707	541	702	765	482	host	gene-VC_RS05140
gene-VC_RS11645	733	1151	936	1519	1620	1306	1186	1450	899	host	dsbC
gene-VC_RS10675	435	672	559	702	903	710	720	754	487	host	gene-VC_RS10675
gene-VC_RS06835	2289	3563	3033	2800	3422	2769	3768	4409	3023	host	gene-VC_RS06835
gene-VC_RS14980	704	941	889	734	999	800	979	1198	749	host	gene-VC_RS14980
gene-VC_RS13730	142	169	139	126	166	134	247	230	172	host	pstB
gene-VC_RS17730	1296	2323	1895	1716	2401	1749	1791	2214	1445	host	pyrC
gene-VC_RS15085	456	540	452	504	856	606	933	1131	653	host	gene-VC_RS15085
gene-VC_RS01360	120	122	154	113	154	107	144	202	102	host	cadB
gene-VC_RS07770	409	573	538	404	566	393	372	427	287	host	gene-VC_RS07770
gene-VC_RS08085	1362	2188	1942	1618	2270	1583	1597	1960	1231	host	gene-VC_RS08085
gene-VC_RS00950	140	217	235	306	369	331	445	479	411	host	ggt
gene-VC_RS02930	5613	8035	6808	4888	7057	5209	4792	5523	6513	host	gene-VC_RS02930
gene-VC_RS16000	128	127	172	105	152	145	141	163	103	host	focA
gene-VC_RS10620	2620	4224	3282	4100	5128	8977	5338	6652	4047	host	flgE
gene-VC_RS06520	401	402	405	339	282	232	183	201	125	host	gene-VC_RS06520
gene-VC_RS06930	538	794	658	1013	1502	1116	1407	1540	1064	host	ttcA
gene-VC_RS15875	745	1297	1070	913	1309	926	991	1132	757	host	gene-VC_RS15875
gene-VC_RS16150	1113	1904	1465	1360	1970	1357	1052	1314	695	host	gene-VC_RS16150
gene-VC_RS04975	349	551	435	816	1106	919	771	848	532	host	gene-VC_RS04975
gene-VC_RS06150	498	678	669	866	985	794	1412	1569	1032	host	gene-VC_RS06150
gene-VC_RS08995	1681	2354	1993	1423	1950	1509	2097	2863	1714	host	gene-VC_RS08995
gene-VC_RS08090	128	153	136	119	160	92	149	156	125	host	gene-VC_RS08090
gene-VC_RS03440	1523	2327	1852	1900	2263	1857	2241	2605	1634	host	ribF
gene-VC_RS11520	3020	4809	4157	2751	4006	2798	1192	1525	870	host	dapB
gene-VC_RS00610	250	341	329	440	442	518	669	581	311	host	gene-VC_RS00610
gene-VC_RS10495	318	376	374	298	294	231	65	74	45	host	gene-VC_RS10495
gene-VC_RS11325	3066	7478	3803	3325	4472	3570	7267	2588	2166	host	gene-VC_RS11325
gene-VC_RS04900	1229	1692	1587	2455	2619	2132	2394	2697	1928	host	gene-VC_RS04900
gene-VC_RS12960	85	134	100	113	130	94	95	115	56	host	gene-VC_RS12960
gene-VC_RS04275	263	385	344	372	604	419	282	365	235	host	gene-VC_RS04275
gene-VPVV882_gp50	69	97	86	682	638	605	3745	3295	2176	phage	gene-VPVV882_gp50
gene-VC_RS07415	148	225	222	165	223	171	248	272	189	host	gene-VC_RS07415
gene-VC_RS03960	27	29	31	51	55	54	65	74	56	host	gene-VC_RS03960
gene-VC_RS00945	231	330	325	382	392	342	324	389	295	host	gene-VC_RS00945
gene-VC_RS09585	1339	2084	1684	1229	1596	1166	1424	1752	1258	host	purU
gene-VC_RS14880	200	315	238	199	264	221	438	515	310	host	gene-VC_RS14880
gene-VC_RS03855	122	165	164	158	225	195	4023	311	171	host	gene-VC_RS03855
gene-VC_RS14425	902	1415	1174	1982	2720	2136	2741	3326	2183	host	vctD
gene-VC_RS16410	92	171	168	166	243	188	227	245	158	host	gene-VC_RS16410
gene-VC_RS03095	327	467	440	349	395	327	537	591	495	host	gene-VC_RS03095
gene-VC_RS18050	1320	2093	1723	1738	2570	1918	2066	2572	1644	host	vcaM
gene-VC_RS17530	843	1129	1088	1015	1370	944	956	1153	675	host	makA
gene-VC_RS00115	263	442	336	311	390	354	334	347	230	host	gene-VC_RS00115
gene-VC_RS01025	717	1129	992	968	1223	903	762	2515	595	host	rph
gene-VC_RS08535	1031	1363	1282	1121	1383	1103	1446	1534	1141	host	gene-VC_RS08535
gene-VC_RS01785	4846	8445	6289	7593	7972	5630	2670	2844	1765	host	fkpA
gene-VC_RS18465	377	545	467	258	372	302	304	299	247	host	gene-VC_RS18465
gene-VC_RS03485	238	332	312	392	530	415	505	593	385	host	gene-VC_RS03485
gene-VC_RS00045	699	1226	911	394	566	361	263	321	187	host	gene-VC_RS00045
gene-VC_RS03680	172	261	193	249	311	287	194	220	133	host	gene-VC_RS03680
gene-VC_RS08630	299	406	352	483	584	489	842	925	617	host	gene-VC_RS08630
gene-VC_RS11940	400	658	624	1004	1172	929	1504	1884	1235	host	gene-VC_RS11940
gene-VC_RS02030	616	706	708	558	575	475	406	504	393	host	gene-VC_RS02030
gene-VC_RS00725	1101	1698	1482	2460	2345	2140	7111	8536	5252	host	murI
gene-VC_RS09225	289	443	374	518	806	611	498	554	385	host	gene-VC_RS09225
gene-VC_RS12130	590	862	706	810	1061	860	1022	3102	884	host	gene-VC_RS12130
gene-VC_RS05980	331	437	414	313	473	336	279	311	204	host	gene-VC_RS05980
gene-VC_RS13860	1215	1878	1495	1655	2415	1833	1664	2001	1250	host	gene-VC_RS13860
gene-VC_RS08205	800	983	941	1308	1504	1336	1732	1941	1419	host	gene-VC_RS08205_gene_focA
gene-VC_RS06905	1630	2398	2154	1554	2069	1581	1281	1501	1003	host	potB
gene-VC_RS15555	249	373	332	235	373	292	427	533	408	host	gene-VC_RS15555
gene-VC_RS17775	276	402	393	323	414	298	415	460	278	host	gene-VC_RS17775
gene-VC_RS16850	5467	8068	7261	6337	8508	6744	6891	7695	5524	host	gene-VC_RS16850
gene-VC_RS12495	8526	13877	6385	5575	7903	5037	4257	20299	10065	host	rplV
gene-VC_RS14145	636	938	875	735	1066	731	956	1120	697	host	gene-VC_RS14145
gene-VC_RS06630	2075	2942	2206	2508	3647	2605	3438	4977	3182	host	queE
gene-VC_RS16490	48	52	51	37	47	31	30	35	15	host	gene-VC_RS16490
gene-VC_RS13790	87	105	92	94	159	122	120	148	101	host	gene-VC_RS13790
gene-VC_RS10335	223	312	242	248	260	246	167	195	125	host	gene-VC_RS10335
gene-VC_RS16625	25	35	37	13	13	19	34	35	31	host	gene-VC_RS16625
gene-VC_RS12440	3920	5995	4491	3143	4469	3086	2286	2533	1617	host	rplR
gene-VC_RS04670	10509	18371	13797	21083	15651	10600	6442	7658	12509	host	glyA
gene-VC_RS12605	1835	2959	2297	2084	2488	2033	996	1254	838	host	crp
gene-VC_RS12870	1303	1484	1544	1724	9080	1633	1975	1851	1266	host	rraA
gene-VC_RS14185	541	798	673	569	818	550	446	509	348	host	gene-VC_RS14185
gene-VC_RS07280	91	125	118	87	146	98	221	202	157	host	gene-VC_RS07280
gene-VC_RS02715	2846	3789	3240	2114	3056	2366	1675	13981	1341	host	rpoS
gene-VC_RS12570	1329	2105	1605	1060	1643	1120	990	2286	770	host	kefB
gene-VC_RS13945	360	553	450	365	458	360	368	435	291	host	tssM
gene-VC_RS08565	130	192	187	224	283	206	316	366	255	host	gene-VC_RS08565
gene-VC_RS07640	102	160	133	122	153	131	134	108	88	host	gene-VC_RS07640
gene-VC_RS11275	12838	20679	15632	15505	18117	49234	25388	21744	13601	host	gene-VC_RS11275_gene_fusA
gene-VC_RS00780	859	1201	962	1071	1239	1037	931	1029	750	host	vexA
gene-VC_RS05430	229	363	344	442	527	386	595	677	4641	host	gene-VC_RS05430
gene-VC_RS09555	548	881	733	593	853	636	667	774	524	host	gene-VC_RS09555
gene-VC_RS15920	241	359	296	220	380	270	201	256	138	host	cqsA
gene-VC_RS02665	1491	2227	1845	1937	3085	2214	1931	2592	1570	host	folB
gene-VC_RS15230	326	379	416	302	490	383	422	499	343	host	gene-VC_RS15230
gene-VC_RS11710	1720	2440	2014	1578	2339	1564	2076	1748	1102	host	parE
gene-VC_RS05370	576	968	782	408	636	476	446	543	406	host	gene-VC_RS05370
gene-VC_RS07370	346	398	173	244	255	171	229	226	161	host	gene-VC_RS07370
gene-VC_RS05405	1273	2025	1538	1308	1831	1360	1398	1862	1074	host	gene-VC_RS05405
gene-VC_RS02055	1340	2097	1983	1328	1922	1433	886	1082	58646	host	gene-VC_RS02055
gene-VC_RS01365	65	100	85	98	83	68	114	106	86	host	gene-VC_RS01365
gene-VC_RS04960	702	898	817	1302	1508	1348	1884	2042	1423	host	gene-VC_RS04960
gene-VC_RS14140	256	319	301	590	599	536	1044	1010	740	host	gene-VC_RS14140
gene-VC_RS12190	640	946	760	6023	856	596	437	548	346	host	lptA
