Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol
gene-PA4186	17	202	3	13	1	14	host	gene-PA4186
gene-PA1511	21	20	9	14	2	15	host	gene-PA1511
gene-PA1288	81	64	36	21	5	18	host	gene-PA1288
gene-PA2316	4	5	4	3	1	4	host	gene-PA2316
gene-PA5566	4	2	1	1	0	4	host	gene-PA5566
gene-PA3147	32	20	10	9	0	10	host	wbpJ
gene-PA0405	17	10	8	8	1	2	host	gene-PA0405
gene-PA4277	418	315	100	126	36	61	host	tufB
gene-PA2039	11	10	5	3	3	5	host	gene-PA2039
gene-PA4706	7	4	2	3	1	6	host	gene-PA4706
gene-PA1373	9	12	1	6	1	6	host	fabF2
gene-PA3872	12	6	0	4	1	4	host	narI
gene-PA3877	12	11	1	8	2	8	host	narK1
gene-PA3220	4	5	1	5	1	1	host	gene-PA3220
gene-PA2550	14	6	2	5	2	5	host	gene-PA2550
gene-PA3575	11	9	2	10	0	5	host	gene-PA3575
gene-PA3781	14	12	2	13	0	11	host	gene-PA3781
gene-PA3272	19	23	8	20	6	12	host	gene-PA3272
gene-PA1653	4	4	0	3	2	3	host	gene-PA1653
gene-PHIKZ144	5	3	70	37	151	535	phage	gene-PHIKZ144
gene-PA4449	22	24	7	10	1	6	host	hisG
gene-PA2593	2	4	2	1	0	0	host	qteE
gene-PA2941	2	10	1	7	0	3	host	gene-PA2941
gene-PA4820	6	6	0	1	0	2	host	gene-PA4820
gene-PA3283	9	5	2	3	2	4	host	gene-PA3283
gene-PA0993	0	1	0	2	0	2	host	cupC2
gene-PA4519	30	15	8	16	5	12	host	speC
gene-PA0723	10	5	2	3	0	4	host	coaB
gene-PA0948	6	3	2	0	0	3	host	gene-PA0948
gene-PA3664	8	12	4	4	0	5	host	gene-PA3664
gene-PA3708	24	27	10	14	3	14	host	wspA
gene-PA0506	26	27	10	13	6	19	host	gene-PA0506
gene-PA3541	9	5	5	14	1	6	host	alg8
gene-PHIKZ245	39	41	104	70	13	123	phage	gene-PHIKZ245
gene-PA5379	11	10	2	5	1	8	host	sdaB
gene-PA5430	21	15	7	10	3	6	host	gene-PA5430
gene-PA5073	12	8	0	4	1	3	host	gene-PA5073
gene-PA5066	35	31	14	12	4	7	host	hisI
gene-PA1681	29	27	7	14	4	8	host	aroC
gene-PA4828	5	4	1	6	0	5	host	gene-PA4828
gene-PA1998	10	6	0	5	0	3	host	dhcR
gene-PA3932	9	8	2	16	0	8	host	gene-PA3932
gene-PA3303a	0	0	0	2	0	0	host	gene-PA3303a
gene-PA0338	21	15	5	17	1	8	host	gene-PA0338
gene-PA2935	2	2	0	8	1	0	host	gene-PA2935
gene-PA4437	8	12	2	8	104	3	host	gene-PA4437
gene-PA4445	9	7	6	5	0	6	host	gene-PA4445
gene-PA3060	5	3	0	6	3	4	host	pelE
gene-PA0625	17	13	4	7	3	11	host	gene-PA0625
gene-PA5228	19	25	6	14	3	8	host	gene-PA5228
gene-PA0384	3	2	0	2	1	4	host	gene-PA0384
gene-PA1955	8	1	0	3	0	1	host	gene-PA1955
gene-PA0742	8	3	0	1	0	4	host	gene-PA0742
gene-PA2988	19	19	15	11	2	5	host	gene-PA2988
gene-PA4463	39	29	26	14	7	8	host	gene-PA4463
gene-PA1929	1	3	1	0	1	2	host	gene-PA1929
gene-PA4221	27	14	11	20	2	20	host	fptA
gene-PA2737	27	19	7	7	6	5	host	gene-PA2737
gene-PA3819	38	21	30	24	14	6	host	gene-PA3819
gene-PA0575	40	28	9	23	4	24	host	gene-PA0575
gene-PA4263	133	80	7	29	12	13	host	rplC
gene-PA1797	8	8	4	12	2	6	host	gene-PA1797
gene-PA2735	54	54	11	17	4	17	host	gene-PA2735
gene-PA3931	6	5	9	0	1	8	host	gene-PA3931
gene-PA5419	2	2	1	6	0	5	host	soxG
gene-PA1971	15	12	5	13	1	6	host	braZ
gene-PA3994	2	5	4	7	0	10	host	gene-PA3994
gene-PA4858	22	16	4	12	3	11	host	gene-PA4858
gene-PA1828	7	4	5	5	0	6	host	gene-PA1828
gene-PA2910	14	2	0	5	0	5	host	gene-PA2910
gene-PA3351	38	22	32	22	13	16	host	flgM
gene-PA0555	44	27	16	18	8	17	host	fda
gene-PA4716	12	7	3	4	4	6	host	gene-PA4716
gene-PA0112	13	7	4	7	1	10	host	gene-PA0112
gene-PA1686	8	6	1	6	1	6	host	alkA
gene-PA1331	5	13	4	11	3	9	host	gene-PA1331
gene-PA4081	19	14	5	8	2	11	host	cupB6
gene-PA5027	9	9	4	7	4	7	host	gene-PA5027
gene-PA4209	9	8	1	6	0	7	host	phzM
gene-PA4526	32	24	6	13	0	8	host	pilB
gene-PA0371	22	23	5	17	6	10	host	gene-PA0371
gene-PA5203	23	25	6	13	2	13	host	gshA
gene-PA1259	16	13	2	10	3	9	host	gene-PA1259
gene-PA2135	10	7	1	4	2	7	host	gene-PA2135
gene-PA1584	64	41	13	15	6	14	host	sdhB
gene-PA4223	17	4	3	4	1	13	host	gene-PA4223
gene-PA0520	12	18	1	7	1	4	host	nirQ
gene-PA3231	2	2	0	0	0	0	host	gene-PA3231
gene-PA3191	9	7	2	4	2	6	host	gene-PA3191
gene-PA0931	16	11	4	9	4	13	host	pirA
gene-PA3678	8	2	0	5	0	5	host	gene-PA3678
gene-PA0463	9	10	3	7	3	4	host	creB
gene-PA4060	3	4	1	2	0	0	host	gene-PA4060
gene-PA0621	4	10	3	3	0	3	host	gene-PA0621
gene-PA1794	45	34	14	23	9	21	host	glnS
gene-PA1168	0	3	1	3	0	3	host	gene-PA1168
gene-PA0251	7	9	3	3	1	6	host	gene-PA0251
gene-PA4950	20	8	8	7	19	10	host	gene-PA4950
gene-PA0586	9	14	5	9	1	13	host	gene-PA0586
gene-PA3092	18	13	2	8	3	8	host	fadH1
gene-PA0837	75	65	13	14	5	7	host	slyD
gene-PA0916	29	13	9	14	8	5	host	gene-PA0916
gene-PA4969	34	18	5	12	2	3	host	cpdA
gene-PHIKZ251	41	46	54	33	6	93	phage	gene-PHIKZ251
gene-PHIKZ_p81	163	122	1606	854	175	367	phage	gene-PHIKZ_p81
gene-PA3911	5	6	3	4	2	8	host	gene-PA3911
gene-PA1258	11	3	2	9	1	2	host	gene-PA1258
gene-PA5558	116	104	20	27	5	14	host	atpF
gene-PA5348	38	31	26	19	10	18	host	gene-PA5348
gene-PA3363	5	6	2	8	1	2	host	amiR
gene-PA3818	38	41	4	15	12	7	host	gene-PA3818
gene-PA3050	17	17	9	10	2	6	host	pyrD
gene-PA2943	6	19	2	8	0	7	host	gene-PA2943
gene-PA2951	50	33	9	18	14	14	host	etfA
gene-PA2167	8	9	1	6	2	4	host	gene-PA2167
gene-PHIKZ023	266	225	231	116	22	81	phage	gene-PHIKZ023
gene-PHIKZ256	3	4	9	1	0	43	phage	gene-PHIKZ256
gene-PA0118	7	13	4	6	1	4	host	gene-PA0118
gene-PA4803	13	9	2	5	0	7	host	gene-PA4803
gene-PA3574	11	7	5	1	0	4	host	nalD
gene-PA1063	0	6	0	1	1	0	host	gene-PA1063
gene-PA0403	7	11	5	9	1	2	host	pyrR
gene-PA1144	2	4	0	4	3	4	host	gene-PA1144
gene-PA5476	15	10	9	10	1	13	host	citA
gene-PA5526	8	9	10	8	4	9	host	gene-PA5526
gene-PA3652	21	22	6	9	0	3	host	uppS
gene-PA2676	1	5	1	3	1	3	host	gene-PA2676
gene-PA3095	3	1	0	0	1	3	host	xcpZ
gene-PA0437	14	12	4	22	3	10	host	codA
gene-PA0219	21	14	1	11	3	8	host	gene-PA0219
gene-PA0538	6	5	1	4	2	5	host	dsbB
gene-PA3367	4	5	0	2	0	7	host	gene-PA3367
gene-PA2637	15	21	7	9	3	7	host	nuoA
gene-PA5467	0	4	4	4	1	1	host	gene-PA5467
gene-PA0997	4	5	7	3	1	1	host	pqsB
gene-PA2947	3	4	1	4	0	4	host	gene-PA2947
gene-PA0729.1	309	354	74	86	22	18	host	gene-PA0729.1
gene-PA4726.11	4812	4056	3264	1382	221	498	host	crcZ
gene-PA4501	10	12	6	12	3	16	host	opdP
gene-PA0885	4	6	1	3	0	1	host	gene-PA0885
gene-PA2632	4	6	1	1	0	6	host	gene-PA2632
gene-PA3349	39	26	16	17	14	10	host	gene-PA3349
gene-PA1161	7	5	1	5	0	5	host	rrmA
gene-PA3837	9	7	2	5	1	6	host	gene-PA3837
gene-PA1416	6	3	2	4	1	6	host	gene-PA1416
gene-PA1534	12	7	2	1	0	4	host	recR
gene-PA3910	8	9	7	9	3	11	host	eddA
gene-PA3157	43	35	10	9	2	9	host	gene-PA3157
gene-PA4549	6	5	1	5	1	9	host	fimT
gene-PA2024	8	3	0	2	0	0	host	gene-PA2024
gene-PA4531	2	3	0	1	0	1	host	gene-PA4531
gene-PA0332	2	4	6	5	4	0	host	gene-PA0332
gene-PA2853	1266	1131	454	327	46	77	host	oprI
gene-PA0197	11	13	3	5	1	7	host	tonB2
gene-PA5396	10	10	1	7	0	13	host	gene-PA5396
gene-PA2209	3	6	1	9	3	5	host	gene-PA2209
gene-PA3917	2	4	2	3	0	3	host	moaD
gene-PA2508	1	6	0	2	1	3	host	catC
gene-PA2980	5	5	1	3	1	1	host	gene-PA2980
gene-PA1620	8	3	0	3	0	2	host	gene-PA1620
gene-PA4232	26	18	13	10	2	7	host	ssb
gene-PA3439	5	6	0	0	0	3	host	folX
gene-PA0246	15	19	9	11	1	11	host	gene-PA0246
gene-PA0641	31	26	2260	9	7	14	host	gene-PA0641
gene-PA3133.2	730	733	354	209	51	63	host	gene-PA3133.2
gene-PA4356	6	12	3	5	1	5	host	xenB
gene-PA4013	11	8	2	5	0	5	host	gene-PA4013
gene-PA5069	11	7	3	2	2	3	host	tatB
gene-PA0937	15	10	5	6	2	3	host	gene-PA0937
gene-PA2108	7	5	2	2	2	3	host	gene-PA2108
gene-PA4515	15	8	0	2	1	7	host	gene-PA4515
gene-PA2335	14	17	2	11	4	5	host	gene-PA2335
gene-PA0187	18	10	0	7	2	4	host	gene-PA0187
gene-PA4443	7	22	6	6	2	7	host	cysD
gene-PA1203	3	6	1	6	1	2	host	gene-PA1203
gene-PA0375	32	22	11	15	8	10	host	ftsX
gene-PA1037	8	11	1	2	0	2	host	gene-PA1037
gene-PA4804	17	17	4	11	0	17	host	gene-PA4804
gene-PA2265	27	23	5	17	2	8	host	gene-PA2265
gene-PA3305.1	28	9	9	4	6	5	host	phrS
gene-PA1284	13	10	3	11	4	7	host	gene-PA1284
gene-PA3520	5	1	0	1	0	2	host	gene-PA3520
gene-PA5126	5	6	3	5	3	8	host	gene-PA5126
gene-PA5463	4	4	0	4	4	1	host	gene-PA5463
gene-PA3146	12	7	1	1	2	8	host	wbpK
gene-PA0440	13	11	5	12	0	4	host	gene-PA0440
gene-PA1482	11	5	2	3	1	3	host	ccmH
gene-PA0920	13	28	4	13	8	16	host	gene-PA0920
gene-PHIKZ100	8	7	323	135	153	448	phage	gene-PHIKZ100
gene-PA1000	6	6	3	4	1	4	host	pqsE
gene-PA5045	84	51	30	19	9	23	host	ponA
gene-PA2147	9	9	3	13	1	14	host	katE
gene-PA0859	2	8	6	1	0	7	host	gene-PA0859
gene-PA2373	17	15	3	14	1	10	host	gene-PA2373
gene-PA3198	4	10	4	5	1	5	host	gene-PA3198
gene-PA4386	66	42	14	29	9	13	host	groES
gene-PA4696	81	389	16	6	8	11	host	ilvI
gene-PA1610	51	36	15	6	5	6	host	fabA
gene-PA3650	28	26	12	17	2	5	host	dxr
gene-PA3091	32	16	6	10	0	2	host	gene-PA3091
gene-PA4597	12	8	2	8	1	9	host	oprJ
gene-PA0223	10	14	4	10	0	9	host	gene-PA0223
gene-PA1766	30	20	7	9	2	8	host	gene-PA1766
gene-PA1510	8	10	5	12	1	11	host	gene-PA1510
gene-PA3365	8	11	2	7	2	4	host	gene-PA3365
gene-PHIKZ193	68	46	1064	610	145	360	phage	gene-PHIKZ193
gene-PA3793	8	4	3	4	1	1	host	gene-PA3793
gene-PA0295	18	16	7	13	2	14	host	gene-PA0295
gene-PA1555	17	12	6	10	4	7	host	ccoP2
gene-PA4901	14	10	3	7	2	4	host	mdlC
gene-PA2682	5	3	2	2	0	6	host	gene-PA2682
gene-PA4197	18	14	4	7	1	227	host	bfiS
gene-PA4541	31	19	7	25	5	26	host	gene-PA4541
gene-PA2100	20	15	1	9	1	8	host	gene-PA2100
gene-PA5196	6	6	5	3	1	4	host	gene-PA5196
gene-PA1690	6	8	2	5	0	2	host	pscU
gene-PA1123	4	4	0	1	0	3	host	gene-PA1123
gene-PA2591	14	15	2	6	5	3	host	gene-PA2591
gene-PA1512	9	8	2	5	1	7	host	hcpA
gene-PA2899	7	5	0	4	2	4	host	gene-PA2899
gene-PA2594	2	3	0	2	0	3	host	gene-PA2594
gene-PA2689	4	2	0	3	1	2	host	gene-PA2689
gene-PA4427	9	210	5	5	1	3	host	sspB
gene-PA2384	3	2	0	1	0	0	host	gene-PA2384
gene-PA3907	6	9	2	8	0	5	host	gene-PA3907
gene-PA2698	4	2	0	4	1	4	host	gene-PA2698
gene-PA5143	25	23	18	16	5	7	host	hisB
gene-PA1919	3	3	1	2	0	5	host	nrdG
gene-PA3561	11	19	0	10	4	0	host	fruK
gene-PA2772	4	6	2	2	3	0	host	gene-PA2772
gene-PA1341	8	3	1	6	0	5	host	gene-PA1341
gene-PA2631	4	8	2	4	1	0	host	gene-PA2631
gene-PA3408	14	27	4	14	2	16	host	hasR
gene-PA4238	243	178	63	43	27	29	host	rpoA
gene-PA4057	15	15	6	6	5	2	host	nrdR
gene-PHIKZ227	44	37	273	161	40	150	phage	gene-PHIKZ227
gene-PA4655	12	9	5	5	3	8	host	hemH
gene-PA1558	4	2	1	2	0	3	host	gene-PA1558
gene-PA2820	15	10	2	4	0	5	host	gene-PA2820
gene-PA1869	6	3	2	0	1	0	host	gene-PA1869
gene-PA0031	17	18	2	12	2	15	host	betC
gene-PA1876	18	15	5	15	2	5	host	gene-PA1876
gene-PA3388	8	9	2	0	3	6	host	gene-PA3388
gene-PA4076	3	4	5	5	1	433	host	gene-PA4076
gene-PA0972	55	35	16	18	6	15	host	tolB
gene-PA5238	16	12	7	9	4	14	host	gene-PA5238
gene-PA1374	1	3	0	1	0	3	host	gene-PA1374
gene-PA1278	18	4	2	2	0	3	host	cobP
gene-PA3329	15	8	2	12	0	9	host	gene-PA3329
gene-PA4079	12	3	6	9	2	4	host	gene-PA4079
gene-PA2801	3	2	0	4	0	0	host	gene-PA2801
gene-PA2206	11	4	2	5	1	3	host	gene-PA2206
gene-PA3127	7	5	2	4	1	2	host	gene-PA3127
gene-PHIKZ184	6	9	588	338	113	371	phage	gene-PHIKZ184
gene-PA3221	5	4	1	3	0	3	host	csaA
gene-PA0256	17	21	10	6	5	14	host	gene-PA0256
gene-PA4282	25	192	107	14	2	18	host	gene-PA4282
gene-PA2247	12	10	5	4	6	7	host	bkdA1
gene-PA1149	1	1	0	4	1	4	host	gene-PA1149
gene-PA5489	17	17	10	21	7	9	host	dsbA
gene-PA0205	20	14	2	11	3	14	host	gene-PA0205
gene-PA0019	52	39	33	22	17	21	host	def
gene-PA2790	6	3	0	1	0	2	host	gene-PA2790
gene-PA3399	5	2	1	4	0	3	host	gene-PA3399
gene-PA5544	27	16	4	16	4	28	host	gene-PA5544
gene-PA1213	10	3	4	9	0	3	host	gene-PA1213
gene-PA1283	6	5	1	1	0	3	host	gene-PA1283
gene-PA0289	18	13	3	5	3	11	host	gpuR
gene-PHIKZ_p03	33	31	14	6	7	21	phage	gene-PHIKZ_p03
gene-PA3340	20	20	7	20	3	9	host	gene-PA3340
gene-PA2197	8	5	1	5	0	0	host	gene-PA2197
gene-PA4015	65	13	6	12	2	4	host	gene-PA4015
gene-PA0048	2	2	0	2	0	1	host	gene-PA0048
gene-PA5456	20	25	5	13	2	11	host	gene-PA5456
gene-PA2084	10	5	0	4	3	7	host	gene-PA2084
gene-PA0824	5	3	1	4	0	2	host	gene-PA0824
gene-PA0363	29	22	12	12	5	6	host	coaD
gene-PA2283	7	4	0	5	1	8	host	gene-PA2283
gene-PA1765	3	5	2	4	0	5	host	gene-PA1765
gene-PA4461	24	11	11	13	3	13	host	gene-PA4461
gene-PA1927	25	18	3	4	2	12	host	metE
gene-PA5106	17	12	4	6	2	4	host	gene-PA5106
gene-PA3750	5	11	2	4	0	4	host	gene-PA3750
gene-PA3347	9	11	4	1	0	1	host	gene-PA3347
gene-PA4578	30	20	9	12	7	8	host	gene-PA4578
gene-PA2929	4	6	1	3	1	5	host	gene-PA2929
gene-PHIKZ283	200	167	492	317	39	230	phage	gene-PHIKZ283
gene-PA1277	21	7	6	7	1	6	host	cobQ
gene-PA0711	6	3	1	2	0	4	host	gene-PA0711
gene-PA3866	37	37	19	19	3	39	host	gene-PA3866
gene-PA3804	30	32	3	12	4	5	host	gene-PA3804
gene-PA2523	3	5	1	3	0	3	host	gene-PA2523
gene-PA5411	10	13	2	8	1	9	host	gbcB
gene-PA1190	4	6	0	6	2	3	host	gene-PA1190
gene-PA4538	8	7	3	10	8	6	host	ndh
gene-PA0088	23	9	7	22	3	16	host	gene-PA0088
gene-PA0109	2	5	0	4	2	1	host	gene-PA0109
gene-PA1010	45	34	15	17	4	5	host	dapA
gene-PA2081	10	9	2	4	3	2	host	kynB
gene-PA0482	27	32	4	17	8	16	host	glcB
gene-PA1736	5	7	3	3	4	2	host	gene-PA1736
gene-PA1678	11	11	1	8	2	5	host	gene-PA1678
gene-PA4552	12	10	4	9	1	7	host	pilW
gene-PA4144	5	7	3	3	1	5	host	gene-PA4144
gene-PA0828	6	4	0	50	0	2	host	gene-PA0828
gene-PA3925	10	4	2	12	4	10	host	gene-PA3925
gene-PA0315	21	13	11	12	1	11	host	gene-PA0315
gene-PA0923	11	12	6	6	2	10	host	dinB
gene-PA3454	9	6	1	10	0	9	host	gene-PA3454
gene-PA2276	11	5	1	7	1	4	host	gene-PA2276
gene-PA1018	7	7	2	1	1	4	host	gene-PA1018
gene-PA1818	18	6	8	4	7	12	host	ldcA
gene-PA2216	7	1	1	3	0	1	host	gene-PA2216
gene-PA3989	18	9	4	10	2	7	host	holA
gene-PA0535	9	6	3	2	0	0	host	gene-PA0535
gene-PA1219	2	5	2	5	0	4	host	gene-PA1219
gene-PA1053	160	124	57	42	14	12	host	gene-PA1053
gene-PA3297	47	31	11	25	5	21	host	gene-PA3297
gene-PA3562	22	25	6	12	7	7	host	fruI
gene-PA3138	22	16	3	12	2	10	host	uvrB
gene-PA1322	22	14	3	12	5	17	host	gene-PA1322
gene-PA1506	1	4	1	1	0	0	host	gene-PA1506
gene-PA1940	15	8	2	9	0	1	host	gene-PA1940
gene-PA1019a	2	2	0	2	0	1	host	gene-PA1019a
gene-PA3859	10	6	2	3	2	4	host	gene-PA3859
gene-PA0433	8	5	3	5	0	4	host	gene-PA0433
gene-PA0075	5	9	3	4	0	7	host	pppA
gene-PA4634	5	7	0	2	4	8	host	gene-PA4634
gene-PA0345	14	12	6	11	3	7	host	gene-PA0345
gene-PA4007	44	36	21	19	9	10	host	proA
gene-PHIKZ237	189	194	1777	848	80	346	phage	gene-PHIKZ237
gene-PA5279	18	7	9	6	3	6	host	gene-PA5279
gene-PHIKZ271	54	33	61	38	1	111	phage	gene-PHIKZ271
gene-PA3169	24	9	13	4	6	9	host	gene-PA3169
gene-PA3919	20	20	5	6	4	5	host	gene-PA3919
gene-PA2261	5	4	2	3	0	4	host	gene-PA2261
gene-PA4354	4	9	1	2	0	2	host	gene-PA4354
gene-PA0835	16	18	6	38	7	15	host	pta
gene-PA2347	3	3	2	5	2	6	host	gene-PA2347
gene-PA4726.2	1943	1918	1695	681	125	346	host	gene-PA4726.2
gene-PA0762	113	89	216	118	50	43	host	algU
gene-PA1418	14	11	2	5	1	10	host	gene-PA1418
gene-PHIKZ015	343	351	215	120	30	130	phage	gene-PHIKZ015
gene-PA3447	1	4	1	3	0	4	host	gene-PA3447
gene-PA0508	20	9	4	9	4	19	host	gene-PA0508
gene-PA0685	15	9	2	8	5	23	host	gene-PA0685
gene-PA4047	12	14	6	2	2	5	host	ribA
gene-PA3320	2	8	1	3	0	4	host	gene-PA3320
gene-PA0842	9	7	1	4	1	8	host	gene-PA0842
gene-PA1174	22	13	4	16	3	15	host	napA
gene-PA1752	14	11	6	10	3	1	host	gene-PA1752
gene-PA4245	75	55	18	11	8	6	host	rpmD
gene-PA4548	11	13	2	11	2	6	host	gene-PA4548
gene-PA3785	3	3	3	3	0	3	host	gene-PA3785
gene-PA2600	6	2	2	2	1	2	host	gene-PA2600
gene-PA0483	4	5	0	4	0	4	host	gene-PA0483
gene-PA3879	10	5	1	5	0	8	host	narL
gene-PA4359	4	9	6	7	1	4	host	gene-PA4359
gene-PA1399	5	6	2	5	0	4	host	gene-PA1399
gene-PA0402	18	27	13	18	3	8	host	pyrB
gene-PA1692	4	1	0	1	0	2	host	gene-PA1692
gene-PA3425	4	2	0	2	0	1	host	gene-PA3425
gene-PA4651	2	2	1	1	1	7	host	gene-PA4651
gene-PA4958	30	22	12	14	6	13	host	fimW
gene-PA4134	5	1	0	1	2	1	host	gene-PA4134
gene-PHIKZ_p77	14	14	12	14	0	16	phage	gene-PHIKZ_p77
gene-PHIKZ142	3	3	63	51	111	346	phage	gene-PHIKZ142
gene-PA3207	6	2	3	3	1	1	host	gene-PA3207
gene-PA3744	148	112	26	29	16	7	host	rimM
gene-PA4001	48	40	29	18	10	14	host	sltB1
gene-PA0963	83	60	39	46	34	22	host	aspS
gene-PA4045	10	17	5	5	0	3	host	gene-PA4045
gene-PA5523	27	20	9	9	3	14	host	gene-PA5523
gene-PHIKZ055	76	60	944	469	98	303	phage	gene-PHIKZ055
gene-PA5316.1	50	55	49	18	9	17	host	gene-PA5316.1
gene-PA1306	5	6	1	5	1	4	host	gene-PA1306
gene-PA4654	5	5	5	11	0	9	host	gene-PA4654
gene-PA4432	197	167	56	54	15	23	host	rpsI
gene-PA1798	13	9	1	9	2	9	host	parS
gene-PA3963a	3	6	1	6	0	6	host	gene-PA3963a
gene-PA4876	9	8	5	8	0	5	host	osmE
gene-PA3334	6	2	0	2	1	0	host	gene-PA3334
gene-PA2809	3	3	0	3	3	4	host	copR
gene-PA3422	14	5	5	14	0	15	host	gene-PA3422
gene-PA3613	18	21	3	17	1	6	host	gene-PA3613
gene-PA1916	12	8	4	4	0	7	host	gene-PA1916
gene-PA3452	43	32	26	22	6	11	host	mqoA
gene-PA2768	3	5	0	0	2	1	host	gene-PA2768
gene-PA4847	60	37	17	15	8	3	host	accB
gene-PA3959	12	8	1	10	3	5	host	gene-PA3959
gene-PA0619	7	7	1	5	3	2	host	gene-PA0619
gene-PA3270	12	11	5	6	0	2	host	gene-PA3270
gene-PA5182	13	10	22	9	4	6	host	gene-PA5182
gene-PA2219	11	8	1	1	1	8	host	opdE
gene-PA5017	2815	19	15	14	5	16	host	gene-PA5017
gene-PA1252	6	10	2	4	2	4	host	gene-PA1252
gene-PA2960	15	13	11	4	0	5	host	pilZ
gene-PA3763	71	56	34	42	32	42	host	purL
gene-PA4759	11	9	1	9	2	7	host	dapB
gene-PHIKZ234	23	20	194	109	19	88	phage	gene-PHIKZ234
gene-PA2162	9	3	1	8	1	9	host	gene-PA2162
gene-PA4024	20	10	8	11	0	10	host	eutB
gene-PA5141	12	14	2	6	2	5	host	hisA
gene-PA3030	9	3	0	6	1	6	host	mobA
gene-PA4663	10	11	2	1	1	3	host	moeB
gene-PA4604	8	9	3	3	1	6	host	gene-PA4604
gene-PA5158	7	14	4	5	1	11	host	gene-PA5158
gene-PA3855	16	11	1	7	1	8	host	gene-PA3855
gene-PA0496	11	13	3	9	3	10	host	gene-PA0496
gene-PA2059	6	7	3	3	1	3	host	gene-PA2059
gene-PA0815	2	5	1	3	0	3	host	gene-PA0815
gene-PHIKZ113	5	8	7	4	4	23	phage	gene-PHIKZ113
gene-PA2045	2	3	1	1	0	2	host	gene-PA2045
gene-PA0476	27	18	1	11	4	24	host	gene-PA0476
gene-PA1091	41	43	16	35	5	18	host	fgtA
gene-PA1972	13	11	0	8	1	6	host	gene-PA1972
gene-PA3824.1	164	139	43	28	6	5	host	gene-PA3824.1
gene-PA3356	23	6	5	11	6	12	host	gene-PA3356
gene-PA1060	7	5	2	8	2	3	host	gene-PA1060
gene-PA3677	0	2	2	4	2	4	host	gene-PA3677
gene-PA0159	13	13	4	8	1	12	host	gene-PA0159
gene-PA4091	21	66	3	18	0	11	host	hpaA
gene-PA3946	44	27	13	29	5	19	host	rocS1
gene-PA0282	8	9	4	9	1	10	host	cysT
gene-PA4751	73	47	33	49	26	29	host	ftsH
gene-PA1974	11	12	7	8	2	4	host	gene-PA1974
gene-PA3224	7	7	5	5	2	1	host	gene-PA3224
gene-PA3624	16	9	3	9	2	8	host	pcm
gene-PA2428	5	7	2	5	0	2	host	gene-PA2428
gene-PA2852	17	11	3	7	6	8	host	gene-PA2852
gene-PA2857	5	11	1	4	2	3	host	gene-PA2857
gene-PA2841	8	3	0	4	0	1	host	gene-PA2841
gene-PA2136	2	4	0	4	0	2	host	gene-PA2136
gene-PA3213	17	11	4	5	1	5	host	gene-PA3213
gene-PA0704	2	13	4	5	2	13	host	gene-PA0704
gene-PA4108a	10	5	3	8	0	3	host	gene-PA4108a
gene-PA2424	53	56	21	27	6	43	host	pvdL
gene-PA2889	6	7	4	4	0	10	host	atuD
gene-PA5455	20	21	11	21	7	19	host	gene-PA5455
gene-PA2997	16	18	6	9	2	7	host	nqrC
gene-PA0409	17	19	4	8	2	2	host	pilH
gene-PA3205	1	7	3	1	0	4	host	gene-PA3205
gene-PA0434	23	18	3	16	1	20	host	gene-PA0434
gene-PA0672	14	5	3	5	3	1053	host	hemO
gene-PA1910	22	10	4	10	2	17	host	femA
gene-PA1787	105	70	40	51	20	18	host	acnB
gene-PA2774	6	4	1	7	1	7	host	gene-PA2774
gene-PA2354	14	7	3	6	2	3	host	gene-PA2354
gene-PA0800	3	0	4	3	1	0	host	gene-PA0800
gene-PA3700	38	46	19	19	6	13	host	lysS
gene-PHIKZ_p37	96	106	59	46	11	40	phage	gene-PHIKZ_p37
gene-PHIKZ185	447	317	789	458	37	166	phage	gene-PHIKZ185
gene-PA2143	4	2	0	3	0	2	host	gene-PA2143
gene-PA3502	2	2	0	1	1	3	host	gene-PA3502
gene-PA5551	10	7	4	3	0	2	host	gene-PA5551
gene-PA5148	14	10	4	8	1	3	host	gene-PA5148
gene-PA5506	15	10	4	13	9	7	host	gene-PA5506
gene-PA0320	4	7	2	6	2	4	host	gene-PA0320
gene-PA2056	12	8	1	6	1	8	host	gene-PA2056
gene-PA5173	17	14	10	10	3	11	host	arcC
gene-PA0077	30	32	12	23	0	32	host	icmF1
gene-PA1068	27	20	3	10	2	14	host	gene-PA1068
gene-PA4123	17	16	5	12	0	16	host	hpcC
gene-PA1640	7	7	3	10	0	3	host	gene-PA1640
gene-PA0444	14	9	3	16	2	6	host	gene-PA0444
gene-PA0309	14	7	5	6	0	3	host	gene-PA0309
gene-PA0414	19	12	3	5	1	5	host	chpB
gene-PA2184	4	3	0	2	0	1	host	gene-PA2184
gene-PA3417	10	15	4	10	5	7	host	gene-PA3417
gene-PA4534	14	1	1	7	3	1	host	gene-PA4534
gene-PA3056	5	2	2	2	0	4	host	gene-PA3056
gene-PA3120	8	8	1	0	0	0	host	leuD
gene-PA3904	9	6	3	2	2	1	host	gene-PA3904
gene-PA1796.1	170	147	127	58	18	16	host	gene-PA1796.1
gene-PA1772	3	5	1	3	2	0	host	gene-PA1772
gene-PA2366	7	12	1	6	1	7	host	gene-PA2366
gene-PA1365	24	15	6	4	3	6	host	gene-PA1365
