Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b1325	937	996	706	883	524	776	463	530	281	307	274	441	host	ycjG
gene-b1505	30	37	33	42	34	31	56	45	28	17	12	28	host	ydeT
gene-b0832	952	881	805	867	506	530	197	170	324	375	361	439	host	gsiD
gene-b4777	59	71	53	125	54	59	128	129	24	29	27	32	host	mdtU
gene-b0061	35	39	22	23	19	22	35	38	22	12	14	30	host	araD
gene-b2410	345	333	388	548	425	457	330	346	121	102	107	166	host	yfeH
gene-b4117	193	211	179	235	181	205	144	157	90	87	81	230	host	adiA
gene-b1413	6718	7039	4353	4616	5064	6302	3375	3886	1636	1987	1458	1901	host	hrpA
gene-b1457	50	56	48	149	26	66	91	96	7	14	19	20	host	ydcD
gene-b4159	1997	2070	1500	1649	1781	2013	1208	1347	568	608	486	840	host	mscM
gene-b1287	476	334	226	305	171	194	264	306	341	421	115	225	host	yciW
gene-b4204	56	55	123	149	79	135	76	64	20	14	11	25	host	yjfZ
gene-b0454	160	154	122	102	113	100	67	65	33	43	33	89	host	ybaZ
gene-b2750	5058	2859	3632	2770	1258	1154	336	525	3255	3788	1883	2169	host	cysC
gene-b4396	2092	2212	1568	2022	1484	1715	1595	1626	712	863	568	1261	host	rob
gene-b2700	1375	1224	918	1057	857	1005	670	702	433	441	333	469	host	pncC
gene-b3354	406	445	287	363	253	300	269	252	155	134	125	165	host	yheU
gene-b4040	1453	1491	1079	1183	966	1291	809	866	344	386	285	478	host	ubiA
gene-b2372	44	20	20	37	18	22	39	29	20	12	11	30	host	yfdV
gene-b0110	717	802	408	504	347	404	338	333	212	263	258	397	host	ampD
gene-b2784	10169	12219	5418	6808	4673	6011	3684	4311	2446	2999	2747	3166	host	relA
gene-b3566	42	29	20	61	12	18	34	26	23	14	18	49	host	xylF
gene-b0557	1808	1269	1835	2048	1605	1720	2903	2486	812	664	626	455	host	borD
gene-b3414	1619	1410	1092	1103	1142	980	865	922	467	535	420	823	host	nfuA
gene-b4473	3536	3973	1795	2438	1403	1767	1733	1817	926	1212	1270	1476	host	smf
gene-b1132	639	605	617	603	461	622	461	450	193	202	114	248	host	hflD
gene-b0860	148	131	171	207	130	145	142	130	35	31	27	47	host	artJ
gene-b4145	925	1055	858	979	526	790	407	518	210	288	278	287	host	yjeJ
gene-b3259	3789	3470	2442	2335	3371	4172	2388	2762	849	1035	586	769	host	prmA
gene-b1026	96	99	74	98	55	84	63	73	32	29	52	114	host	insF4
gene-b2924	22022	22789	13358	15341	12353	16072	8692	8625	5132	5592	6689	6957	host	mscS
gene-b2889	63	67	49	75	37	55	50	36	22	19	21	64	host	idi
gene-b1901	51	51	42	68	55	58	38	33	22	18	16	48	host	araF
gene-b1410	45	59	29	52	35	42	46	41	30	22	23	61	host	ynbC
gene-b3876	52	72	50	80	40	59	91	78	39	28	25	62	host	yihO
gene-b0838	3037	3156	1532	1794	1128	1327	898	900	657	848	698	1162	host	gstB
gene-b2037	4087	3853	4947	6418	3811	6218	5138	5893	873	915	879	709	host	rfbX
gene-b3893	24359	26380	14815	14713	15485	27272	9671	14093	6508	9098	5377	7009	host	fdoH
gene-b3794	2167	1846	1430	1686	1508	1881	1141	1175	450	460	452	561	host	rffM
gene-b1281	4476	4139	3201	3475	3603	4169	3131	3486	2222	2528	1113	1435	host	pyrF
gene-b4008	18672	15803	38909	59250	30855	23968	39356	39796	7114	9005	21754	9502	host	gltV
gene-b4793	47	47	213	354	114	240	143	173	11	18	11	12	host	ysaE
gene-b0773	2199	2481	1680	2011	1524	2072	1249	1413	547	617	526	658	host	ybhB
gene-b4021	120	113	89	145	73	116	80	82	48	34	40	95	host	pepE
gene-b4392	1637	1843	923	1058	700	896	539	550	312	328	441	661	host	slt
gene-b0213	928	986	692	855	699	869	618	711	313	366	324	382	host	yafS
gene-b2682	2171	2236	643	701	596	476	1076	1298	622	738	592	848	host	ygaZ
gene-b2311	1125	1158	656	890	444	508	914	1124	342	424	223	335	host	ubiX
gene-b3831	3404	3984	2065	2506	1880	2277	1221	1522	864	1122	1029	1642	host	udp
gene-b0101	667	654	522	670	511	537	474	521	180	181	144	234	host	yacG
gene-b4060	1278	986	1452	1609	1365	1327	936	840	295	316	262	420	host	yjcB
gene-b1977	3201	3515	5878	10402	3471	3881	7415	5781	845	1069	2722	1178	host	asnT
gene-b2370	2484	2800	1376	1752	753	888	1599	1666	599	760	754	983	host	evgS
gene-b3939	1864	1873	840	1003	798	973	639	670	351	378	316	540	host	metB
gene-b1829	5237	5578	4197	4564	4181	5255	2397	2649	1348	1629	1390	1979	host	htpX
gene-T7p15	5	14	8	661	0	15	5332	7266	15547	17440	14323	14236	phage	gene-T7p15
gene-b1551	5	14	17	25	7	19	16	13	7	4	1	9	host	ynfN
gene-b1818	1208	1575	933	1333	762	1313	693	1157	493	851	444	1091	host	manY
gene-b3721	59	61	24	42	32	40	55	49	25	16	23	95	host	bglB
gene-b0521	273	285	78	91	54	80	184	233	87	97	65	112	host	ybcF
gene-b2217	9102	9455	6358	6469	5811	6727	4657	5070	2846	3243	3019	3088	host	rcsB
gene-b3615	96	102	59	83	75	110	74	85	49	46	35	87	host	waaH
gene-b0794	1548	1712	810	845	626	728	344	374	350	373	583	812	host	ybhF
gene-b3998	2042	2120	1260	1343	1296	1363	728	777	547	606	485	796	host	nfi
gene-b4072	63	60	31	38	24	37	30	34	31	22	20	72	host	nrfC
gene-b1212	1043	940	952	1089	1219	1572	851	942	241	270	194	271	host	prmC
gene-b3299	44312	31561	39880	37253	39740	46061	48970	51572	26156	29831	15185	23928	host	rpmJ
gene-b3123	1054686	1096795	753600	790911	721464	941687	689945	756071	668663	742494	798548	853401	host	rnpB
gene-b3438	1185	1274	752	889	668	799	594	650	293	395	348	526	host	gntR
gene-b1482	1806	2274	947	1422	623	1055	489	596	340	397	604	769	host	osmC
gene-b0925	3570	3762	1937	2163	1195	1628	826	871	840	934	1219	1966	host	ldtD
gene-b0706	28	35	14	25	12	19	22	15	12	12	8	22	host	ybfD
gene-b2512	4560	4068	3590	3556	3591	3412	3067	2977	1119	1240	968	1637	host	bamB
gene-b4243	2748	2760	2255	2172	1440	1912	1354	1481	1441	1604	1020	2168	host	ridA
gene-b0517	36	32	26	39	21	40	38	21	21	13	14	41	host	allD
gene-b0803	541	187	599	151	241	80	86	59	44	30	63	52	host	ybiI
gene-b4264	290	302	151	227	108	123	180	172	73	107	91	127	host	idnR
gene-b1826	1178	1285	1008	2227	1590	1944	5006	4880	929	1018	570	856	host	mgrB
gene-b1644	91	77	84	121	95	111	76	82	33	35	35	64	host	ydhJ
gene-b1059	1392	1526	751	886	724	633	558	604	406	521	381	631	host	solA
gene-b0880	2067	2355	1407	1996	934	1267	1286	1328	506	653	695	743	host	cspD
gene-b3556	8502	9341	30710	39460	32469	40923	24724	28559	1705	1704	1501	2144	host	cspA
gene-b0293	161	132	120	195	127	117	161	221	72	120	78	150	host	ecpA
gene-b1089	53628	51236	52096	53496	55066	65371	57515	67759	19492	21171	10054	11875	host	rpmF
gene-b0930	18174	17912	12979	13881	13478	15083	9601	10270	5085	5778	3504	5585	host	asnS
gene-b4567	774	642	1446	2625	556	1014	1057	1237	120	161	113	137	host	yjjZ
gene-b1639	135	171	111	145	96	91	117	97	58	47	54	62	host	mliC
gene-b1672	53	44	26	35	12	22	30	25	12	16	16	26	host	ydhW
gene-b1910	24849	24691	27102	34169	20061	29465	21370	22541	5959	5553	4445	4852	host	cysT
gene-b3806	6286	6245	3801	4222	3619	3131	2753	2761	1551	1831	1540	2823	host	cyaA
gene-b4459	660	908	607	1071	480	557	481	493	142	194	264	306	host	ryjA
gene-b1464	727	810	445	530	436	480	313	319	194	239	146	284	host	yddE
gene-b3686	80	70	91	115	47	74	68	65	41	51	80	131	host	ibpB
gene-b2505	49	67	26	46	17	32	27	33	20	20	16	29	host	yfgH
gene-b0258	657	770	574	614	409	554	293	293	160	221	213	289	host	ykfC
gene-b4717	1536	1859	1375	2059	1043	1225	1908	1745	763	891	725	825	host	micL
gene-b0385	124	154	82	145	63	104	72	87	41	39	36	74	host	dgcC
gene-b1267	2008	2070	1504	1674	1400	1837	1205	1366	632	747	634	701	host	yciO
gene-b3863	8326	9000	5361	5525	4584	5776	3257	3767	2356	2727	2432	3061	host	polA
gene-b0349	130	105	59	61	72	84	71	43	42	47	29	54	host	mhpC
gene-b2595	11942	11882	7835	9353	8068	8627	6212	6031	2955	3450	2832	3297	host	bamD
gene-b0924	17254	17411	11145	10622	12285	15551	7259	8017	4397	5392	4161	5558	host	mukB
gene-b0960	894	938	770	855	772	879	672	766	263	335	199	412	host	yccS
gene-b3930	995	900	1051	1076	1127	1230	613	681	272	239	207	338	host	menA
gene-b0923	1537	1415	1048	1020	1036	1187	608	657	380	434	366	583	host	mukE
gene-b4750	157	174	361	560	221	371	219	248	35	30	39	53	host	ynfS
gene-b1207	6005	5202	4607	4623	4098	4511	4172	4174	1819	2096	1246	1935	host	prs
gene-b2798	356	371	312	343	273	335	241	265	108	142	87	147	host	ygdG
gene-b4620	47	44	57	81	34	57	25	19	13	11	20	30	host	yjbT
gene-b0423	1974	1754	1771	1668	1934	2653	1467	1440	457	541	342	581	host	thiI
gene-b4509	2	7	3	6	3	2	4	2	7	7	2	13	host	ylcG
gene-b1970	62	53	65	76	47	51	80	59	29	27	22	20	host	hiuH
gene-b0072	5348	7156	3290	3680	3303	4257	1341	1706	1303	1743	1745	3297	host	leuC
gene-b2841	328	355	252	350	229	281	254	292	134	140	110	211	host	araE
gene-b4689	9	11	13	15	11	15	7	8	2	1	1	15	host	rzoQ
gene-b1937	35	38	22	36	34	32	31	30	13	9	11	27	host	fliE
gene-b1779	7180	6656	5564	6800	3555	5496	3167	3571	1020	1445	1233	2464	host	gapA
gene-b2374	111	96	77	92	72	102	75	74	42	33	25	60	host	frc
gene-b0347	113	153	81	81	91	90	70	74	68	64	42	106	host	mhpA
gene-b1589	57	72	47	47	32	48	33	45	23	19	13	24	host	ynfG
gene-b2609	77394	65831	72655	71920	89109	106005	67543	86831	28810	33986	17904	19396	host	rpsP
gene-b4071	59	66	38	58	32	26	30	34	35	25	18	72	host	nrfB
gene-b0093	5230	4742	3596	4078	3896	5180	2830	2972	1535	1847	1470	1833	host	ftsQ
gene-b2242	65	51	23	55	30	37	30	23	10	10	15	63	host	glpB
gene-b2765	220	164	317	315	220	301	335	309	140	131	63	120	host	queD
gene-b2304	2199	2260	1608	2041	1518	1608	1474	1484	634	745	577	1025	host	yfcH
gene-b2815	5731	5293	9884	13015	9349	7082	9748	8706	1791	1975	1491	3203	host	metW
gene-b1069	1732	1739	1598	1891	1628	1660	1085	1239	347	410	239	475	host	murJ
gene-b0450	1342	3244	252	1034	58	225	137	198	95	164	332	465	host	glnK
gene-b3931	4493	4945	3315	3457	3700	4029	1775	1797	1172	1166	1957	2861	host	hslU
gene-b3230	150960	124504	128480	116706	167578	198745	146621	161514	59127	67153	32760	35150	host	rpsI
gene-b3908	6855	3728	4891	3424	4110	2218	1933	895	659	239	673	1217	host	sodA
gene-b4309	117	134	78	145	61	74	63	72	35	23	40	99	host	nanS
gene-b1466	149	178	68	143	89	140	38	71	27	28	30	90	host	narW
gene-b1140	674	729	555	652	481	643	563	642	351	420	396	481	host	intE
gene-b1967	537	671	330	387	234	267	150	180	88	98	137	296	host	hchA
gene-b1912	434	460	339	394	265	302	283	262	115	120	109	188	host	pgsA
gene-b0405	2743	2769	2827	3148	3349	4164	2264	2472	659	793	543	649	host	queA
gene-b0647	17	12	15	27	14	12	21	24	4	3	6	16	host	ybeT
gene-b1807	4282	4160	3549	3710	4232	5429	2714	3275	1000	1105	682	821	host	tsaB
gene-b4176	62	76	77	111	81	94	64	68	18	20	16	25	host	yjeT
gene-b0993	194	178	139	194	117	134	158	141	77	66	54	131	host	torS
gene-b0237	9331	8705	6153	5160	4973	6100	3121	3161	1944	2342	2320	4037	host	pepD
gene-b4113	547	643	345	391	276	347	252	237	138	172	166	253	host	basR
gene-b1108	2122	2277	1411	1723	1120	1425	1004	999	649	728	625	942	host	ycfP
gene-b1332	7635	8699	6908	11145	4552	6300	8537	7892	2070	2601	2218	2244	host	ynaJ
gene-b3105	3233	3517	1631	1980	1417	1759	1460	1562	1079	1440	1132	1345	host	yhaJ
gene-b3005	5619	1427	5548	1462	1838	263	251	89	134	82	196	128	host	exbD
gene-b4670	46	48	72	106	42	56	76	65	13	19	19	17	host	yjeV
gene-b3822	4120	4251	3382	3701	3409	3881	2737	2673	1194	1369	904	1089	host	recQ
gene-b2869	81	91	54	125	65	81	77	66	37	31	26	68	host	ygeV
gene-b0617	8	13	2	10	2	6	7	8	4	2	1	19	host	citD
gene-b1351	14	13	27	48	9	11	20	27	4	4	6	8	host	racC
gene-b4403	752	899	602	656	515	693	406	434	203	253	240	299	host	yjtD
gene-b2160	986	1071	844	807	734	878	559	564	275	329	277	387	host	yeiI
gene-b2575	1148	1140	853	1079	657	773	719	754	368	416	353	558	host	yfiC
gene-b4726	1	0	1	1	1	2	0	0	2	0	1	3	host	yabR
gene-b2200	143	147	82	120	87	126	95	100	51	58	27	49	host	ccmB
gene-b1106	1239	1365	827	998	677	934	657	669	379	409	345	479	host	thiK
gene-b2748	2435	2615	2025	2604	1788	2321	2310	2355	780	838	665	777	host	ftsB
gene-b4316	642	544	597	611	572	521	420	414	154	164	117	198	host	fimC
gene-b1789	53	61	46	57	45	43	45	37	26	22	19	44	host	yeaL
gene-b1920	5075	3730	2659	2696	1666	1818	1116	1267	2268	2445	1540	2534	host	tcyJ
gene-b2046	37	59	31	43	21	29	26	34	31	12	19	78	host	wzxC
gene-b3294	80157	60271	69900	57416	82700	92441	68388	82703	38312	46441	26000	40792	host	rplQ
gene-b3960	1180	1120	773	797	553	691	488	487	292	301	272	503	host	argH
gene-b2499	11694	10114	2369	2306	649	510	6596	6442	3789	4205	2210	3943	host	purM
gene-b1097	1261	1254	1313	1641	1342	1555	927	979	354	457	293	428	host	mltG
gene-b0074	2876	3274	2200	2736	1466	1718	751	876	805	1080	940	1477	host	leuA
gene-b0261	745	763	329	395	280	381	258	276	205	253	191	326	host	mmuM
gene-b2533	8354	7640	14054	13981	23591	28917	10583	11550	2477	2645	1328	1430	host	suhB
gene-b0611	937	1053	614	792	579	615	551	588	283	311	255	459	host	rna
gene-b4813	60	34	69	51	44	20	74	37	16	15	16	27	host	narS
gene-b3580	76	64	24	48	23	31	68	42	42	18	28	133	host	lyxK
gene-b1445	263	219	366	495	368	350	414	374	75	89	44	71	host	ortT
gene-b1880	37	49	24	58	25	43	31	42	22	14	17	50	host	flhB
gene-b0545	42	48	44	66	31	38	67	51	20	20	18	36	host	ybcL
gene-b0190	1501	1713	1067	1213	1126	1271	934	993	479	586	467	610	host	yaeQ
gene-b0356	2166	2065	1381	1264	1400	1520	982	1003	759	778	591	1139	host	frmA
gene-b3239	225	354	198	335	100	152	109	127	47	66	117	165	host	yhcO
gene-b0157	512	550	425	461	447	519	428	430	182	217	136	173	host	yadS
gene-b3140	48	56	43	61	36	38	44	37	26	19	19	57	host	agaD
gene-b0068	4024	4163	2754	3043	2441	2788	1494	1513	820	811	537	795	host	thiB
gene-b2066	987	957	951	942	1001	1214	665	763	287	337	211	366	host	udk
gene-b3410	487	302	508	347	354	219	178	131	66	56	63	98	host	feoC
gene-b0724	7203	10765	5394	7750	6129	10839	6789	11490	4128	6299	3167	5156	host	sdhB
gene-b3170	5147	4302	8819	9165	9557	10327	4882	5054	1075	1067	812	1192	host	rimP
gene-b3530	1658	2964	895	1033	938	1083	647	671	411	459	510	799	host	bcsC
gene-b2005	147	112	127	219	96	137	190	185	54	73	58	90	host	cbtA
gene-b3832	833	887	655	748	585	760	473	434	201	266	245	297	host	rmuC
gene-b4398	1148	1186	657	761	654	844	532	585	320	370	345	443	host	creB
gene-b3496	515	547	286	420	248	248	184	157	98	103	170	305	host	dtpB
gene-b1886	76	71	44	60	40	39	37	36	34	18	21	73	host	tar
gene-b3018	483	451	448	422	318	376	352	371	118	158	132	217	host	plsC
gene-b1683	1866	1262	1288	771	568	494	183	148	99	132	285	476	host	sufB
gene-b2600	2702	2809	2007	2021	1914	2339	1294	1348	634	821	794	956	host	tyrA
gene-b2250	955	857	677	894	805	841	862	756	347	339	237	276	host	yfaZ
gene-b2112	45	51	65	101	42	37	57	52	16	10	15	21	host	yehE
gene-b0627	500	486	441	771	333	539	575	526	301	289	255	409	host	tatE
gene-b2950	126	119	106	117	69	111	90	88	46	31	40	82	host	yggR
gene-b4532	94	94	79	102	47	58	109	80	32	23	23	37	host	hicA
gene-b2758	187	187	160	165	114	160	92	109	62	42	83	97	host	casC
gene-b4220	2785	3077	1595	2079	1442	1732	1174	1349	745	849	860	1216	host	tamA
gene-b4143	44829	48778	28951	32297	32625	44805	17038	20667	15681	17572	25362	27535	host	groL
gene-b2060	65	94	35	66	55	68	55	48	54	40	55	103	host	wzc
gene-b4446	1101	1478	1327	1491	1151	1033	1369	1047	351	509	585	548	host	sibC
gene-b4166	1291	1450	917	1203	896	1034	727	803	400	427	413	535	host	queG
gene-b1528	749	714	589	805	580	587	538	514	211	184	148	284	host	ydeA
gene-b1914	7457	7489	4566	5163	4058	4919	4073	4111	1943	2136	1811	1851	host	uvrY
gene-b1357	24	29	26	29	18	21	16	12	8	10	8	16	host	ydaS
gene-b0336	9182	8272	3309	3024	1001	908	8238	7181	8373	9091	3268	4937	host	codB
gene-b1243	34522	41130	32523	34007	22767	37789	13964	17944	6059	7917	9688	18764	host	oppA
gene-b4024	2309	2693	884	966	628	607	462	578	460	607	642	910	host	lysC
gene-b2048	99	109	65	73	70	86	72	72	35	35	30	77	host	cpsG
gene-b3616	6258	6448	3691	3756	4420	4762	2725	2966	1907	2168	1738	2084	host	tdh
gene-b2787	227	293	195	222	151	199	148	148	73	66	83	202	host	gudD
gene-b0585	1130	75	792	103	145	25	38	22	22	9	16	46	host	fes
gene-b1238	1400	1426	1210	1375	1136	1499	1018	1073	321	374	344	319	host	tdk
gene-b0455	201182	149561	189475	143361	375659	128366	242180	228863	86612	168725	103166	227438	host	ffs
gene-b2401	60561	59152	104707	150511	84462	96027	87684	87551	11088	14142	12191	11889	host	valU
gene-b2025	3304	3151	2001	2281	2241	2865	1377	1733	622	710	575	935	host	hisF
gene-b0331	47	58	26	37	15	24	33	31	32	16	19	53	host	prpB
gene-b3507	106	124	267	333	108	193	66	68	15	14	42	90	host	dctR
gene-b1642	2653	3325	2207	3031	1708	2413	1874	2111	738	1018	851	930	host	slyA
gene-b3017	951	887	806	710	773	785	495	472	223	240	208	551	host	ftsP
gene-b4759	8720	9566	13706	22404	8923	12328	11735	11175	1657	1620	1538	1640	host	3'ETS-leuZ
gene-b1502	10	11	9	18	7	8	8	10	6	3	9	19	host	ydeQ
gene-b4390	2609	2721	1634	1820	1411	1685	1236	1238	678	778	728	891	host	nadR
gene-b1067	2049	2233	940	1002	761	915	538	567	538	673	637	786	host	yceH
gene-b3009	1138	1144	807	985	680	839	553	667	270	282	268	318	host	yghB
gene-b4135	3096	3588	1894	2353	1156	1577	873	980	779	853	1198	1463	host	dicD
gene-b2913	32839	38210	11686	13159	5851	6189	7652	7115	7657	10145	10229	20354	host	serA
gene-b3198	2698	2736	2029	2217	1844	2228	1398	1484	759	869	691	950	host	kdsC
gene-b3587	15	11	6	21	10	10	5	18	9	4	2	22	host	yiaW
gene-b0843	307	391	296	296	252	300	225	213	109	128	85	146	host	ybjH
gene-b4189	124	147	123	131	63	74	79	82	51	55	81	99	host	bsmA
gene-b0337	11977	10653	5845	4478	2449	2415	6151	5503	9564	9698	4695	6469	host	codA
gene-b0851	1564	1470	808	835	772	945	647	631	546	517	521	608	host	nfsA
gene-b3731	23978	21367	20278	16628	19938	26150	16537	17837	8824	10837	7225	9381	host	atpC
gene-b1292	634	611	454	578	411	458	387	383	145	163	121	208	host	sapC
gene-b1958	2252	2440	1714	2235	1667	2014	1598	1480	604	651	635	800	host	yedI
gene-b4420	229	249	256	257	237	282	160	184	56	73	54	87	host	rdlA
gene-b4703	705	704	682	671	489	649	589	647	198	232	159	244	host	pmrR
gene-b1601	169	221	89	176	78	98	129	177	69	83	64	102	host	tqsA
gene-b0444	2602	2815	1750	1961	1624	2138	1401	1441	772	884	860	861	host	queC
gene-b2279	3808	3556	2620	2952	3020	3294	2365	2733	1255	1478	828	1376	host	nuoK
gene-b2412	10365	11554	6666	7592	6857	8042	4097	4366	2459	3018	2984	3187	host	zipA
gene-b1347	8	12	9	14	13	11	10	11	4	2	2	2	host	rcbA
gene-b1741	425	399	239	295	259	249	272	281	136	124	95	175	host	cho
gene-b2895	1285	1110	1063	1112	967	1022	935	891	485	562	384	567	host	fldB
gene-b0707	141	144	99	125	58	60	58	71	33	29	31	74	host	ybgA
gene-b4165	13305	10219	15116	15092	17405	17394	11320	10528	4311	5612	4367	5933	host	glyY
gene-b0525	15220	16705	11067	13117	10263	12859	9525	10147	4836	5349	4131	3969	host	ppiB
gene-b0681	63	62	55	79	45	75	72	57	26	26	33	52	host	chiP
gene-b2210	20693	18479	13046	11741	12865	13862	9794	9613	7246	7938	5303	7140	host	mqo
gene-b1584	298	293	270	302	192	207	209	233	81	81	83	137	host	speG
gene-b2199	325	336	209	245	221	276	175	157	79	87	54	114	host	ccmC
gene-b3741	11457	11126	12435	12581	19269	16631	6595	7225	2333	2576	1838	2477	host	mnmG
gene-b2598	422	560	228	345	298	249	201	158	81	142	189	184	host	pheL
gene-b1924	42	61	32	42	31	39	27	36	30	25	19	62	host	fliD
gene-b3922	683	688	358	503	238	300	292	264	147	199	229	312	host	yiiS
gene-b2622	670	698	393	434	284	339	259	285	188	236	228	418	host	intA
gene-b1764	9312	10462	5421	5587	5709	7304	3833	4414	2851	3360	2611	3339	host	selD
gene-b3640	1108	1007	835	884	921	899	670	663	391	377	224	570	host	dut
gene-b0251	42	50	29	48	27	18	32	21	34	20	22	41	host	yafY
gene-b0935	66	64	41	43	31	44	35	22	24	22	24	66	host	ssuD
gene-b0137	28	36	19	40	18	24	29	30	17	13	13	36	host	yadL
gene-b1125	3253	2884	3048	2758	3971	4339	2212	2418	610	679	400	673	host	potB
gene-b0814	95030	107534	74853	98447	71111	97111	83891	94774	34736	39059	28827	28484	host	ompX
gene-b2445	42	37	51	38	24	32	34	40	21	13	22	20	host	yffN
gene-b1329	1664	1930	1321	1559	1163	1512	841	997	435	540	457	624	host	mppA
gene-b0241	487	543	269	366	166	215	243	317	133	135	168	190	host	phoE
gene-b3404	1942	1858	1206	1241	1149	1314	923	961	607	681	544	967	host	envZ
gene-b4295	3286	3100	1984	2267	1957	2286	1822	1842	934	995	917	974	host	yjhU
gene-b3634	1166	1072	744	838	757	926	662	692	378	422	263	373	host	coaD
gene-b3985	131644	112953	113136	91094	143705	156331	92567	110277	44226	47587	22778	32603	host	rplJ
gene-b2148	90	124	81	141	60	119	109	146	44	51	49	83	host	mglC
gene-b0754	18383	21371	10965	12901	10116	12389	7401	7875	4455	5783	3896	5405	host	aroG
gene-b0294	32	32	13	41	18	32	58	75	16	23	23	38	host	matA
gene-b2388	1353	1509	794	917	738	956	649	716	437	472	353	691	host	glk
gene-b3356	2598	2959	1583	2174	1187	1454	1292	1238	717	855	855	1066	host	yhfA
gene-b0117	397	362	461	466	405	386	588	488	185	182	135	187	host	yacH
gene-b1952	791	981	572	1365	395	585	572	625	203	280	328	442	host	dsrB
gene-b1659	459	499	264	345	261	299	256	259	171	169	152	179	host	punR
gene-b2498	26112	23261	16852	16421	13874	15587	15516	15178	15922	15962	9928	8614	host	upp
gene-b1065	124	134	73	105	78	73	82	69	33	55	32	111	host	mdtH
gene-b2814	6111	5683	11164	14522	10067	7667	10770	9814	1739	1980	1452	3126	host	metZ
gene-b4090	158	166	85	134	75	84	63	65	45	42	55	66	host	rpiB
gene-b3195	4067	4421	3320	3625	3605	4661	3617	4236	2041	2484	1578	2165	host	mlaF
gene-b0166	20120	20201	11261	11264	10036	11748	5717	6049	4128	4952	5468	5827	host	dapD
gene-b1687	7911	10359	4321	4985	2096	4168	1538	2013	1228	1696	1970	2725	host	ydiJ
gene-b1887	58	55	43	48	40	45	17	20	21	9	13	27	host	cheW
gene-b3474	500	598	285	366	221	248	213	217	122	100	148	283	host	yhhT
gene-b1555	24	34	19	24	17	27	18	14	4	8	13	18	host	ydfR
gene-b0325	1590	1755	1005	1313	1008	1401	690	811	281	332	408	708	host	yahK
gene-b1246	16096	17740	12418	13732	13804	19840	8970	10450	3048	3754	3415	6618	host	oppD
gene-b2835	1330	1370	964	1188	811	946	653	720	345	471	387	713	host	lplT
gene-b0760	634	659	311	392	277	260	231	263	185	263	245	449	host	modF
gene-b2001	150	134	92	105	85	112	101	95	43	41	46	74	host	yeeR
gene-b4266	55	62	37	38	32	45	49	40	15	20	28	47	host	idnO
gene-b1403	72	58	42	52	35	36	53	49	31	30	19	74	host	insC2
gene-b2843	43	81	32	68	35	37	34	43	23	14	9	66	host	kduI
gene-b1487	174	447	70	196	30	52	46	40	20	29	48	134	host	ddpA
gene-b1441	233	261	153	187	141	226	60	81	28	28	51	84	host	ydcT
gene-b2602	131	142	77	150	75	90	75	87	44	43	61	74	host	yfiL
