Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	15_R1	15_R2	15_R3	Entity	Symbol
gene-PA4716	80	74	26	25	44	160	5	4	14	1	1	249	host	gene-PA4716
gene-PA1910	68	78	43	34	42	257	5	5	31	1	3	505	host	femA
gene-PA4744	2639	3238	2215	4413	6919	4777	1391	1595	231	687	523	823	host	infB
gene-PA0843	5	2	13	1	6	145	2	2	16	1	1	106	host	plcR
gene-PA0162	18	21	96	24	30	441	5	3	28	5	3	404	host	opdC
gene-PA5402	35	46	35	11	21	209	6	12	23	3	5	265	host	gene-PA5402
gene-PA3660	65	45	51	26	32	247	7	8	42	6	8	348	host	gene-PA3660
gene-PA0097	43	26	44	20	38	147	9	8	34	2	2	199	host	gene-PA0097
gene-PA2814	12	15	18	4	12	110	3	3	14	0	1	144	host	gene-PA2814
gene-PA4377	64	67	14	27	57	70	7	7	11	2	0	101	host	gene-PA4377
gene-PA1788	46	62	36	37	49	65	11	12	6	3	4	33	host	gene-PA1788
gene-PA2370	17	13	3	24	14	52	3	4	5	1	3	66	host	gene-PA2370
gene-PA4395	280	313	184	257	353	302	79	117	637	53	45	67	host	gene-PA4395
gene-PA4065	30	32	33	29	29	282	2	3	28	4	4	265	host	gene-PA4065
gene-PA5012	176	152	52	182	260	193	29	40	15	23	20	376	host	waaF
gene-PA0930	298	272	334	33	40	198	6	8	17	7	2	356	host	gene-PA0930
gene-PA2466	95	99	44	49	46	301	8	4	38	2	5	343	host	foxA
gene-PPLUZ19_gp45	0	0	0	146	248	22315	27	141	4271	4801	3122	54728	phage	gp45
gene-PA4296	123	112	116	88	112	206	31	32	28	29	27	200	host	pprB
gene-PA1112	125	135	52	57	75	239	20	8	26	8	9	422	host	gene-PA1112
gene-PA2622	294	515	203	138	253	210	33	55	24	44	25	91	host	cspD
gene-PA1914	20	21	37	4	16	213	3	2	36	3	0	235	host	gene-PA1914
gene-PA0094	17	9	21	5	10	110	6	7	14	3	5	165	host	gene-PA0094
gene-PA2699	17	8	28	8	12	269	1	2	26	0	2	344	host	gene-PA2699
gene-PA1414	33	26	177	18	12	118	6	4	10	0	0	110	host	gene-PA1414
gene-PA2272	97	61	42	43	51	293	6	8	45	6	3	196	host	pbpC
gene-PA3318	13	19	14	10	11	104	0	3	15	0	1	216	host	gene-PA3318
gene-PA0904	656	961	1980	568	833	376	141	186	178	107	61	56	host	lysC
gene-PA5281	29	24	37	9	23	1160	2	6	32	1	0	315	host	gene-PA5281
gene-PA4714	210	245	59	73	138	133	12	20	11	15	13	248	host	gene-PA4714
gene-PA1771	32	55	24	76	99	146	21	23	20	11	9	199	host	estX
gene-PA3675	58	78	47	70	90	218	18	13	14	10	7	422	host	gene-PA3675
gene-PA5118	144	245	811	249	458	476	77	104	2546	52	36	1376	host	thiI
gene-PA3160	253	454	301	133	282	873	32	50	102	37	12	529	host	wzz
gene-PA3613	50	46	366	33	52	356	9	15	38	7	3	746	host	gene-PA3613
gene-PA1093	490	470	368	706	907	181	117	102	6	31	34	49	host	gene-PA1093
gene-PA3121	64	61	63	25	38	252	7	3	31	3	4	563	host	leuC
gene-PA5482	39	21	14	10	15	88	5	5	12	4	3	69	host	gene-PA5482
gene-PA4738	223	139	30	124	128	81	29	41	8	22	6	49	host	gene-PA4738
gene-PA4118	41	54	19	24	59	294	11	10	24	5	3	175	host	gene-PA4118
gene-PA3277	75	56	62	66	88	125	7	9	19	3	5	79	host	gene-PA3277
gene-PA3406	141	42	22	174	90	128	22	9	15	1	4	230	host	hasD
gene-PA0130	54	31	83	47	64	468	7	8	56	5	7	467	host	gene-PA0130
gene-PA1692	17	7	7	17	16	69	7	5	4	2	5	38	host	gene-PA1692
gene-PA4167	11	11	81	5	5	313	1	2	74	0	0	268	host	gene-PA4167
gene-PA3642	173	129	48	190	297	162	37	35	15	22	13	196	host	rnhB
gene-PA3332	4	25	41	1	28	106	0	9	14	1	0	99	host	gene-PA3332
gene-PA5136	115	158	81	55	115	302	27	30	2015	18	10	542	host	gene-PA5136
gene-PA3939	9	5	19	3	10	154	1	2	14	1	0	199	host	gene-PA3939
gene-PA1424a	14	11	8	6	9	63	3	1	2	1	0	64	host	gene-PA1424a
gene-PA3609	11	8	25	5	10	189	1	0	11	9	1	222	host	potC
gene-PA4374	75	83	43	27	50	1298	11	6	27	5	4	216	host	gene-PA4374
gene-PA5241	719	672	9234	312	458	377	69	83	8117	43	29	210	host	ppx
gene-PA2913	8	6	9	6	9	60	3	2	18	0	0	151	host	gene-PA2913
gene-PA3930	92	163	102	73	204	268	52	36	37	72	73	324	host	cioA
gene-PA2823	221	223	55	110	148	124	24	17	31	15	10	125	host	gene-PA2823
gene-PPLUZ19_gp10	4	0	52	2633	2360	38900	76407	70130	28383	51406	52142	26979	phage	gp10
gene-PA3477	600	1023	200	200	403	265	53	92	32	37	22	129	host	rhlR
gene-PA0635	104	131	36	79	148	102	82	122	25	60	41	78	host	gene-PA0635
gene-PA1684	72	81	33	66	94	92	17	13	10	15	9	129	host	gene-PA1684
gene-PA2832	154	91	32	41	45	112	6	9	17	2	4	109	host	tpm
gene-PA1808	45	45	35	38	44	141	12	7	37	13	13	90	host	gene-PA1808
gene-PA1463	258	256	71	177	259	109	29	23	8	9	14	140	host	gene-PA1463
gene-PA1683	66	68	30	82	101	116	19	21	9	14	3	138	host	gene-PA1683
gene-PA1411	12	15	23	12	20	118	4	8	17	1	2	144	host	gene-PA1411
gene-PA5420	19	15	60	17	8	322	3	1	28	3	0	289	host	purU2
gene-PA1714	2171	743	77	1303	949	191	208	93	23	36	47	180	host	exsD
gene-PA5371	102	78	29	55	74	148	23	33	14	15	10	132	host	gene-PA5371
gene-PA3752	38	37	29	26	27	62	1	3	14	1	1	86	host	gene-PA3752
gene-PA4237	743	1735	1213	1048	2130	1817	474	730	146	395	207	161	host	rplQ
gene-PA2571	155	136	56	53	95	201	16	12	42	9	1	113	host	gene-PA2571
gene-PA2192	3	4	12	0	1	46	0	1	6	3	0	45	host	gene-PA2192
gene-PA5001	360	561	7786	309	533	896	66	80	44	50	23	159	host	gene-PA5001
gene-PA3113	503	566	82	241	436	147	58	55	19	25	14	252	host	trpF
gene-PA2931	31	16	12	9	10	94	1	5	4	5	2	121	host	cifR
gene-PA2966	2906	2531	1011	2380	3649	1938	839	1123	99	511	291	184	host	acpP
gene-PA4276.1	242	572	43	331	627	110	184	259	17	178	109	52	host	gene-PA4276.1
gene-PA4937.2	97	283	8558	121	255	1394	99	192	129	65	39	342	host	gene-PA4937.2
gene-PA1266	3	2	4	1	2	40	1	1	8	1	1	56	host	gene-PA1266
gene-PA4173	1	0	942	3	1	93	0	1	17	0	0	193	host	gene-PA4173
gene-PA4258	1796	6079	4385	2402	4740	6137	1429	2269	851	970	482	1253	host	rplV
gene-PA1219	2	3	10	2	2	44	1	0	8	1	1	92	host	gene-PA1219
gene-PA2683	39	30	27	29	35	95	4	9	7	7	5	197	host	gene-PA2683
gene-PA1172	11	13	22	30	39	120	4	8	13	4	2	93	host	napC
gene-PA2848	2	0	20	2	3	124	4	0	9	2	0	170	host	gene-PA2848
gene-PA3884	0	4	10	3	0	50	0	1	7	0	1	23	host	gene-PA3884
gene-PA5296	175	220	1550	158	256	814	34	60	161	29	20	597	host	rep
gene-PA4461	210	234	124	204	289	235	43	75	33	39	27	89	host	gene-PA4461
gene-PA3184	119	125	49	120	342	164	21	38	20	23	24	142	host	gene-PA3184
gene-PA4602	113	159	367	184	314	1227	110	105	342	73	69	481	host	glyA3
gene-PA4369	47	39	22	15	15	74	2	6	10	2	2	60	host	gene-PA4369
gene-PA3289	28	18	7	17	26	61	3	1	7	3	1	133	host	gene-PA3289
gene-PA2621	548	893	364	299	514	275	67	101	39	26	31	84	host	gene-PA2621
gene-PA1673	32	56	598	19	34	127	7	8	8	2	2	34	host	gene-PA1673
gene-PA0903	615	821	7556	468	822	480	131	157	153	110	55	219	host	alaS
gene-PA4762	49	38	301	28	46	189	10	13	19	9	10	136	host	grpE
gene-PA1792	137	124	66	135	143	163	25	31	17	11	6	132	host	gene-PA1792
gene-PA5551	118	112	65	54	94	150	10	23	34	6	9	159	host	gene-PA5551
gene-PA1081	226	164	112	161	153	133	22	6	19	3	5	173	host	flgF
gene-PA3132	15	12	21	3	6	83	1	3	18	1	2	127	host	gene-PA3132
gene-PA3377	4	1	21	5	4	162	0	1	22	0	1	268	host	gene-PA3377
gene-PA4451	134	379	105	202	330	260	78	122	35	64	33	48	host	gene-PA4451
gene-PA1299	89	66	14	12	50	110	9	9	3	2	3	79	host	gene-PA1299
gene-PA0292	67	76	81	90	95	204	17	29	29	5	5	215	host	aguA
gene-PA0990	25	18	18	6	16	161	4	5	19	2	2	132	host	gene-PA0990
gene-PA1161	68	59	17	59	95	69	18	11	5	4	6	141	host	rrmA
gene-PA4759	73	77	190	36	34	227	13	9	23	12	3	146	host	dapB
gene-PA2711	21	14	43	18	27	217	1	1	28	0	3	221	host	gene-PA2711
gene-PA4410	609	461	185	455	630	259	53	59	17	15	12	356	host	ddlB
gene-PA3044	30	25	44	12	25	308	7	9	31	2	0	419	host	gene-PA3044
gene-PA3133.3	369	668	69	235	510	550	180	290	53	140	73	93	host	gene-PA3133.3
gene-PA0063	48	30	31	16	26	138	5	7	15	4	3	177	host	gene-PA0063
gene-PA1267	1	2	11	2	3	36	0	1	7	0	0	59	host	gene-PA1267
gene-PA1183	21	22	25	208	330	237	15	15	27	5	4	213	host	dctA
gene-PA0483	163	115	26	27	51	139	4	7	18	2	0	177	host	gene-PA0483
gene-PA2112	137	15	4	169	109	35	30	17	3	3	3	51	host	gene-PA2112
gene-PA3388	4	4	11	6	9	101	2	1	16	0	2	161	host	gene-PA3388
gene-PA5047	205	154	119	113	186	765	37	45	32	24	19	323	host	gene-PA5047
gene-PA0289	26	37	25	13	15	172	1	3	41	2	1	247	host	gpuR
gene-PA2685	387	447	258	226	348	364	71	91	63	43	32	440	host	gene-PA2685
gene-PA3076	35	34	16	24	49	123	7	9	12	4	7	139	host	gene-PA3076
gene-PA4865	7	3	9	2	3	76	3	1	5	1	0	131	host	ureA
gene-PA2770	239	180	35	97	125	113	32	25	11	19	11	120	host	gene-PA2770
gene-PA4104	14	15	2552	8	12	177	4	3	19	1	0	212	host	gene-PA4104
gene-PA4205	22	17	71	229	249	112	86	87	8372	58	40	235	host	mexG
gene-PA0815	85	56	32	27	44	84	15	12	15	7	1	226	host	gene-PA0815
gene-PA4351	20	10	309	9	10	105	1	5	9	1	2	104	host	gene-PA4351
gene-PA1926	104	131	66	183	244	317	47	49	28	21	13	171	host	gene-PA1926
gene-PA3058	16	18	30	12	17	239	0	1	30	1	0	150	host	pelG
gene-PA1796.4	14	24	28	23	47	372	12	9	62	6	2	108	host	gene-PA1796.4
gene-PA1120	45	43	28	40	55	203	5	5	24	1	2	245	host	tpbB
gene-PA2421	9	6	16	11	13	115	1	6	16	4	4	125	host	gene-PA2421
gene-PA4020	179	146	78	167	229	313	24	30	33	14	16	558	host	mpl
gene-PA2275	24	14	10	310	329	133	113	81	20	43	46	366	host	gene-PA2275
gene-PA2546	35	24	19	12	24	104	4	4	19	2	3	162	host	gene-PA2546
gene-PA0976	50	104	89	93	130	77	9	19	16	19	5	58	host	gene-PA0976
gene-PA3380	1	0	6	1	1	39	0	0	5	0	0	77	host	gene-PA3380
gene-PA2657	57	63	26	47	72	170	19	11	12	11	1	245	host	gene-PA2657
gene-PA2751	26	17	25	7	20	105	8	3	11	4	1	61	host	gene-PA2751
gene-PA3025	68	45	13	18	38	95	4	6	16	2	4	205	host	gene-PA3025
gene-PA3308	70	93	100	117	164	485	50	66	63	25	12	339	host	gene-PA3308
gene-PA4590	17	27	39	4	17	185	2	7	29	1	2	173	host	pra
gene-PA0830	24	18	53	13	13	178	8	5	16	6	5	196	host	gene-PA0830
gene-PA3972	97	86	214	57	83	212	10	14	19	3	6	401	host	gene-PA3972
gene-PA2735	696	879	461	517	818	634	81	93	67	52	43	201	host	gene-PA2735
gene-PA0428	420	486	247	787	1224	643	111	127	40	42	22	464	host	gene-PA0428
gene-PA1781	8	14	42	4	8	292	5	7	38	4	8	253	host	nirB
gene-PA2551	335	236	152	656	1013	318	53	54	14	14	20	184	host	gene-PA2551
gene-PA5198	147	127	3596	51	109	263	20	19	40	5	9	391	host	gene-PA5198
gene-PA1669	45	54	107	38	71	401	8	16	40	12	2	379	host	gene-PA1669
gene-PA4196	18	13	26961	9	7	97	5	1	10	2	1	399	host	bfiR
gene-PA3595	11	15	29	5	7	224	4	1	28	0	0	280	host	gene-PA3595
gene-PA2005	140	107	48	124	202	150	18	17	14	8	7	235	host	gene-PA2005
gene-PA0914	5	4	10	7	14	72	9	13	584	5	2	74	host	gene-PA0914
gene-PA1254	7	5	25	3	2	171	3	3	15	1	0	266	host	gene-PA1254
gene-PA2151	7	12	25	9	12	224	2	0	25	1	2	312	host	gene-PA2151
gene-PA2702	6	13	16	4	11	49	3	8	6	2	0	42	host	gene-PA2702
gene-PA0634	197	214	55	209	265	154	126	188	28	103	77	97	host	gene-PA0634
gene-PA0684	0	0	9	1	1	46	0	0	5	1	0	132	host	gene-PA0684
gene-PA1389	64	49	45	33	30	317	6	3	43	4	0	143	host	gene-PA1389
gene-PA0912	33	30	44229	18	29	285	2	7	2044	4	2	141	host	gene-PA0912
gene-PA5445	266	231	53	151	281	318	30	38	36	5	9	334	host	gene-PA5445
gene-PA4021	144	87	58	51	57	191	10	10	23	2	2	456	host	gene-PA4021
gene-PA0799	110	85	89	89	139	167	13	21	91	11	8	355	host	gene-PA0799
gene-PA5561	375	580	120	202	455	186	89	169	30	80	40	75	host	atpI
gene-PA2890	9	8	12	6	4	33	0	4	8	0	0	53	host	atuE
gene-PA2968	560	734	292	1236	2107	591	350	542	17	201	92	148	host	fabD
gene-PA0385	18	32	18	11	28	83	2	2	12	2	3	76	host	gene-PA0385
gene-PA2328	11	14	7	1	12	108	2	1	5	1	1	177	host	gene-PA2328
gene-PA3108	514	789	323	665	867	655	201	230	63	103	92	107	host	purF
gene-PA2781	15	17	17	6	14	95	5	2	11	1	1	81	host	gene-PA2781
gene-PA2075	21	9	31	9	7	153	2	1	26	0	0	172	host	gene-PA2075
gene-PA1030.1	9	17	17	3	6	49	1	3	8	1	1	50	host	gene-PA1030.1
gene-PA4159	18	15	101	3	3	195	4	0	97	0	1	268	host	fepB
gene-PA3987	1394	1517	595	1445	2067	915	257	341	92	156	117	464	host	leuS
gene-PA4810	17	12	27	17	29	134	5	7	8	4	3	133	host	fdnI
gene-PA4900	3	1	17	7	8	122	1	0	25	0	0	163	host	gene-PA4900
gene-PA2759	18	30	60	5	12	79	4	5	4	3	1	138	host	gene-PA2759
gene-PA0740	16	14	121	10	16	225	5	9	116	1	2	572	host	sdsA1
gene-PA5484	112	122	57	119	154	350	13	15	42	6	7	514	host	gene-PA5484
gene-PA1946	147	150	60	110	176	135	17	16	13	11	5	197	host	rbsB
gene-PA1566	5	4	13	8	6	103	1	4	16	1	1	197	host	gene-PA1566
gene-PA4781	154	77	26	33	38	129	7	8	19	3	1	204	host	gene-PA4781
gene-PA4139	0	9	545	4	2	89	1	1	1234	0	0	113	host	gene-PA4139
gene-PA3258	83	111	40	52	98	260	13	14	39	9	7	223	host	gene-PA3258
gene-PA2196	19	16	21	3	13	76	1	5	10	3	1	71	host	gene-PA2196
gene-PA2766	7	8	10	1	2	79	4	1	12	2	0	116	host	gene-PA2766
gene-PA2012	1792	939	701	1489	1680	562	183	170	35	44	57	331	host	liuD
gene-PA4223	184	145	177	180	244	255	61	86	89	21	8	214	host	gene-PA4223
gene-PA0188	5	3	24	2	6	214	3	5	17	0	0	344	host	gene-PA0188
gene-PA2799	21	20	12	12	17	67	1	3	7	1	4	85	host	gene-PA2799
gene-PA1405	60	38	25	15	17	160	5	2	16	4	2	341	host	gene-PA1405
gene-PA4950	97	74	64	70	121	196	10	13	27	12	8	356	host	gene-PA4950
gene-PA0567	43	46	27	22	33	92	4	3	11	6	2	30	host	gene-PA0567
gene-PA3734	24	33	41	12	14	316	3	6	34	2	2	364	host	gene-PA3734
gene-PA0882	7	7	14	5	7	113	0	2	11	0	1	271	host	gene-PA0882
gene-PA5065	119	111	90	116	160	267	39	28	36	27	16	278	host	ubiB
gene-PA3750	30	21	13	27	51	40	2	5	2	0	3	92	host	gene-PA3750
gene-PA4170	29	35	23	15	22	156	0	0	19	2	0	136	host	gene-PA4170
gene-PA3605	65	69	23	28	32	91	14	5	10	9	3	66	host	gene-PA3605
gene-PA2389	467	520	99	529	875	272	110	148	21	65	49	299	host	pvdR
gene-PA0095	240	261	236	84	151	581	27	44	66	28	13	678	host	gene-PA0095
gene-PA3705	95	75	30	61	85	103	12	13	14	9	7	104	host	wspD
gene-PA4988	61	52	21	41	60	112	7	13	16	5	4	130	host	waaA
gene-PA1476	72	91	17	44	69	61	6	19	7	8	5	117	host	ccmB
gene-PA4447	101	151	65	101	173	230	37	44	32	19	15	170	host	hisC1
gene-PA4757	99	99	60	131	169	220	44	35	23	25	17	212	host	gene-PA4757
gene-PA3280	9	17	30	4	9	168	1	1	28	5	1	158	host	oprO
gene-PA5427	33	26	444	17	27	210	8	5	19	1	2	365	host	adhA
gene-PA1051	26	21	31	73	98	215	27	21	20	6	6	393	host	gene-PA1051
gene-PA3801	911	885	361	477	804	387	122	159	49	73	65	226	host	gene-PA3801
gene-PA4239	951	2177	1416	1720	3058	2365	769	959	169	552	277	233	host	rpsD
gene-PA0482	1471	785	227	378	484	518	96	112	56	64	69	596	host	glcB
gene-PA2920	155	90	41	58	73	159	15	10	13	7	3	197	host	gene-PA2920
gene-PA1499	5	4	22	5	2	165	1	1	18	2	2	334	host	gene-PA1499
gene-PA5565	492	371	7009	2927	506	566	99	279	547	82	64	339	host	gidA
gene-PA3298	5	3	6	4	8	109	0	3	5	0	0	100	host	gene-PA3298
gene-PA2490	3	7	8	8	10	61	3	6	3	5	1	77	host	gene-PA2490
gene-PA3784	30	47	15	36	72	73	7	9	5	5	6	81	host	gene-PA3784
gene-PPLUZ19_gp13	0	0	25	114	89	25971	42729	40120	14534	17883	14853	21214	phage	gp13
gene-PA3586	28	11	16	8	14	161	8	3	12	4	4	345	host	gene-PA3586
gene-PA0321	25	21	44	9	25	266	5	4	47	1	0	185	host	gene-PA0321
gene-PA1019a	7	5	9	2	5	50	1	1	7	0	0	78	host	gene-PA1019a
gene-PA4136	30	29	23	12	18	165	2	1	14	1	1	164	host	gene-PA4136
gene-PA3732	343	440	267	121	202	235	35	38	47	25	14	192	host	gene-PA3732
gene-PA3361	13	30	24	6	23	96	0	4	9	3	2	60	host	lecB
gene-PA1574	47	63	39	49	68	67	21	17	7	10	5	48	host	gene-PA1574
gene-PA5050	49	45	990	29	38	304	4	7	39	3	2	442	host	priA
gene-PA5046	13675	1002	616	579	825	614	180	249	69	136	77	207	host	gene-PA5046
gene-PA1607	228	195	37	88	118	75	69	61	15	45	55	68	host	gene-PA1607
gene-PA0965	302	298	86	232	348	216	57	62	16	34	12	108	host	ruvC
gene-PA1257	3	9	15	5	4	147	3	1	8	1	2	131	host	gene-PA1257
gene-PA0818	66	74	393	35	81	578	8	11	13	3	1	128	host	gene-PA0818
gene-PA2482	39	37	43	40	73	96	9	9	7	8	2	106	host	gene-PA2482
gene-PA2388	48	68	23	22	40	113	8	9	19	4	4	102	host	fpvR
gene-PA1186	6	10	9	4	4	109	2	6	9	3	0	194	host	gene-PA1186
gene-PA1514	28	15	16	13	16	99	4	2	9	0	3	61	host	gene-PA1514
gene-PA1110	34	27	19	12	17	78	10	5	10	3	2	226	host	gene-PA1110
gene-PA0415	70	73	48	55	104	135	16	15	18	3	5	178	host	chpC
gene-PA4372	105	113	47	74	93	187	5	10	34	3	0	325	host	gene-PA4372
gene-PA4336	87	94	46	33	36	108	10	10	14	6	5	88	host	gene-PA4336
gene-PA3645	227	406	142	381	618	233	78	106	21	67	34	66	host	fabZ
gene-PA0080	15	16	28	11	20	144	7	4	13	4	3	187	host	gene-PA0080
gene-PA2629	63	58	75	115	159	402	56	78	41	30	27	265	host	purB
gene-PA0639	103	123	62	111	207	226	93	153	41	81	36	335	host	gene-PA0639
gene-PA4845	51	67	37	48	78	282	26	22	30	15	8	420	host	dipZ
gene-PA0960	87	88	35	43	66	63	6	21	13	8	6	1346	host	gene-PA0960
gene-PA1327	124	98	55	39	81	195	10	14	25	4	9	373	host	gene-PA1327
gene-PA2099	12	9	12	3	9	76	4	2	10	0	0	91	host	gene-PA2099
gene-PA3681	51	17	9	13	26	72	8	10	8	4	5	141	host	gene-PA3681
gene-PA4650	9	13	296	4	14	187	4	5	1610	2	0	581	host	gene-PA4650
gene-PA4992	43	32	77	40	54	236	12	13	16	9	6	292	host	gene-PA4992
gene-PA3056	142	98	32	24	44	117	4	6	4	3	4	89	host	gene-PA3056
gene-PA5008	102	148	54	93	175	192	30	31	11	10	8	182	host	gene-PA5008
gene-PA1290	8	16	15	5	7	62	2	0	10	2	0	50	host	gene-PA1290
gene-PA4436	35	45	36	14	27	244	7	6	30	5	4	358	host	gene-PA4436
gene-PA1383	84	108	82	34	58	249	15	14	31	5	6	99	host	gene-PA1383
gene-PA5549	121	161	106	144	201	432	62	96	44	76	73	491	host	glmS
gene-PA1490	9	2	25	6	3	108	0	1	24	0	0	205	host	gene-PA1490
gene-PA4182	24	31	64	8	8	195	1	1	14	1	0	172	host	gene-PA4182
gene-PA2812	61	57	48	48	53	197	17	7	26	7	5	197	host	gene-PA2812
gene-PA1733	53	44	24	21	24	105	2	7	10	3	1	186	host	gene-PA1733
gene-PA0836.1	12	10	80	3	3	37	0	2	3	1	2	20	host	gene-PA0836.1
gene-PA3766	31	43	27	28	48	213	8	11	23	3	6	190	host	gene-PA3766
gene-PA2032	71	78	19	22	46	168	12	14	12	9	4	197	host	gene-PA2032
gene-PA3563	54	34	35	47	56	187	5	13	16	3	6	265	host	fruR
gene-PA3769	359	446	300	600	764	778	205	240	57	163	114	370	host	guaA
gene-PA0458	38	49	45	38	46	404	7	11	34	4	7	575	host	gene-PA0458
gene-PA5111	85	128	70	101	128	209	19	28	23	8	10	166	host	gloA3
gene-PA2502	20	37	15	23	41	159	7	12	9	8	6	325	host	gene-PA2502
gene-PA0225	77	52	32	22	35	165	3	6	8	2	4	163	host	gene-PA0225
gene-PA0245	2	3	18	3	7	109	1	0	8	0	0	176	host	aroQ2
gene-PA0198	5	8	29	5	3	160	0	4	16	1	0	118	host	exbB1
gene-PA4858	11	13	38	6	18	276	5	5	31	6	3	193	host	gene-PA4858
gene-PA0057	16	8	21	7	4	211	1	2	23	0	0	512	host	gene-PA0057
gene-PA4715	319	275	102	136	148	338	48	24	49	25	30	233	host	gene-PA4715
gene-PA5226	101	65	60	44	57	147	11	16	13	1	7	109	host	gene-PA5226
gene-PA2375	24	16	5	13	14	52	1	1	2	0	5	57	host	gene-PA2375
gene-PA1682	25	57	21	46	67	137	4	12	13	6	4	283	host	gene-PA1682
gene-PA1761	102	96	32	112	124	52	6	8	4	4	8	18	host	gene-PA1761
gene-PA1805	1451	1611	610	1228	1743	609	225	200	74	132	85	191	host	ppiD
gene-PA1821	534	777	110	273	371	138	71	74	24	75	32	126	host	gene-PA1821
gene-PA2598	9	15	16	2	11	114	2	1	17	0	0	115	host	gene-PA2598
gene-PA3274	12	16	9	4	6	37	0	0	4	1	0	38	host	gene-PA3274
gene-PA2836	5	8	15	4	5	80	1	0	16	0	0	101	host	gene-PA2836
gene-PA4783	13	12	22	8	14	155	4	4	25	5	0	188	host	gene-PA4783
gene-PA2643	57	49	83	60	73	226	68	47	23	26	16	168	host	nuoH
gene-PA3772	7	7	30	3	8	209	1	3	27	0	1	211	host	gene-PA3772
gene-PA0356	39	54	34	37	54	160	13	15	18	7	4	150	host	gene-PA0356
gene-PA5374	14	26	29	374	208	98	93	54	12	13	52	93	host	betI
gene-PA2606	25	20	11	18	13	54	3	5	3	3	5	117	host	gene-PA2606
gene-PA2791	6	8	19	8	12	64	2	2	13	0	1	28	host	gene-PA2791
gene-PA3400	32	47	21	20	51	213	2	11	18	5	0	268	host	gene-PA3400
gene-PA1656	20	90	376	24	208	370	14	88	37	43	7	112	host	gene-PA1656
gene-PA2437	10	6	7	14	14	46	2	3	2	1	0	35	host	gene-PA2437
gene-PA1419	48	16	23	57	17	246	3	5	30	1	2	390	host	gene-PA1419
gene-PA4920	82	70	118	55	48	247	8	9	21	6	5	403	host	nadE
gene-PA1799	17	14	9	8	12	87	6	6	16	3	4	55	host	parR
gene-PA3126	21	26	53	9	12	120	5	7	10	5	4	77	host	ibpA
gene-PA3535	36	37	53	26	56	353	4	8	33	3	4	903	host	gene-PA3535
gene-PA2755	155	157	68	98	94	143	30	21	24	15	21	40	host	eco
gene-PA2613	412	413	124	328	438	266	68	61	20	37	24	281	host	gene-PA2613
gene-PA4814	9	3	53	2	2	368	2	1	49	0	1	697	host	fadH2
gene-PA1648	16	19	30	19	14	134	4	3	6	0	0	167	host	gene-PA1648
gene-PA0786	3	3	11	1	3	78	0	1	9	3	0	138	host	gene-PA0786
gene-PA5263	202	186	788	161	194	369	38	49	185	30	22	530	host	argH
gene-PA4096	2	1	27	0	0	159	1	0	6438	0	0	315	host	gene-PA4096
gene-PA1044	24	32	24	13	19	63	4	2	4	3	3	143	host	gene-PA1044
gene-PA1846	136	142	92	141	194	305	41	46	23	25	19	222	host	cti
gene-PA0073	22	7	18	6	10	20	1	2	11	1	1	44	host	gene-PA0073
gene-PA4443	78	111	615	64	112	381	8	11	438	19	7	97	host	cysD
gene-PA0703	17	11	507	12	17	332	7	2	867	3	1	765	host	gene-PA0703
gene-PPLUZ19_gp49	0	0	0	36	67	13189	5	30	2107	815	522	20680	phage	gp49
gene-PA3529	369	465	218	266	351	263	81	77	23	51	38	108	host	gene-PA3529
gene-PA0997	2027	2051	761	886	972	386	201	112	59	55	52	128	host	pqsB
gene-PA0695	2	2	209	0	1	113	0	0	4462	0	2	146	host	gene-PA0695
gene-PA5448	317	278	56	290	363	203	36	29	16	10	7	236	host	wbpY
gene-PA0273	5	3	25	0	3	71	0	1	20	0	0	171	host	gene-PA0273
gene-PA2285	17	13	32	14	12	178	8	5	21	6	8	136	host	gene-PA2285
gene-PA3944	35	20	84	13	21	113	2	0	18	1	0	222	host	gene-PA3944
gene-PA1765	32	51	21	28	25	166	2	6	17	1	2	236	host	gene-PA1765
gene-PA3153	98	264	131	135	293	565	15	37	44	9	7	436	host	wzx
gene-PA4788	6	2	14	2	7	102	2	0	15	0	1	185	host	gene-PA4788
gene-PA0100	229	235	218	124	277	332	29	38	29	20	13	145	host	gene-PA0100
gene-PA4746	211	538	152	1211	2321	809	259	349	61	201	120	141	host	gene-PA4746
gene-PA2319	59	45	44	29	55	203	11	9	22	3	4	169	host	gene-PA2319
gene-PA2877	39	28	19	12	15	142	0	4	11	2	2	301	host	gene-PA2877
gene-PA1749	168	255	75	40	64	136	6	17	10	7	7	33	host	gene-PA1749
gene-PA5166	97	89	40	46	64	243	15	15	21	7	4	406	host	gene-PA5166
gene-PA1689	168	221	91	209	309	266	62	79	42	34	25	208	host	gene-PA1689
gene-PA3217	39	48	51	36	33	224	8	8	37	7	11	218	host	cyaB
gene-PA1358	108	103	31	43	60	83	11	11	13	4	4	135	host	gene-PA1358
gene-PA0339	36	27	14	18	15	94	4	3	12	3	0	183	host	gene-PA0339
gene-PA0052	6	2	14	2	2	189	0	2	9	1	0	374	host	gene-PA0052
gene-PA3086	150	100	16	53	86	155	15	17	8	3	6	225	host	gene-PA3086
gene-PA1903	14	96	288	6	156	337	0	33	20	5	1	385	host	phzE2
